ID,continente,tipo_producto,canal_venta,prioridad,fecha_pedido,id_pedido,fecha_envio,unidades, precio_unidad, costo_unidad, venta_total, costo_total, beneficio_total, %_ganancia
3728,Europa,Cosméticos,Online,Baja,9/4/2020,372889983,9/25/2020,5287, $  341.02 , $  205.40 ," $  1,802,951.59 "," $  1,085,936.05 "," $  717,015.54 ",39.77%
3344,Europa,Ropa,Offline,Media,5/15/2020,334486329,5/22/2020,793, $  85.24 , $  27.96 ," $  67,594.05 "," $  22,168.47 "," $  45,425.58 ",67.20%
5544,África,Verduras,Offline,Media,12/29/2020,554439914,1/8/2021,9946, $  120.17 , $  70.93 ," $  1,195,178.99 "," $  705,424.03 "," $  489,754.96 ",40.98%
3687,Centroamérica y Caribe,Doméstico,Online,Media,11/15/2020,368737065,12/1/2020,6347, $  521.25 , $  391.98 ," $  3,308,377.56 "," $  2,487,904.68 "," $  820,472.88 ",24.80%
9836,África,Material de oficina,Online,Baja,2/28/2020,983676612,4/18/2020,624, $  507.94 , $  409.47 ," $  316,956.93 "," $  255,508.53 "," $  61,448.40 ",19.39%
5258,África,Cereales,Online,Media,4/6/2022,525869882,5/22/2022,5439, $  160.45 , $  91.35 ," $  872,665.79 "," $  496,829.81 "," $  375,835.99 ",43.07%
7922,Europa,Frutas,Offline,Alta,12/28/2020,792240703,1/29/2021,484, $  7.28 , $  5.40 ," $  3,522.26 "," $  2,612.44 ", $  909.82 ,25.83%
5000,Europa,Cereales,Offline,Alta,12/30/2021,500025403,2/15/2022,7483, $  160.45 , $  91.35 ," $  1,200,617.42 "," $  683,540.62 "," $  517,076.80 ",43.07%
2367,África,Frutas,Online,Baja,4/25/2021,236772811,5/11/2021,5191, $  7.28 , $  5.40 ," $  37,776.98 "," $  28,018.94 "," $  9,758.04 ",25.83%
2103,Europa,Doméstico,Online,Media,2/11/2021,210344254,3/15/2021,4394, $  521.25 , $  391.98 ," $  2,290,375.14 "," $  1,722,365.39 "," $  568,009.74 ",24.80%
6989,África,Ropa,Online,Crítica,7/12/2022,698913562,8/2/2022,2909, $  85.24 , $  27.96 ," $  247,958.51 "," $  81,321.68 "," $  166,636.83 ",67.20%
7009,Australia y Oceanía,Verduras,Online,Media,5/17/2021,700967061,6/13/2021,585, $  120.17 , $  70.93 ," $  70,297.58 "," $  41,491.36 "," $  28,806.22 ",40.98%
1853,África,Ropa,Offline,Baja,1/8/2021,185303580,2/7/2021,4302, $  85.24 , $  27.96 ," $  366,695.60 "," $  120,263.27 "," $  246,432.33 ",67.20%
5410,Centroamérica y Caribe,Cuidado personal,Online,Alta,5/20/2022,541034448,6/11/2022,2971, $  63.75 , $  44.20 ," $  189,399.47 "," $  131,325.92 "," $  58,073.54 ",30.66%
5275,Europa,Alimento infantil,Offline,Baja,6/25/2022,527583491,7/31/2022,2534, $  199.12 , $  124.35 ," $  504,566.03 "," $  315,096.82 "," $  189,469.21 ",37.55%
3246,Centroamérica y Caribe,Cuidado personal,Offline,Crítica,8/9/2021,324687039,8/25/2021,965, $  63.75 , $  44.20 ," $  61,518.17 "," $  42,655.51 "," $  18,862.66 ",30.66%
1823,Europa,Cosméticos,Online,Media,11/13/2021,182393920,12/31/2021,3269, $  341.02 , $  205.40 ," $  1,114,781.30 "," $  671,444.10 "," $  443,337.20 ",39.77%
8710,Asia,Frutas,Offline,Crítica,1/29/2020,871065461,2/23/2020,6482, $  7.28 , $  5.40 ," $  47,172.11 "," $  34,987.24 "," $  12,184.86 ",25.83%
5313,África,Material de oficina,Offline,Alta,7/31/2020,531375491,9/3/2020,4671, $  507.94 , $  409.47 ," $  2,372,605.49 "," $  1,912,628.76 "," $  459,976.73 ",19.39%
5243,Centroamérica y Caribe,Cereales,Offline,Baja,6/1/2022,524310338,6/23/2022,3935, $  160.45 , $  91.35 ," $  631,355.01 "," $  359,445.72 "," $  271,909.29 ",43.07%
4811,Centroamérica y Caribe,Snacks,Offline,Alta,9/23/2020,481168830,10/20/2020,7404, $  119.01 , $  76.00 ," $  881,167.81 "," $  562,727.69 "," $  318,440.12 ",36.14%
5535,África,Doméstico,Online,Media,7/5/2022,553562295,8/22/2022,239, $  521.25 , $  391.98 ," $  124,578.89 "," $  93,683.51 "," $  30,895.39 ",24.80%
9634,África,Cereales,Offline,Crítica,4/11/2022,963414561,5/4/2022,4633, $  160.45 , $  91.35 ," $  743,346.32 "," $  423,205.09 "," $  320,141.23 ",43.07%
6529,Centroamérica y Caribe,Cereales,Online,Baja,9/5/2020,652961957,9/7/2020,4808, $  160.45 , $  91.35 ," $  771,424.37 "," $  439,190.61 "," $  332,233.76 ",43.07%
4347,África,Snacks,Online,Crítica,3/11/2020,434753310,4/7/2020,2021, $  119.01 , $  76.00 ," $  240,524.06 "," $  153,602.47 "," $  86,921.59 ",36.14%
7416,Europa,Cosméticos,Online,Baja,10/29/2020,741649949,12/18/2020,9556, $  341.02 , $  205.40 ," $  3,258,748.90 "," $  1,962,777.55 "," $  1,295,971.34 ",39.77%
2768,Europa,Frutas,Offline,Baja,8/1/2021,276825702,8/11/2021,7732, $  7.28 , $  5.40 ," $  56,268.86 "," $  41,734.24 "," $  14,534.61 ",25.83%
9637,Australia y Oceanía,Doméstico,Online,Media,11/6/2021,963766896,11/21/2021,8896, $  521.25 , $  391.98 ," $  4,637,045.34 "," $  3,487,064.76 "," $  1,149,980.58 ",24.80%
2962,Australia y Oceanía,Material de oficina,Online,Baja,11/6/2022,296272361,11/11/2022,2430, $  507.94 , $  409.47 ," $  1,234,303.43 "," $  995,009.18 "," $  239,294.25 ",19.39%
7884,Asia,Alimento infantil,Offline,Crítica,6/28/2020,788453423,8/4/2020,9744, $  199.12 , $  124.35 ," $  1,940,209.69 "," $  1,211,643.01 "," $  728,566.68 ",37.55%
5247,Europa,Cereales,Offline,Media,2/3/2021,524733912,2/8/2021,9280, $  160.45 , $  91.35 ," $  1,488,938.88 "," $  847,689.02 "," $  641,249.86 ",43.07%
8098,Australia y Oceanía,Frutas,Online,Media,10/18/2022,809850156,11/4/2022,1513, $  7.28 , $  5.40 ," $  11,010.71 "," $  8,166.57 "," $  2,844.14 ",25.83%
3188,Australia y Oceanía,Snacks,Offline,Baja,9/18/2022,318850982,10/6/2022,3946, $  119.01 , $  76.00 ," $  469,622.93 "," $  299,908.63 "," $  169,714.30 ",36.14%
9470,África,Frutas,Offline,Alta,3/23/2021,947097718,4/10/2021,6116, $  7.28 , $  5.40 ," $  44,508.58 "," $  33,011.72 "," $  11,496.86 ",25.83%
1602,Australia y Oceanía,Bebida,Online,Alta,7/14/2020,160264194,7/28/2020,4591, $  37.01 , $  24.80 ," $  169,917.50 "," $  113,839.35 "," $  56,078.15 ",33.00%
4443,Asia,Snacks,Offline,Crítica,5/23/2020,444336736,6/9/2020,7969, $  119.01 , $  76.00 ," $  948,409.82 "," $  605,669.50 "," $  342,740.31 ",36.14%
7556,Asia,Verduras,Online,Baja,5/19/2022,755614173,6/14/2022,1880, $  120.17 , $  70.93 ," $  225,913.58 "," $  133,339.75 "," $  92,573.83 ",40.98%
5707,África,Verduras,Offline,Media,10/6/2022,570707833,10/7/2022,3985, $  120.17 , $  70.93 ," $  478,864.70 "," $  282,637.72 "," $  196,226.98 ",40.98%
3365,Europa,Bebida,Offline,Alta,7/2/2022,336541545,8/18/2022,8977, $  37.01 , $  24.80 ," $  332,247.75 "," $  222,595.49 "," $  109,652.26 ",33.00%
1203,África,Snacks,Offline,Crítica,2/3/2020,120351636,2/26/2020,3578, $  119.01 , $  76.00 ," $  425,826.37 "," $  271,939.45 "," $  153,886.92 ",36.14%
9596,África,Cereales,Online,Crítica,7/30/2021,959686934,9/2/2021,1545, $  160.45 , $  91.35 ," $  247,889.07 "," $  141,129.26 "," $  106,759.81 ",43.07%
8124,Europa,Frutas,Online,Baja,12/25/2021,812408769,2/8/2022,8663, $  7.28 , $  5.40 ," $  63,044.12 "," $  46,759.41 "," $  16,284.71 ",25.83%
4066,África,Frutas,Online,Media,1/3/2021,406690967,1/11/2021,7749, $  7.28 , $  5.40 ," $  56,392.57 "," $  41,826.00 "," $  14,566.57 ",25.83%
9910,Europa,Verduras,Online,Media,8/14/2021,991019856,9/25/2021,3653, $  120.17 , $  70.93 ," $  438,969.32 "," $  259,090.49 "," $  179,878.83 ",40.98%
2841,África,Verduras,Offline,Alta,1/15/2020,284194266,1/16/2020,8254, $  120.17 , $  70.93 ," $  991,856.77 "," $  585,418.25 "," $  406,438.52 ",40.98%
1253,Europa,Material de oficina,Online,Alta,6/20/2021,125325524,6/24/2021,5463, $  507.94 , $  409.47 ," $  2,774,896.98 "," $  2,236,928.05 "," $  537,968.93 ",19.39%
6238,Australia y Oceanía,Cosméticos,Offline,Baja,7/2/2021,623837459,7/10/2021,6222, $  341.02 , $  205.40 ," $  2,121,801.55 "," $  1,277,982.62 "," $  843,818.93 ",39.77%
6094,Europa,Doméstico,Offline,Media,11/8/2021,609466397,12/10/2021,3506, $  521.25 , $  391.98 ," $  1,827,504.60 "," $  1,374,286.09 "," $  453,218.52 ",24.80%
7822,Asia,Frutas,Offline,Baja,5/10/2020,782261168,6/15/2020,7318, $  7.28 , $  5.40 ," $  53,256.01 "," $  39,499.64 "," $  13,756.38 ",25.83%
5625,África,Bebida,Offline,Media,12/15/2020,562583100,1/24/2021,9696, $  37.01 , $  24.80 ," $  358,858.66 "," $  240,423.96 "," $  118,434.70 ",33.00%
3411,Asia,Snacks,Offline,Alta,11/9/2020,341106021,11/12/2020,9707, $  119.01 , $  76.00 ," $  1,155,253.37 "," $  737,763.06 "," $  417,490.30 ",36.14%
1288,Asia,Bebida,Online,Alta,7/11/2020,128816258,7/12/2020,8448, $  37.01 , $  24.80 ," $  312,668.93 "," $  209,478.30 "," $  103,190.63 ",33.00%
9070,África,Cereales,Offline,Media,4/4/2022,907012641,5/19/2022,4051, $  160.45 , $  91.35 ," $  649,966.75 "," $  370,041.84 "," $  279,924.91 ",43.07%
5773,Asia,Alimento infantil,Online,Crítica,3/5/2020,577306497,3/12/2020,6676, $  199.12 , $  124.35 ," $  1,329,314.44 "," $  830,144.58 "," $  499,169.86 ",37.55%
7116,África,Doméstico,Offline,Crítica,8/31/2021,711621654,9/2/2021,3516, $  521.25 , $  391.98 ," $  1,832,717.11 "," $  1,378,205.90 "," $  454,511.21 ",24.80%
7021,África,Material de oficina,Online,Media,3/23/2020,702194440,3/30/2020,3794, $  507.94 , $  409.47 ," $  1,927,138.78 "," $  1,553,524.63 "," $  373,614.15 ",19.39%
9115,Europa,Cereales,Offline,Baja,8/14/2022,911573684,9/19/2022,3765, $  160.45 , $  91.35 ," $  604,079.19 "," $  343,916.94 "," $  260,162.25 ",43.07%
4226,África,Bebida,Offline,Baja,9/19/2021,422620713,10/5/2021,1715, $  37.01 , $  24.80 ," $  63,473.87 "," $  42,525.48 "," $  20,948.38 ",33.00%
1885,Asia,Doméstico,Online,Crítica,10/18/2020,188509356,10/31/2020,2963, $  521.25 , $  391.98 ," $  1,544,465.53 "," $  1,161,440.30 "," $  383,025.23 ",24.80%
7827,Europa,Verduras,Online,Media,9/7/2020,782725942,9/15/2020,4855, $  120.17 , $  70.93 ," $  583,409.81 "," $  344,342.82 "," $  239,067.00 ",40.98%
1490,Centroamérica y Caribe,Material de oficina,Online,Crítica,3/4/2021,149069297,3/22/2021,1772, $  507.94 , $  409.47 ," $  900,076.41 "," $  725,578.71 "," $  174,497.70 ",19.39%
3516,África,Bebida,Online,Media,6/16/2022,351650750,7/9/2022,126, $  37.01 , $  24.80 ," $  4,663.39 "," $  3,124.32 "," $  1,539.06 ",33.00%
8248,África,Cereales,Online,Media,11/6/2020,824894130,12/20/2020,3359, $  160.45 , $  91.35 ," $  538,938.11 "," $  306,830.54 "," $  232,107.57 ",43.07%
6235,Centroamérica y Caribe,Bebida,Online,Alta,8/21/2021,623535764,9/1/2021,6944, $  37.01 , $  24.80 ," $  257,004.38 "," $  172,184.81 "," $  84,819.57 ",33.00%
6726,África,Verduras,Online,Media,7/5/2020,672624480,8/22/2020,3386, $  120.17 , $  70.93 ," $  406,884.78 "," $  240,153.40 "," $  166,731.38 ",40.98%
6175,África,Cosméticos,Online,Media,2/15/2022,617521607,3/24/2022,7221, $  341.02 , $  205.40 ," $  2,462,476.54 "," $  1,483,174.63 "," $  979,301.91 ",39.77%
1739,Asia,Frutas,Offline,Crítica,7/19/2021,173900973,7/19/2021,17, $  7.28 , $  5.40 , $  123.72 , $  91.76 , $  31.96 ,25.83%
4777,Europa,Verduras,Online,Baja,10/24/2022,477748906,11/18/2022,5373, $  120.17 , $  70.93 ," $  645,656.22 "," $  381,082.17 "," $  264,574.04 ",40.98%
9353,Europa,Alimento infantil,Offline,Media,5/11/2020,935364234,6/14/2020,3918, $  199.12 , $  124.35 ," $  780,145.89 "," $  487,193.90 "," $  292,951.99 ",37.55%
5733,Asia,Snacks,Online,Crítica,6/15/2020,573358285,6/29/2020,8313, $  119.01 , $  76.00 ," $  989,350.08 "," $  631,814.60 "," $  357,535.48 ",36.14%
2886,Europa,Verduras,Offline,Alta,8/17/2022,288654887,9/29/2022,8251, $  120.17 , $  70.93 ," $  991,496.27 "," $  585,205.48 "," $  406,290.79 ",40.98%
5984,África,Snacks,Offline,Baja,2/1/2021,598490369,2/7/2021,5455, $  119.01 , $  76.00 ," $  649,212.64 "," $  414,597.46 "," $  234,615.19 ",36.14%
2904,Centroamérica y Caribe,Ropa,Offline,Crítica,6/15/2020,290413558,7/19/2020,8680, $  85.24 , $  27.96 ," $  739,869.31 "," $  242,651.14 "," $  497,218.18 ",67.20%
4722,África,Cosméticos,Online,Media,1/13/2020,472285783,1/27/2020,8713, $  341.02 , $  205.40 ," $  2,971,272.41 "," $  1,789,627.55 "," $  1,181,644.86 ",39.77%
5222,África,Cárnicos,Offline,Media,12/16/2020,522280871,1/12/2021,3371, $  329.07 , $  284.46 ," $  1,109,309.13 "," $  958,908.59 "," $  150,400.54 ",13.56%
3388,Centroamérica y Caribe,Doméstico,Online,Baja,11/27/2021,338885152,12/11/2021,2502, $  521.25 , $  391.98 ," $  1,304,169.00 "," $  980,736.96 "," $  323,432.04 ",24.80%
7908,Australia y Oceanía,Doméstico,Offline,Baja,7/12/2020,790897452,7/17/2020,2986, $  521.25 , $  391.98 ," $  1,556,454.29 "," $  1,170,455.86 "," $  385,998.43 ",24.80%
5674,África,Cárnicos,Offline,Alta,8/6/2020,567429101,9/19/2020,3735, $  329.07 , $  284.46 ," $  1,229,092.14 "," $  1,062,451.38 "," $  166,640.76 ",13.56%
2279,África,Alimento infantil,Offline,Media,12/29/2021,227903926,1/10/2022,691, $  199.12 , $  124.35 ," $  137,590.81 "," $  85,924.19 "," $  51,666.62 ",37.55%
8520,África,Bebida,Offline,Media,2/23/2022,852058255,2/28/2022,1827, $  37.01 , $  24.80 ," $  67,619.10 "," $  45,302.66 "," $  22,316.44 ",33.00%
8899,Australia y Oceanía,Cereales,Online,Crítica,4/25/2020,889940917,4/30/2020,2149, $  160.45 , $  91.35 ," $  344,798.45 "," $  196,302.12 "," $  148,496.33 ",43.07%
2119,África,Bebida,Offline,Media,11/16/2021,211913239,11/27/2021,8692, $  37.01 , $  24.80 ," $  321,699.61 "," $  215,528.57 "," $  106,171.04 ",33.00%
5586,África,Cereales,Offline,Crítica,8/10/2022,558649051,8/15/2022,5523, $  160.45 , $  91.35 ," $  886,143.26 "," $  504,502.85 "," $  381,640.40 ",43.07%
5911,África,Alimento infantil,Online,Alta,7/16/2021,591134679,8/23/2021,8743, $  199.12 , $  124.35 ," $  1,740,892.17 "," $  1,087,171.07 "," $  653,721.10 ",37.55%
8406,Australia y Oceanía,Cosméticos,Offline,Baja,5/27/2022,840668952,7/10/2022,1479, $  341.02 , $  205.40 ," $  504,362.66 "," $  303,782.75 "," $  200,579.91 ",39.77%
5588,África,Doméstico,Online,Crítica,9/29/2020,558863198,10/23/2020,8894, $  521.25 , $  391.98 ," $  4,636,002.84 "," $  3,486,280.79 "," $  1,149,722.04 ",24.80%
8676,Europa,Alimento infantil,Offline,Baja,7/12/2022,867641246,7/27/2022,3180, $  199.12 , $  124.35 ," $  633,196.51 "," $  395,425.37 "," $  237,771.14 ",37.55%
7092,África,Cereales,Online,Baja,9/4/2022,709239423,9/24/2022,8561, $  160.45 , $  91.35 ," $  1,373,578.21 "," $  782,011.39 "," $  591,566.81 ",43.07%
8962,Europa,Cereales,Online,Crítica,10/20/2020,896206557,11/16/2020,6291, $  160.45 , $  91.35 ," $  1,009,365.79 "," $  574,656.43 "," $  434,709.36 ",43.07%
9614,África,Alimento infantil,Online,Crítica,8/26/2022,961403977,10/5/2022,9656, $  199.12 , $  124.35 ," $  1,922,687.27 "," $  1,200,700.43 "," $  721,986.84 ",37.55%
5080,Asia,Snacks,Online,Alta,6/27/2021,508005511,8/15/2021,8975, $  119.01 , $  76.00 ," $  1,068,136.29 "," $  682,128.72 "," $  386,007.57 ",36.14%
5594,Europa,Frutas,Online,Crítica,6/5/2022,559497487,6/14/2022,6595, $  7.28 , $  5.40 ," $  47,994.45 "," $  35,597.17 "," $  12,397.28 ",25.83%
4096,Europa,Cosméticos,Online,Baja,12/20/2020,409678733,1/2/2021,1896, $  341.02 , $  205.40 ," $  646,566.34 "," $  389,433.47 "," $  257,132.87 ",39.77%
7726,Asia,Cosméticos,Online,Media,8/10/2021,772660577,8/26/2021,6290, $  341.02 , $  205.40 ," $  2,144,990.64 "," $  1,291,949.65 "," $  853,040.99 ",39.77%
6328,Europa,Bebida,Online,Crítica,1/29/2022,632866847,2/12/2022,8219, $  37.01 , $  24.80 ," $  304,193.41 "," $  203,799.97 "," $  100,393.44 ",33.00%
3950,Asia,Snacks,Online,Media,7/10/2020,395033872,7/23/2020,8156, $  119.01 , $  76.00 ," $  970,665.13 "," $  619,882.10 "," $  350,783.04 ",36.14%
5342,África,Cuidado personal,Offline,Alta,8/20/2022,534210479,8/29/2022,3607, $  63.75 , $  44.20 ," $  229,944.09 "," $  159,438.78 "," $  70,505.31 ",30.66%
2457,África,Frutas,Offline,Alta,3/18/2020,245757997,3/30/2020,4107, $  7.28 , $  5.40 ," $  29,888.28 "," $  22,167.94 "," $  7,720.34 ",25.83%
5953,Europa,Material de oficina,Offline,Baja,3/5/2021,595350253,3/24/2021,6225, $  507.94 , $  409.47 ," $  3,161,950.16 "," $  2,548,943.28 "," $  613,006.88 ",19.39%
4689,Europa,Cereales,Offline,Baja,6/3/2022,468973577,7/13/2022,8558, $  160.45 , $  91.35 ," $  1,373,096.87 "," $  781,737.36 "," $  591,359.51 ",43.07%
6229,África,Cárnicos,Offline,Alta,9/2/2022,622926795,9/26/2022,6736, $  329.07 , $  284.46 ," $  2,216,643.81 "," $  1,916,110.44 "," $  300,533.38 ",13.56%
5338,Asia,Doméstico,Offline,Media,1/17/2021,533821237,2/21/2021,8421, $  521.25 , $  391.98 ," $  4,389,451.30 "," $  3,300,873.69 "," $  1,088,577.62 ",24.80%
6485,África,Cuidado personal,Online,Baja,5/14/2021,648580729,6/4/2021,8306, $  63.75 , $  44.20 ," $  529,502.52 "," $  367,146.80 "," $  162,355.72 ",30.66%
1344,África,Cereales,Offline,Crítica,2/16/2022,134441602,4/5/2022,3112, $  160.45 , $  91.35 ," $  499,307.95 "," $  284,268.13 "," $  215,039.82 ",43.07%
9289,Centroamérica y Caribe,Cosméticos,Offline,Baja,10/21/2020,928952682,11/5/2020,6597, $  341.02 , $  205.40 ," $  2,249,682.55 "," $  1,355,006.65 "," $  894,675.90 ",39.77%
9899,África,Material de oficina,Offline,Media,12/27/2020,989975297,2/7/2021,4545, $  507.94 , $  409.47 ," $  2,308,604.57 "," $  1,861,035.70 "," $  447,568.88 ",19.39%
1456,África,Cuidado personal,Offline,Baja,5/21/2022,145683276,6/18/2022,9774, $  63.75 , $  44.20 ," $  623,086.64 "," $  432,036.21 "," $  191,050.42 ",30.66%
5445,Centroamérica y Caribe,Cosméticos,Online,Media,3/29/2022,544562947,5/11/2022,7132, $  341.02 , $  205.40 ," $  2,432,126.11 "," $  1,464,894.26 "," $  967,231.86 ",39.77%
8054,Australia y Oceanía,Snacks,Offline,Crítica,6/30/2022,805413138,8/10/2022,8501, $  119.01 , $  76.00 ," $  1,011,724.41 "," $  646,103.20 "," $  365,621.21 ",36.14%
9673,Asia,Bebida,Offline,Baja,8/19/2022,967345178,9/29/2022,7789, $  37.01 , $  24.80 ," $  288,278.68 "," $  193,137.60 "," $  95,141.08 ",33.00%
2397,Asia,Ropa,Online,Alta,2/7/2021,239782893,3/28/2021,5941, $  85.24 , $  27.96 ," $  506,401.33 "," $  166,081.84 "," $  340,319.49 ",67.20%
1524,África,Cuidado personal,Offline,Crítica,6/27/2022,152462613,8/1/2022,5930, $  63.75 , $  44.20 ," $  378,033.94 "," $  262,121.42 "," $  115,912.52 ",30.66%
5054,África,Ropa,Online,Crítica,10/1/2021,505433166,10/9/2021,7760, $  85.24 , $  27.96 ," $  661,449.98 "," $  216,932.35 "," $  444,517.63 ",67.20%
7190,Europa,Frutas,Offline,Baja,11/4/2022,719055879,12/14/2022,3468, $  7.28 , $  5.40 ," $  25,238.02 "," $  18,718.88 "," $  6,519.15 ",25.83%
2840,África,Cosméticos,Offline,Media,2/11/2020,284004580,3/22/2020,2121, $  341.02 , $  205.40 ," $  723,294.94 "," $  435,647.89 "," $  287,647.05 ",39.77%
1112,Asia,Material de oficina,Offline,Media,8/7/2022,111265599,9/7/2022,4818, $  507.94 , $  409.47 ," $  2,447,273.23 "," $  1,972,820.68 "," $  474,452.55 ",19.39%
2821,Norteamérica,Alimento infantil,Offline,Baja,2/28/2021,282137763,3/25/2021,9689, $  199.12 , $  124.35 ," $  1,929,258.18 "," $  1,204,803.90 "," $  724,454.28 ",37.55%
4982,África,Doméstico,Online,Alta,5/11/2021,498232400,6/27/2021,6894, $  521.25 , $  391.98 ," $  3,593,501.64 "," $  2,702,318.39 "," $  891,183.24 ",24.80%
5314,Europa,Cereales,Offline,Media,1/2/2022,531473338,1/11/2022,3626, $  160.45 , $  91.35 ," $  581,777.20 "," $  331,219.87 "," $  250,557.33 ",43.07%
6740,Centroamérica y Caribe,Alimento infantil,Online,Crítica,4/23/2022,674096906,6/1/2022,9109, $  199.12 , $  124.35 ," $  1,813,769.51 "," $  1,132,682.29 "," $  681,087.22 ",37.55%
3886,Norteamérica,Alimento infantil,Online,Alta,6/18/2020,388651931,8/7/2020,9598, $  199.12 , $  124.35 ," $  1,911,138.40 "," $  1,193,488.26 "," $  717,650.14 ",37.55%
5579,África,Material de oficina,Online,Media,10/8/2020,557999742,10/28/2020,3378, $  507.94 , $  409.47 ," $  1,715,834.16 "," $  1,383,185.61 "," $  332,648.55 ",19.39%
3353,Europa,Snacks,Offline,Alta,10/16/2020,335314166,11/1/2020,5768, $  119.01 , $  76.00 ," $  686,463.52 "," $  438,386.46 "," $  248,077.07 ",36.14%
2940,África,Cárnicos,Offline,Crítica,5/8/2021,294081532,5/24/2021,4115, $  329.07 , $  284.46 ," $  1,354,140.33 "," $  1,170,545.49 "," $  183,594.84 ",13.56%
1781,Centroamérica y Caribe,Ropa,Offline,Media,3/30/2022,178100669,5/9/2022,2801, $  85.24 , $  27.96 ," $  238,752.76 "," $  78,302.52 "," $  160,450.24 ",67.20%
2514,África,Doméstico,Offline,Media,10/21/2020,251482903,11/6/2020,8234, $  521.25 , $  391.98 ," $  4,291,977.44 "," $  3,227,573.20 "," $  1,064,404.24 ",24.80%
8486,Asia,Cárnicos,Offline,Baja,12/4/2021,848652064,12/20/2021,3860, $  329.07 , $  284.46 ," $  1,270,226.41 "," $  1,098,008.65 "," $  172,217.76 ",13.56%
1243,Europa,Cereales,Online,Crítica,4/25/2022,124344480,5/16/2022,5150, $  160.45 , $  91.35 ," $  826,296.90 "," $  470,430.87 "," $  355,866.03 ",43.07%
8036,Asia,Cuidado personal,Online,Baja,7/8/2020,803608977,7/10/2020,4609, $  63.75 , $  44.20 ," $  293,820.98 "," $  203,729.78 "," $  90,091.20 ",30.66%
7318,África,Ropa,Offline,Alta,3/14/2021,731806886,4/28/2021,6775, $  85.24 , $  27.96 ," $  577,490.16 "," $  189,396.48 "," $  388,093.68 ",67.20%
5246,Australia y Oceanía,Verduras,Offline,Crítica,4/12/2022,524612033,5/1/2022,3213, $  120.17 , $  70.93 ," $  386,095.93 "," $  227,883.31 "," $  158,212.62 ",40.98%
4180,África,Cereales,Offline,Alta,1/27/2022,418010747,2/7/2022,7524, $  160.45 , $  91.35 ," $  1,207,195.70 "," $  687,285.80 "," $  519,909.90 ",43.07%
7183,Europa,Ropa,Online,Baja,9/26/2020,718301856,11/12/2020,336, $  85.24 , $  27.96 ," $  28,640.10 "," $  9,392.95 "," $  19,247.16 ",67.20%
