Material,Texto breve de material,UMB,Precio,por,Moneda,Valor UNI
32000104,RON HAVANA CLUB BARREL PROOF,UN,"1,002,761",100,CLP," $  10,028 "
32000105,RON HAVANA CLUB SELECCION DE MAESTROS,UN,"230,166",100,CLP," $  2,302 "
32000106,RON MATUSALEM 15 AÑOS,UN,"165,932",100,CLP," $  1,659 "
32000107,RON MATUSALEM 7 AÑOS,UN,"87,370",100,CLP, $  874 
32000110,RON APPLETON ESTATE VX,UN,"73,860",100,CLP, $  739 
32000111,RON APPLETON ESTATE 12 AÑOS,UN,"75,540",100,CLP, $  755 
32000112,RON APPLETON SPECIAL,UN,"55,280",100,CLP, $  553 
32000114,GIN BOMBAY SAPPHIRE,UN,"88,591",100,CLP, $  886 
32000116,WHISKY BALLANTINES 21 AÑOS,UN,"704,336",100,CLP," $  7,043 "
32000118,WHISKEY JACK DANIELS OLD 7 AÑOS,UN,"148,910",100,CLP," $  1,489 "
32000119,WHISKEY JACK DANIELS GENTLEMAN JACK,UN,"200,720",100,CLP," $  2,007 "
32000122,GIN BEEFEATER,UN,"90,706",100,CLP, $  907 
32000123,GIN BEEFEATER 24,UN,"163,225",100,CLP," $  1,632 "
32000124,GIN TANQUERAY,UN,"102,266",100,CLP," $  1,023 "
32000125,WHISKY CHIVAS REGAL 12 AÑOS,UN,"157,805",100,CLP," $  1,578 "
32000126,WHISKY CHIVAS REGAL 18 AÑOS,UN,"317,470",100,CLP," $  3,175 "
32000127,WHISKY CHIVAS REGAL 25 AÑOS,UN,"1,258,140",100,CLP," $  12,581 "
32000129,WHISKY CHIVAS REGAL 21 AÑOS ROYAL SALUTE,UN,"612,000",100,CLP," $  6,120 "
32000130,WHISKY JOHNNIE WALKER ROJO,UN,"83,950",100,CLP, $  840 
32000132,WHISKY JOHNNIE WALKER NEGRO,UN,"178,750",100,CLP," $  1,788 "
32000135,WHISKY JOHNNIE WALKER VERDE GREEN,UN,"303,160",100,CLP," $  3,032 "
32000137,WHISKY JOHNNIE WALKER GOLD,UN,"294,420",100,CLP," $  2,944 "
32000138,WHISKY JOHNNIE WALKER BLUE,UN,"1,073,710",100,CLP," $  10,737 "
32000140,WHISKY BALLANTINES FINEST,UN,"75,770",100,CLP, $  758 
32000141,WHISKY GLENFIDDICH 12 AÑOS,UN,"219,870",100,CLP," $  2,199 "
32000142,WHISKY JB RARE 6 AÑOS,UN,"75,790",100,CLP, $  758 
32000144,WHISKY JAMESON IRISH,UN,"108,580",100,CLP," $  1,086 "
32000146,PISCO MISTRAL NOBEL 40°,UN,"78,300",100,CLP, $  783 
32000148,PISCO ALTO DEL CARMEN 35°,UN,"45,288",100,CLP, $  453 
32000150,WHISKY JOHNNIE WALKER SWING,UN,"240,520",100,CLP," $  2,405 "
32000154,WHISKY BALLANTINES 12 AÑOS,UN,"135,650",100,CLP," $  1,357 "
32000157,WHISKY BALLANTINES 17 AÑOS,UN,"243,400",100,CLP," $  2,434 "
32000158,WHISKEY JIM BEAM WHITE,UN,"78,840",100,CLP, $  788 
32000159,WHISKEY JIM BEAM BLACK 8 AÑOS,UN,"123,800",100,CLP," $  1,238 "
32000160,WHISKEY JACK DANIELS SINGLE BARREL,UN,"317,160",100,CLP," $  3,172 "
32000170,WHISKY GLENLIVET 12 AÑOS,UN,"198,461",100,CLP," $  1,985 "
32000172,WHISKY DEWAR´S 12 AÑOS,UN,"153,883",100,CLP," $  1,539 "
32000173,RON ZACAPA CENTENARIO 23 AÑOS,UN,"237,950",100,CLP," $  2,380 "
32000174,RON ZACAPA CENTENARIO XO,UN,"510,600",100,CLP," $  5,106 "
32000175,PISCO MISTRAL 35°,UN,"51,793",100,CLP, $  518 
32000176,PISCO MISTRAL 40°,UN,"55,500",100,CLP, $  555 
32000177,PISCO MISTRAL 46,UN,"49,040",100,CLP, $  490 
32000179,PISCO MISTRAL GRAN NOBEL 40°,UN,"152,830",100,CLP," $  1,528 "
32000180,PISCO CONTROL C 40°,UN,"63,170",100,CLP, $  632 
32000181,PISCO ALTO DEL CARMEN 40 ENVEJECIDO,UN,"52,020",100,CLP, $  520 
32000185,PISCO ALTO DEL CARMEN 40° TRANSPARENTE,UN,"58,176",100,CLP, $  582 
32000186,PISCO CAPEL DOBLE DESTILADO GUARDA,UN,"42,482",100,CLP, $  425 
32000188,PISCO CAPEL 2D TRANSPARENTE 40°,UN,"47,900",100,CLP, $  479 
32000189,PISCO HORCON QUEMADO 35°,UN,"72,518",100,CLP, $  725 
32000190,PISCO BAUZA 35°,UN,"47,598",100,CLP, $  476 
32000191,PISCO BOU BARROETA 40°,UN,0,100,CLP, $  -   
32000192,PISCO MONTURA 46,UN,"49,940",100,CLP, $  499 
32000194,PISCO VIÑAS DE ORO QUEBRANTA TABERNERO,UN,"92,400",100,CLP, $  924 
32000196,LICORES HNOTIQ,UN,"142,580",100,CLP," $  1,426 "
32000197,LICOR JAGERMEISTER,UN,"78,064",100,CLP, $  781 
32000198,LICORES AMARULA CREAM,UN,"73,610",100,CLP, $  736 
32000199,LICORES AMERICANO GANCIA,UN,"46,153",100,CLP, $  462 
32000200,LICOR AMARETTO DISARONNO,UN,"115,093",100,CLP," $  1,151 "
32000201,LICOR BAILEYS,UN,"70,420",100,CLP, $  704 
32000202,LICOR DRAMBUIE,UN,"118,960",100,CLP," $  1,190 "
32000203,LICOR KAHLUA,UN,"63,800",100,CLP, $  638 
32000204,LICOR COINTREAU,UN,"140,711",100,CLP," $  1,407 "
32000205,LICORES SAMBUCA,UN,"158,796",100,CLP," $  1,588 "
32000207,LICOR FRANGELICO,UN,"110,373",100,CLP," $  1,104 "
32000208,LICORES MENTA MARIE BRIZARD,UN,"93,804",100,CLP, $  938 
32000212,TEQUILA DON JULIO REPOSADO,UN,"186,723",100,CLP," $  1,867 "
32000220,LICORES GRAND MARNIER,UN,"236,464",100,CLP," $  2,365 "
32000221,JEREZ TIO PEPE,UN,"103,120",100,CLP," $  1,031 "
32000223,CLAVO OXIDADO,UN,"112,058",100,CLP," $  1,121 "
32000224,VODKA ABSOLUT ELYX,UN,"159,238",100,CLP," $  1,592 "
32000225,TEQUILA JOSE CUERVO REPOSADO GOLD,UN,"71,179",100,CLP, $  712 
32000226,TEQUILA JOSE CUERVO PREMIUM BLANCO,UN,"72,187",100,CLP, $  722 
32000230,PISCO SOUR,UN,"47,491",100,CLP, $  475 
32000232,TEQUILA OLMECA BLANCO,UN,"66,700",100,CLP, $  667 
32000235,TEQUILA OLMECA TEZON,UN,"298,676",100,CLP," $  2,987 "
32000236,TEQUILA OLMECA AÑEJO,UN,"74,211",100,CLP, $  742 
32000238,TEQUILA OLMECA DORADO,UN,"88,684",100,CLP, $  887 
32000239,TEQUILA DON JULIO BLANCO,UN,"188,355",100,CLP," $  1,884 "
32000240,PIÑA COLADA,UN,"64,141",100,CLP, $  641 
32000242,EVE/DESAYUNO/ONCE A,UN,"135,413",100,CLP," $  1,354 "
32000243,EVE/ COCKTAIL A,UN,0,100,CLP, $  -   
32000245,EVE/ COCKTAIL B,UN,0,100,CLP, $  -   
32000246,EVE/ COCKTAIL C,UN,0,100,CLP, $  -   
32000247,EVE/ COCKTAIL D,UN,0,100,CLP, $  -   
32000249,EVE/ COCKTAIL E,UN,0,100,CLP, $  -   
32000250,EVE/DESAYUNO/ONCE B,UN,"102,048",100,CLP," $  1,020 "
32000252,EVE/DESAYUNO C,UN,"75,673",100,CLP, $  757 
32000254,EVE/DESAYUNO D,UN,0,100,CLP, $  -   
32000256,EVE/DESAYUNO LIGTH,UN,"75,673",100,CLP, $  757 
32000257,EVE/DESAYUNO ESTACION DE HUEVOS,UN,0,100,CLP, $  -   
32000258,EVE/DESAYUNO ESTACION DULCE,UN,0,100,CLP, $  -   
32000260,EVE/DESAYUNO ESTACION FIAMBRES Y QUESOS,UN,0,100,CLP, $  -   
32000265,EVE/COFFE BREAK COFFEE A,UN,0,100,CLP, $  -   
32000268,EVE/COFFE BREAK COFFEE B,UN,0,100,CLP, $  -   
32000270,EVE/COFFE BREAK COFFEE C,UN,0,100,CLP, $  -   
32000277,EVE/ COFFEE A PERMANENTE,UN,0,100,CLP, $  -   
32000279,EVE/ COFFEE B PERMANENTE,UN,0,100,CLP, $  -   
32000282,EVE/ COFFEE C PERMANENTE,UN,0,100,CLP, $  -   
32000283,EVE/ COFFEE LIGTH PERMANENTE,UN,0,100,CLP, $  -   
32000288,EVE/E GOURMET PINCIPAL PASTELERIA REPOST,UN,0,100,CLP, $  -   
32000289,EVE/E GOURMET PINCIPAL CHEESE & BREAD,UN,0,100,CLP, $  -   
32000291,EVE/E GOURMET ACOM PASTELERIA REPOSTERIA,UN,0,100,CLP, $  -   
32000294,EVE/E GOURMET ACOM CHEESE & BREAD,UN,0,100,CLP, $  -   
32000296,EVE/E GOURMET ACOM QUESOS Y FIAMBRES,UN,0,100,CLP, $  -   
32000298,EVE/E GOURMET ACOM PASTA & PIZZA,UN,0,100,CLP, $  -   
32000300,EVE/E GOURMET ACOM BUFFET SANDWICH,UN,0,100,CLP, $  -   
32000302,EVE/E GOURMET ACOM TEX & MEX,UN,0,100,CLP, $  -   
32000306,EVE/E GOURMET ACOM CARNES,UN,0,100,CLP, $  -   
32000309,EVE/E GOURMET ACOM MASCOS & CEVICHES,UN,0,100,CLP, $  -   
32000311,EVE/E GOURMET PINCIPAL QUESO Y FIAMBRES,UN,0,100,CLP, $  -   
32000312,EVE/E GOURMET PINCIPAL PASTA Y PIZZA,UN,0,100,CLP, $  -   
32000313,EVE/E GOURMET PINCIPAL BUFFET SANDWICH,UN,0,100,CLP, $  -   
32000314,EVE/E GOURMET PINCIPAL TEX & MEX,UN,0,100,CLP, $  -   
32000315,EVE/E GOURMET PINCIPAL CARNES,UN,0,100,CLP, $  -   
32000317,EVE/E GOURMET PINCIPAL MARISCO & CEVICHE,UN,0,100,CLP, $  -   
32000318,EVE/BOX LUNCH,UN,0,100,CLP, $  -   
32000319,EVE/BUSSUINES LUNCH,UN,0,100,CLP, $  -   
32000320,EVE/ALTERNATIVA BUFFET,UN,0,100,CLP, $  -   
32000321,EVE/ALMUERZO ALTERNATIVA A,UN,0,100,CLP, $  -   
32000324,EVE/ALMUERZO ALTERNATIVA B,UN,0,100,CLP, $  -   
32000325,EVE/ALMUERZO ALTERNATIVA C,UN,0,100,CLP, $  -   
32000326,EVE/ALMUERZO ALTERNATIVA D,UN,0,100,CLP, $  -   
32000328,EVE/ALMUERZO ALTERNATIVA E,UN,0,100,CLP, $  -   
32000329,EVE/ALMUERZO ALTERNATIVA F,UN,0,100,CLP, $  -   
32000330,EVE/CENA A,UN,0,100,CLP, $  -   
32000331,EVE/CENA B,UN,0,100,CLP, $  -   
32000333,EVE/CENA C,UN,0,100,CLP, $  -   
32000337,EVE/CENA D,UN,0,100,CLP, $  -   
32000338,EVE/CENA E,UN,0,100,CLP, $  -   
32000340,EVE/MATRIMONIO ALTERNATIVA A,UN,0,100,CLP, $  -   
32000342,EVE/MATRIMONIO ALTERNATIVA B,UN,0,100,CLP, $  -   
32000344,EVE/MATRIMONIO ALTERNATIVA C,UN,0,100,CLP, $  -   
32000345,EVE/MATRIMONIO ALTERNATIVA D,UN,0,100,CLP, $  -   
32000346,EVE/MATRIMONIO MENU NIÑOS,UN,0,100,CLP, $  -   
32000347,EVE/TRASNOCHE ALTERNATIVA A,UN,0,100,CLP, $  -   
32000348,EVE/TRASNOCHE ALTERNATIVA B,UN,0,100,CLP, $  -   
32000349,EVE/TRASNOCHE ESTAC TEX & MEX,UN,0,100,CLP, $  -   
32000351,EVE/ESTACION DE BEBIDAS Y JUGOS,UN,"102,189",100,CLP," $  1,022 "
32000352,EVE/ESTACION DE CERVEZAS,UN,"203,900",100,CLP," $  2,039 "
32000353,EVE/ESTACION DE VINOS Y ESPUMANTES,UN,"122,464",100,CLP," $  1,225 "
32000354,EVE/ESTACIONES BEBEST TRAGOS DEL CARIBE,UN,0,100,CLP, $  -   
32000355,EVE/BAR ABIERTO BEBIDAS,UN,0,100,CLP, $  -   
32000358,EVE/BAR ABIERTO BEBIDAS Y JUGOS,UN,0,100,CLP, $  -   
32000359,EVE/ESTACION BAR ABIERTO BASICO,UN,"429,049",100,CLP," $  4,290 "
32000360,EVE/ESTACIONES BEBEST TRAGOS LARGOS,UN,0,100,CLP, $  -   
32000361,EVE/ESTACIONES BEBEST MARTINI,UN,0,100,CLP, $  -   
32000362,VIRGIN MOJITO,UN,"15,661",100,CLP, $  157 
32000363,CAIPI FREE,UN,"32,790",100,CLP, $  328 
32000365,VIRGIN COSMO SIN ALCOHOL,UN,"36,239",100,CLP, $  362 
32000366,VIRGIN SANTA MARGARITA,UN,"43,520",100,CLP, $  435 
32000367,VIRGIN MOSCATEL SOUR,UN,"68,563",100,CLP, $  686 
32000370,EVE/ESTACION BAR ABIERTO SUPERIOR,UN,"768,158",100,CLP," $  7,682 "
32000371,EVE/BAR ABIERTO DELUX,UN,0,100,CLP, $  -   
32000372,EVE/BAJATIVO HASTA 6 AÑOS,UN,"66,573",100,CLP, $  666 
32000374,EVE/ADICIONALES DESCORCHE DE VINOS,UN,0,100,CLP, $  -   
32000376,EVE/ADICIONALES VINO RESERVA POR COPA,UN,0,100,CLP, $  -   
32000377,EVE/ADICIONALES TICKER TRAGO,UN,0,100,CLP, $  -   
32000379,VODKA SKYY PASSION FRUIT,UN,"80,825",100,CLP, $  808 
32000380,VODKA SKYY PINEAPPLE,UN,"80,825",100,CLP, $  808 
32000390,ENSALADA CESARINA,UN,0,100,CLP, $  -   
32000391,SAND/ESPECIAL NATURA VITALE,UN,0,100,CLP, $  -   
32000392,RON FLOR DE CAÑA 5 AÑOS,UN,"61,365",100,CLP, $  614 
32000394,COPA VINO PN MAYCAS LIMARI,UN,"94,200",100,CLP, $  942 
32000395,COPA VINO SY MAYCAS LIMARI,UN,"93,940",100,CLP, $  939 
32000397,COPA VINO SB MAYCAS LIMARI,UN,"93,900",100,CLP, $  939 
32000399,COPA VINO CH MAYCAS LIMARI,UN,"94,100",100,CLP, $  941 
32000400,VIRGIN MOJITO GRANADA,UN,"44,314",100,CLP, $  443 
32000401,VIRGIN MOJITO SANDIA,UN,"44,958",100,CLP, $  450 
32000403,VIRGIN MOJITO MANZANA,UN,"39,039",100,CLP, $  390 
32000404,VIRGIN MOJITO MARACUYA,UN,"44,314",100,CLP, $  443 
32000405,VIRGIN MOJITO ROYAL,UN,"81,813",100,CLP, $  818 
32000406,VIRGIN WHISKY SOUR,UN,"59,379",100,CLP, $  594 
32000409,VIRGIN CUBA LIBRE SIN,UN,"50,873",100,CLP, $  509 
32000410,VIRGIN WHISCOLA SIN,UN,"64,050",100,CLP, $  641 
32000411,VIRGIN BURN CON FESTILLANT,UN,"128,220",100,CLP," $  1,282 "
32000414,VIRGIN BURN CON WHISIN,UN,"128,450",100,CLP," $  1,285 "
32000416,VIRGIN COPA ESPUMANTE FESTILLANT,UN,"65,580",100,CLP, $  656 
32000417,VIRGIN COPA VINO NATUREO,UN,"106,900",100,CLP," $  1,069 "
32000419,"COPA VINO MIGUEL TORRES 0,5 % ALC",UN,0,100,CLP, $  -   
32000421,COPA VINO CS CALITERRA TRIBUTO,UN,"53,040",100,CLP, $  530 
32000423,COPA CA CALITERRA TRIBUTO,UN,"55,280",100,CLP, $  553 
32000424,COPA VINO SB CALITERRA TRIBUTO,UN,"52,960",100,CLP, $  530 
32000426,COPA VINO CH CALITERRA TRIBUTO,UN,"55,416",100,CLP, $  554 
32000427,COPA CHAMPAGNE UNDURRAGA BRUT ROYAL,UN,"84,800",100,CLP, $  848 
32000429,VODKA SKYY,UN,"87,415",100,CLP, $  874 
32000440,CERVEZA PROMO CORONA,UN,"108,400",100,CLP," $  1,084 "
32000441,COPA VINO CS CALITERRA RESERVA,UN,"28,680",100,CLP, $  287 
32000442,COPA VINO CA CALITERRA RESERVA,UN,"28,936",100,CLP, $  289 
32000443,COPA VINO SB CALITERRA RESERVA,UN,"28,544",100,CLP, $  285 
32000444,COPA VINO CH CALITERRA RESERVA,UN,"28,720",100,CLP, $  287 
32000445,COPA VINO ME CALITERRA RESERVA,UN,"28,708",100,CLP, $  287 
32000460,LONGANIZA 2 UN,UN,"28,500",100,CLP, $  285 
32000461,LICOR ARAUCANO,UN,"27,862",100,CLP, $  279 
32000470,LICOR CAMPARI,UN,"71,760",100,CLP, $  718 
32000489,MARGARITA MANZANA XL SHAKER,UN,"323,299",100,CLP," $  3,233 "
32000490,LIMONADA A LA MENTA,UN,"13,428",100,CLP, $  134 
32000504,BALDE 5 CERVEZAS CORONA,UN,"271,000",100,CLP," $  2,710 "
32000510,SHAKER XL DAIQUIRI FRUTILLA,UN,"100,760",100,CLP," $  1,008 "
32000513,PISCO MISTRAL 35° CON 10 BEBIDAS,UN,"582,327",100,CLP," $  5,823 "
32000518,COMBINADO BALLANTINES FINEST 6 AÑOS,UN,0,100,CLP, $  -   
32000523,TABLA TIJUANA,UN,"363,337",100,CLP," $  3,633 "
32000533,HAMBURGUESA TGM,UN,0,100,CLP, $  -   
32000547,MARGARITA CLASICA XL,UN,0,100,CLP, $  -   
32000554,ENTRAÑA DE ANGUS,UN,"467,932",100,CLP," $  4,679 "
32000555,ASADO DE TIRA ANGUS,UN,"376,021",100,CLP," $  3,760 "
32000568,EMPANADAS DE POLLO,UN,"229,690",100,CLP," $  2,297 "
32000571,CARPACCIO A LA VENEZIANA,UN,"121,588",100,CLP," $  1,216 "
32000599,A LO POBRE,UN,"61,438",100,CLP, $  614 
32000600,AGREGADO SALSA BBQ,UN,"5,410",100,CLP, $  54 
32000602,ENSALADA A FUEGO,UN,"108,312",100,CLP," $  1,083 "
32000605,ENSALADA CESAR POLLO,UN,"143,491",100,CLP," $  1,435 "
32000612,PECHUGA DE AVE NIÑO,UN,"33,064",100,CLP, $  331 
32000618,PAPAS SALTEADAS,UN,"23,438",100,CLP, $  234 
32000622,PASTELERA DE CHOCLO,UN,"37,698",100,CLP, $  377 
32000623,CHOCLO A LA CREMA,UN,"48,350",100,CLP, $  484 
32000627,ENSALADA CHILENA,UN,"100,884",100,CLP," $  1,009 "
32000628,POS/ACOMPAÑAMIENTO SANDWICH LECHUGA,UN,0,100,CLP, $  -   
32000629,LECHE ASADA,UN,"12,327",100,CLP, $  123 
32000634,A FUEGO/ TORTA TRES LECHES A FUEGO,UN,"13,139",100,CLP, $  131 
32000635,TORTA DE CHOCOLATE,UN,"658,371",100,CLP," $  6,584 "
32000641,DEGUSTACION DE HELADOS,UN,"180,130",100,CLP," $  1,801 "
32000648,SANDWICH LOMITO ITALIANO,UN,"135,836",100,CLP," $  1,358 "
32000665,AF/DEGUSTACION DEL PARRILLERO,UN,"93,038",100,CLP, $  930 
32000666,CALAMAR A LA PARRILLA CON LIMÓN DE PICA,UN,"75,213",100,CLP, $  752 
32000667,EMPANADAS DE MARISCOS AHUMADOS,UN,"109,389",100,CLP," $  1,094 "
32000668,CARPACCIO DE SALMON,UN,"150,361",100,CLP," $  1,504 "
32000669,CEVICHE DE SALMON Y TENTACULOS DE PULPO,UN,"118,942",100,CLP," $  1,189 "
32000690,TARTA TATIN,UN,"186,135",100,CLP," $  1,861 "
32000694,"PECHITO DE CERDO ASADO, AL LIMON DE PICA",UN,"168,899",100,CLP," $  1,689 "
32000695,BROCHETA DE LOMO DE CERDO TOCINO Y VEGET,UN,"174,114",100,CLP," $  1,741 "
32000696,BISTECA DE JABALI ASADA,UN,0,100,CLP, $  -   
32000697,"LOMO DE CIERVO A LA PARRILLA, 250 GRS.",UN,0,100,CLP, $  -   
32000698,VACIO BRASEADO EN DISCO CON VEGETALES AS,UN,"545,144",100,CLP," $  5,451 "
32000703,PASTA ARMA TU FETUCCINI,UN,"36,237",100,CLP, $  362 
32000705,PASTA ARMA TU GNOCCHI DE PAPA,UN,"52,642",100,CLP, $  526 
32000709,DE LA COSTA CON TIMBAL DE VEGETALES,UN,"194,267",100,CLP," $  1,943 "
32000716,SUSHI/NIGIRI EBI CAMARON,UN,"61,926",100,CLP, $  619 
32000717,SUSHI/NIGIRI SAKE SALMON,UN,"43,074",100,CLP, $  431 
32000721,SUSHI/NIGIRI TAKO PULPO,UN,"75,222",100,CLP, $  752 
32000722,SUSHI/CALIFORNIA ROLL,UN,"146,047",100,CLP," $  1,460 "
32000723,SUSHI/CALIFORNIA SAKE SALMON ROLL,UN,"177,380",100,CLP," $  1,774 "
32000725,SUSHI/TIRADITOS DE SALMON,UN,"170,359",100,CLP," $  1,704 "
32000728,SUSHI/EBI CAMARON SAKE SALMON ROLL,UN,"153,843",100,CLP," $  1,538 "
32000733,SUSHI/CALIFORNIA EBI CAMARON ROLL,UN,"168,050",100,CLP," $  1,681 "
32000735,POS/SUSHI ENJOY ROLL,UN,"168,635",100,CLP," $  1,686 "
32000736,SUSHI/AVOCADO SAKE SALMON ROLL,UN,"185,987",100,CLP," $  1,860 "
32000738,SUSHI/NIGIRI SAKE/SALMON HANAMI,UN,"215,159",100,CLP," $  2,152 "
32000741,SUSHI/SASHIMI OLIVO TAKO,UN,"147,856",100,CLP," $  1,479 "
32000743,C/SUSHI SMOKY FURAI,UN,"179,670",100,CLP," $  1,797 "
32000745,ARROZ CREOLE,UN,"24,121",100,CLP, $  241 
32000746,AF/ACOMPAÑAMIENTO VEGETALES ALA PARRILLA,UN,"56,535",100,CLP, $  565 
32000747,CALDERETA  PAPAS ASADAS C/CHAM,UN,"43,606",100,CLP, $  436 
32000748,ENSALADA MEDITERRANEA,UN,"126,925",100,CLP," $  1,269 "
32000750,TROCITOS DE NUESTRAS ENTRAÑAS PREM 2 PAX,UN,"283,036",100,CLP," $  2,830 "
32000751,ENSALADA DEL OCEANO,UN,"129,990",100,CLP," $  1,300 "
32000752,ENSALADA ANDINA,UN,"110,846",100,CLP," $  1,108 "
32000754,BIFE DE CHORIZO PREMIUM 1 KG,UN,"773,329",100,CLP," $  7,733 "
32000755,MEDALLON FILETE CON MOSTAZA Y 3 PIMI 220,UN,"353,101",100,CLP," $  3,531 "
32000756,ENTRAÑAS ASADAS CON SALSA Y PAN PROVENZA,UN,"309,522",100,CLP," $  3,095 "
32000758,HAMBURGUESA PREMIUM,UN,"167,524",100,CLP," $  1,675 "
32000759,SANDWICH MECHADA AL JUGO,UN,"138,496",100,CLP," $  1,385 "
32000760,SANDWICH LOMITO ARGENTINO,UN,"178,279",100,CLP," $  1,783 "
32000761,SANDWICH MATAMBRITO DE CERDO,UN,"159,819",100,CLP," $  1,598 "
32000762,PAPAS A LA ESPAÑOLA,UN,"38,491",100,CLP, $  385 
32000764,GARNISH/ VERDURAS SALTEADA / AL WOK,UN,"35,989",100,CLP, $  360 
32000765,MIX EMPANADAS SALTEÑAS Y POLLO ,UN,"9,453",100,CLP, $  95 
32000766,MOLLEJITAS AL LIMON SALT EN NUESTRO DISC,UN,"98,134",100,CLP, $  981 
32000767,ENTRADA PROVOLETA DE OREGANO,UN,"114,826",100,CLP," $  1,148 "
32000768,ENSALADA AGRIDULCE AFUEGO,UN,"51,197",100,CLP, $  512 
32000770,FILETE ENTERO A LA PARRILLA CON SALSAS 1,UN,"1,100,622",100,CLP," $  11,006 "
32000771,PINZA DEL PESCADOR,UN,"213,486",100,CLP," $  2,135 "
32000772,POS/CHUPE DE MARISCOS,UN,"168,424",100,CLP," $  1,684 "
32000773,DISCO DE PESCADOS Y MARISCOS FRESCOS,UN,"762,840",100,CLP," $  7,628 "
32000774,MARQUISE DE CHOCOLATE SEMIAMARGO,UN,"88,979",100,CLP, $  890 
32000775,MOUSSE TROPICAL DE MANGO Y GUAYABAS,UN,"72,363",100,CLP, $  724 
32000776,FLAN CASERO DE LA CASA,UN,"79,780",100,CLP, $  798 
32000778,FRUTILLAS MARINADAS EN JUGO DE CÍTRICOS,UN,"57,786",100,CLP, $  578 
32000779,ENSALADA DE FRUTAS AFUEGO,UN,"66,584",100,CLP, $  666 
32000781,LOMO VETADO ANGUS,UN,"405,577",100,CLP," $  4,056 "
32000782,BIFE DE CHORIZO 350 GR LOMO LISO ANGUS,UN,"420,513",100,CLP," $  4,205 "
32000783,BIFE DE CHORIZO 500 GR LOMO LISO ANGUS,UN,"415,913",100,CLP," $  4,159 "
32000784,ENTRAÑAS DE NOVILLO,UN,"305,346",100,CLP," $  3,053 "
32000785,VACIO A LA PARRILLA,UN,"169,637",100,CLP," $  1,696 "
32000786,C/A FUEGO T-BONE 400 GR,UN,"395,739",100,CLP," $  3,957 "
32000788,OJO DE BIFE PUERTO MADERO,UN,"284,767",100,CLP," $  2,848 "
32000789,MATAMBRITO DE VACUNO TIERNIZADO,UN,"231,860",100,CLP," $  2,319 "
32000790,C/A FUEGO PLATEADA AL JUGO,UN,"203,106",100,CLP," $  2,031 "
32000791,ALBACORA A LA PARRILLA,UN,"241,818",100,CLP," $  2,418 "
32000792,BONDIOLA  DE CERDO,UN,"217,482",100,CLP," $  2,175 "
32000794,POLLO PAMPLONA,UN,"163,310",100,CLP," $  1,633 "
32000795,POLLO GRILLADO A LA PARRILLA,UN,"192,263",100,CLP," $  1,923 "
32000796,TABLA DE CARNES AFUEGO,UN,"691,447",100,CLP," $  6,914 "
32000798,A FUEGO/ DE LA PICADA,UN,"508,025",100,CLP," $  5,080 "
32000799,LECHONCITO ASADO,UN,"3,721,798",100,CLP," $  37,218 "
32000801,C/A FUEGO CORDERO ENTERO (8-10 PERSONAS),UN,"3,253,170",100,CLP," $  32,532 "
32000802,GARNISH/ BETARRAGA,UN,0,100,CLP, $  -   
32000820,C/A FUEGO ENSALADA DEL MERCADO,UN,"88,888",100,CLP, $  889 
32000821,SALMON A LA PARRILLA,UN,"318,601",100,CLP," $  3,186 "
32000824,TRUCHA AFUEGO,UN,"202,264",100,CLP," $  2,023 "
32000825,TABLA DE MAR A LA PARRILLA AFUEGO,UN,"452,998",100,CLP," $  4,530 "
32000826,AROS DE CEBOLLA,UN,"35,014",100,CLP, $  350 
32000827,AF/ACOMPAÑAMIENTO PURE DE PAPAS,UN,"61,301",100,CLP, $  613 
32000828,CHEESECAKE DE CHIRIMOYA,UN,"54,724",100,CLP, $  547 
32000829,C/A FUEGO TORTA CASERA DEL PASTELERO,UN,"54,712",100,CLP, $  547 
32000830,PAPAS FRITAS,UN,"28,498",100,CLP, $  285 
32000837,C/SUSHI SAKE MAKI,UN,"117,124",100,CLP," $  1,171 "
32000858,C/SUSHI DEGUSTACION DE POSTRES.,UN,0,100,CLP, $  -   
32000860,GARNISH/ ZANAHORIA,UN,0,100,CLP, $  -   
32000861,GARNISH/ CEBOLLA MORADA,UN,0,100,CLP, $  -   
32000862,GARNISH/ PIMIENTOS ASADOS,UN,0,100,CLP, $  -   
32000864,GARNISH/ MANZANA VERDE,UN,0,100,CLP, $  -   
32000866,C/SUSHI TEMPURA MAKI,UN,"146,524",100,CLP," $  1,465 "
32000869,C/SUSHI TEMAKI TEMPURA,UN,"171,080",100,CLP," $  1,711 "
32000873,C/SUSHI SASH. SAKE 3 C.,UN,"74,412",100,CLP, $  744 
32000874,SUSHI/TATAKI DE SALMON 6 CORTES,UN,"128,561",100,CLP," $  1,286 "
32000876,C/SUSHI SASH. SAKE 9 C,UN,"182,709",100,CLP," $  1,827 "
32000877,SUSHI/TATAKI DE SALMON 12 CORTES,UN,"291,006",100,CLP," $  2,910 "
32000879,C/SUSHI SASH. TAKO 3 C,UN,"75,512",100,CLP, $  755 
32000880,SUSHI/SASHIMI TAKO PULPO 6 CORTES,UN,"130,760",100,CLP," $  1,308 "
32000881,SUSHI/SASHIMI TAKO PULPO 9 CORTES,UN,"186,008",100,CLP," $  1,860 "
32000883,SUSHI/SASHIMI TAKO PULPO 12 CORTES,UN,"296,504",100,CLP," $  2,965 "
