Listing Date,Order Date,Order Id,Listing Title,Department,Category,Subcategory,Brand,Color,Size,Bundle Order?,Offer Order,NWT,Cost Price,Order Price,Lowest Set Price,Seller Shipping Discount,Upgraded Shipping Label Fee,Net Earnings,Buyer State,Buyer Zip Code,Sales Tax (Paid by Buyer),Sales Tax (Paid by Seller),Notes,Other Info
10/26/2022,10/26/2022,6359dc34234eed761e9ac07b,Lulus Adelle Metallic Snake Embossed Stiletto Heels | Gold Size 11,Women,Shoes,Heels,Lulu's,Gold,11,N,Y,N,$8.50,$30.00,$34.00,$0.00,$0.00,$24.00,VA,23183-0786,$1.89,$0.00,,
10/28/2022,10/28/2022,635c56ccd8dba7a64a6ff6b3,"L.L. Bean Women's 8"" Unlined Bean Boots | Size 9",Women,Shoes,Winter & Rain Boots,L.L. Bean,Tan,9,N,N,N,$8.50,$65.00,$65.00,$0.00,$0.00,$52.00,MA,2138,$0.00,$0.00,This sale is exempt from sales tax.,
10/12/2022,10/27/2022,635af9ea1fc05679adb91264,Stuart Weitzman Tortoise Cap Toe Kitten Heel Pumps | Black Size 40,Women,Shoes,Heels,Stuart Weitzman,Black,9.5,N,Y,N,$7.60,$25.00,$44.00,$0.00,$0.00,$20.00,CA,92154,$1.94,$0.00,,
10/26/2022,10/27/2022,635adf3f935084ecb592b7f5,Bundle for Bethany,Women,Jeans,Skinny,,,30,N,N,N,,$165.00,$165.00,$7.67,$0.00,$124.33,OH,43206,$12.38,$0.00,,
10/16/2022,10/27/2022,635a770c7939e4f06108522a,Vintage 90s Style Stuart Weitzman Square Toe Kitten Heel Slide Sandals Size 7.5,Women,Shoes,Sandals,Stuart Weitzman,Black,7.5,N,Y,N,$5.60,$26.00,$39.00,$0.00,$0.00,$20.80,CA,92660,$2.02,$0.00,,
10/13/2022,10/28/2022,635bf68f8ea15f7954aa9185,Summit by White Mountain Braxton Platform Slip On Loafers | Black Size 38,Women,Shoes,Flats & Loafers,Summit by White Mountain,Black,7.5,N,Y,N,$7.60,$44.00,$58.00,$1.72,$0.00,$33.48,TX,78704,$4.12,$0.00,,
10/09/2022,10/29/2022,635cffb9ce9ec5b7289ff1ee,Burberry Golf Men's Plaid Polo | Blue Size XL,Men,Shirts,Polos,Burberry,Blue,XL,N,N,N,$7.50,$81.00,$81.00,$0.00,$0.00,$64.80,TX,75044,$7.32,$0.00,,
10/03/2022,10/30/2022,635e823bb01cdbd4edd74d16,Crosswalk Opalo Metallic Leather Flare Heel Mule | Gold Size 38,Women,Shoes,Heels,Crosswalk,Gold,7.5,N,Y,N,$4.50,$49.00,$68.00,$1.72,$0.00,$37.48,TX,76712,$4.54,$0.00,,
10/06/2022,10/28/2022,635bbdf3a66374c8f3d90ca8,Ardene Vegan Leather Moto Jacket | Black Size Large,Women,Jackets & Coats,Leather Jackets,Ardene,Black,L,N,Y,N,$7.80,$34.00,$39.00,$1.72,$0.00,$25.48,LA,70118,$3.21,$0.00,,
10/07/2022,10/30/2022,635f2c19789940654f349ca4,Vince Camuto Bodell Suede Leather Caged Pumps | Raspberry Size 8,Women,Shoes,Heels,Vince Camuto,Red,8,N,Y,N,$7.35,$20.00,$35.00,$0.00,$0.00,$16.00,TX,78045,$2.29,$0.00,,
10/12/2022,11/01/2022,636151dd7b2db64ee277a200,Sofft Nadie II Leather Sandal | Black Size 8,Women,Shoes,Sandals,Sofft,Black,8,N,Y,N,$7.60,$25.00,$35.00,$0.00,$0.00,$20.00,AR,72756,$2.46,$0.00,,
10/16/2022,10/29/2022,635dc8412ea6c9356b38b762,ModCloth Gingham Floral Print Midi Short Sleeve Shirt Dress | Pink Size 8,Women,Dresses,Midi,Modcloth,Pink,8,N,Y,N,$6.50,$30.00,$39.00,$0.00,$0.00,$24.00,TN,37938,$3.49,$0.00,,
10/06/2022,11/02/2022,62d7e1549317922e3d352075,Paige Verdugo Ankle Ultra Skinny Jeans 29,Women,Jeans,Skinny,PAIGE,Blue,29,N,Y,N,$9.43,$25.00,$35.00,$0.00,$0.00,$20.00,RI,2864,$0.00,$0.00,This sale is exempt from sales tax.,
10/04/2022,11/03/2022,6363c7f92b9ba4eb5f0eddb0,DL1961 Bridget Cropped High Rise Instasculpt Boot | Jaguar Size 28,Women,Jeans,Ankle & Cropped,DL1961,Tan,28,Y,Y,N,$0.00,$16.07,$44.00,$0.00,$0.00,$12.86,CA,92584,$1.40,$0.00,,
10/25/2022,11/03/2022,6363c7f92b9ba4eb5f0eddb0,Vintage 1994 Colorful Windbreaker Jacket | Medium,Women,Jackets & Coats,,Vintage,,M,Y,Y,N,$7.60,$10.96,$30.00,$0.00,$0.00,$8.77,CA,92584,$0.96,$0.00,,
10/26/2022,11/03/2022,6363c7f92b9ba4eb5f0eddb0,Joie Jeans Mid-Rise Skinny Dark Wash Size 29,Women,Jeans,Skinny,Joie,Blue,29,Y,Y,N,$8.00,$12.42,$34.00,$0.00,$0.00,$9.94,CA,92584,$1.08,$0.00,,
10/25/2022,11/03/2022,6363c7f92b9ba4eb5f0eddb0,Fear Of God Essentials Drawstring Jogger Pants | Tan Size Medium,Men,Pants,Sweatpants & Joggers,Fear of God,Tan,M,Y,Y,N,$6.66,$27.40,$75.00,$0.00,$0.00,$21.92,CA,92584,$2.39,$0.00,,
10/16/2022,11/03/2022,6363c7f92b9ba4eb5f0eddb0,Soft Surroundings Faux Suede Floral Cardigan | Blue Size M,Women,Sweaters,Cardigans,Soft Surroundings,Blue,M,Y,Y,N,$7.50,$16.07,$44.00,$0.00,$0.00,$12.86,CA,92584,$1.40,$0.00,,
10/03/2022,11/03/2022,6363c7f92b9ba4eb5f0eddb0,Rag & Bone Capri Ankle Skinny Jeans | Collette Size 29,Women,Jeans,Skinny,rag & bone,Blue,29,Y,Y,N,$0.00,$16.08,$44.00,$0.00,$0.00,$12.85,CA,92584,$1.40,$0.00,,
10/20/2022,11/01/2022,63614a8f789940327da4132b,Joe's Jeans The Ex-Lover Boyfriend Straight Ankle 28,Women,Jeans,Straight Leg,Joe's Jeans,Blue,28,N,Y,N,$8.40,$25.00,$35.00,$1.72,$0.00,$18.28,GA,30238,$2.48,$0.00,,
10/06/2022,11/01/2022,63612fbc4578a158da4ec9e8,J. Crew Mona Italian Suede Leather Pumps | Fuchsia Size 8.5,Women,Shoes,Heels,J. Crew,Purple,8.5,N,Y,N,$0.00,$32.00,$39.00,$1.72,$0.00,$23.88,CT,6443,$2.41,$0.00,,
10/07/2022,10/30/2022,635ed0436e12732bf4931a5a,Michael Kors Sunny Perforated Lace Up Leather Oxford Shoes | Black Size 6.5,Women,Shoes,Flats & Loafers,MICHAEL Michael Kors,Black,6.5,Y,Y,N,$7.35,$24.53,$46.00,$0.00,$0.00,$19.62,NV,89460,$1.74,$0.00,,
10/06/2022,10/30/2022,635ed0436e12732bf4931a5a,Sam Edelman Floral Print Vegan Leather Moto Jacket | Size Medium,Women,Jackets & Coats,Leather Jackets,Sam Edelman,,M,Y,Y,N,$7.00,$23.47,$44.00,$0.00,$0.00,$18.78,NV,89460,$1.67,$0.00,,
10/14/2022,11/01/2022,63613dea33dfd2f940de3fbe,Abercrombie & Fitch Embroidered Simone High Rise Ankle Jeans,Women,Jeans,Skinny,Abercrombie & Fitch,Gray,0,N,Y,N,$6.30,$20.00,$30.00,$0.00,$0.00,$16.00,WA,98270,$2.60,$0.00,,
10/13/2022,11/02/2022,636287efa66374e3a96f83bb,Eileen Fisher Organic Cotton Skinny Jeans | Lime Green 8,Women,Jeans,Skinny,Eileen Fisher,Green,8,N,N,N,$8.30,$35.00,$35.00,$0.00,$0.00,$28.00,MA,1801,$0.00,$0.00,This sale is exempt from sales tax.,
10/13/2022,11/03/2022,6363ea02b03f9b7152f44510,Free People Willa White Leather Ankle Booties | Size 36,Women,Shoes,Ankle Boots & Booties,Free People,White,36EU,N,Y,N,$7.00,$38.00,$44.00,$1.72,$0.00,$28.68,CO,81005,$2.89,$0.00,,
10/25/2022,11/03/2022,63645b697687eedb85895bfd,Born Suede Leather Zippered Ankle Boots | Black Size 8,Women,Shoes,Ankle Boots & Booties,Born,Black,8,N,N,N,$7.50,$40.00,$40.00,$0.00,$0.00,$32.00,NY,10128,$0.00,$0.00,This sale is exempt from sales tax.,
10/23/2022,11/02/2022,636329471be8e1cadba44dd5,NHL CCM New York Rangers Pullover Hoodie Size Medium,Men,Shirts,Sweatshirts & Hoodies,CCM,Blue,M,N,Y,N,$0.00,$19.00,$26.00,$1.72,$0.00,$13.48,MI,49224,$1.50,$0.00,,
10/31/2022,11/03/2022,6363c522cbda47f5011d2098,Blowfish Marley Slip On Canvas Sneaker | Light Grey Size 10,Women,Shoes,Sneakers,Blowfish,Gray,10,N,Y,N,$7.80,$20.00,$32.00,$0.00,$0.00,$16.00,TX,75782,$2.01,$0.00,,
11/01/2022,11/01/2022,6361b0d3f959cbb932a22d9e,Roots Plaid Flannel Button Down Shirt Size Small,Women,Tops,Button Down Shirts,Roots,Red,S,N,Y,N,$7.70,$19.00,$25.00,$1.72,$0.00,$13.48,VA,23236,$1.14,$0.00,,
10/03/2022,11/02/2022,63633194b20863a8196a4479,Club Monaco Plaid Wool Cutaway Pencil Skirt | Black Size 00,Women,Skirts,Pencil,Club Monaco,Black,0,N,Y,N,$7.00,$25.00,$64.00,$0.00,$0.00,$20.00,MN,55426,$0.00,$0.00,This sale is exempt from sales tax.,
10/25/2022,11/05/2022,63665ce6eb32b23abfeea832,Dansko Octavia Cutout Heel Leather Sandal | Black Size 38,Women,Shoes,Sandals,Dansko,Black,7.5,N,Y,N,$6.66,$83.00,$98.00,$0.00,$0.00,$66.40,GA,30064,$5.44,$0.00,,
10/31/2022,11/05/2022,63666d39b289d2e72d087f85,Gymshark Limit 1/2 Zip Pullover | Grey Size Small,Women,Tops,Sweatshirts & Hoodies,Gymshark,Gray,S,Y,Y,N,$7.50,$22.77,$54.00,$0.00,$0.00,$18.22,FL,33198,$0.00,$0.00,This sale is exempt from sales tax.,
11/05/2022,11/05/2022,63666d39b289d2e72d087f85,Nike Zoom Winflo 5 Women's Running Sneaker | Size 7.5,Women,Shoes,Athletic Shoes,Nike,Green,7.5,Y,Y,N,$4.50,$12.23,$29.00,$0.00,$0.00,$9.78,FL,33198,$0.00,$0.00,This sale is exempt from sales tax.,
10/30/2022,11/06/2022,63686e699aaf551221df8a05,NWT Hera Collection Long Sleeve Knit Deep V Zipper Dress | Tan Size Large,Women,Dresses,Long Sleeve,Hera Collection,Tan,L,Y,Y,Y,$7.40,$14.75,$30.00,$0.00,$0.00,$11.80,OH,43068,$1.29,$0.00,,
10/19/2022,11/06/2022,63686e699aaf551221df8a05,Paper Fox Tegan Ankle Strap Stiletto Heels | Teal Size 8.5,Women,Shoes,Heels,Paper Fox,Blue,8.5,Y,Y,N,$1.70,$9.34,$19.00,$0.00,$0.00,$7.47,OH,43068,$0.88,$0.00,,
10/19/2022,11/06/2022,63686e699aaf551221df8a05,Sneak Peek Low Rise Coated Skinny Jeans | Black Size 11,Women,Jeans,Skinny,Sneak Peek,Black,11J,Y,Y,N,$2.00,$10.82,$22.00,$0.00,$0.00,$8.66,OH,43068,$0.98,$0.00,,
10/22/2022,11/06/2022,63686e699aaf551221df8a05,Calvin Klein Susie Heeled Ankle Boots | Black Size 8.5,Women,Shoes,Heeled Boots,Calvin Klein,Black,8.5,Y,Y,N,$7.50,$24.09,$49.00,$0.00,$0.00,$19.27,OH,43068,$2.02,$0.00,,
10/25/2022,11/03/2022,63646a2c65df9ff916d951dc,Hunter For Target Girls' High Top Rain Sneakers 5,Kids,Shoes,Rain & Snow Boots,Hunter,Pink,5G,N,Y,N,$7.25,$14.00,$19.00,$1.72,$0.00,$9.33,CA,90022,$1.34,$0.00,,
10/08/2022,11/09/2022,636bc9d7e5b9cf0802bfacfb,Sorel Kinetic Rush Ripstop Sneakers | Mauve Vapor Size 8,Women,Shoes,Athletic Shoes,Sorel,Pink,8,N,Y,N,$0.00,$55.00,$72.00,$0.00,$0.00,$44.00,NJ,7641,$0.00,$0.00,This sale is exempt from sales tax.,
10/25/2022,11/08/2022,636a5d7532add78065f3237e,Madden Girl Beella Floral Ankle Strap Block Heel Sandal | White Size 11,Women,Shoes,Heels,Madden Girl,,11,N,Y,N,$6.66,$22.00,$28.00,$1.72,$0.00,$15.88,FL,34990,$1.82,$0.00,,
10/28/2022,11/07/2022,63699dbef4e5254dd3865b50,Coach Seneca Brown Leather Ankle Bootie,Women,Shoes,Heeled Boots,Coach,Brown,9.5,N,Y,N,$8.30,$22.00,$32.00,$0.00,$0.00,$17.60,FL,33177,$2.08,$0.00,,
11/02/2022,11/07/2022,6365b10099611ec16c68cf2d,TOMS Leila Leather Block Heel Ankle Boots | Black Size 6.5,Women,Shoes,Ankle Boots & Booties,Toms,Black,6.5,N,Y,N,$7.80,$48.00,$59.00,$1.72,$0.00,$36.68,KY,41017,$3.24,$0.00,,
10/10/2022,11/09/2022,636bc4876e6614b12211e68a,Enzo Angiolini Lallia Studded Leather Loafers | Black Size 9,Women,Shoes,Flats & Loafers,Enzo Angiolini,Black,9,N,Y,N,$9.50,$23.00,$34.00,$0.00,$0.00,$18.40,MA,1516,$0.00,$0.00,This sale is exempt from sales tax.,
11/06/2022,11/09/2022,636bbe55d5d2c1671249de44,TOMS Classic Alpargata Slip On | Cobalt Blue Size 6.5,Women,Shoes,Flats & Loafers,Toms,Blue,6.5,N,Y,N,$0.00,$18.00,$23.00,$1.72,$0.00,$12.68,MA,2125,$0.00,$0.00,This sale is exempt from sales tax.,
10/16/2022,11/13/2022,63713755331867b343f31cd8,Polo Ralph Lauren Wool Jacket | Military Green Large,Women,Jackets & Coats,,Polo by Ralph Lauren,Green,L,N,Y,N,$7.40,$40.00,$48.00,$0.00,$0.00,$32.00,WA,98368,$4.34,$0.00,,
10/20/2022,11/14/2022,63723dc6b43a8470cfa78211,Kate Spade x Keds Rose Gold Metallic Leather Sneakers Size 9.5,Women,Shoes,Sneakers,kate spade,Pink,9.5,N,Y,N,$7.50,$29.00,$39.00,$0.00,$0.00,$23.20,TX,78216,$3.03,$0.00,,
11/04/2022,11/14/2022,6372616e6e66149241de82d5,Dr. Scholl's Honor Wedge Bootie | Black Size 8,Women,Shoes,Ankle Boots & Booties,Dr. Scholl's,Black,8,N,Y,N,$6.30,$36.00,$40.00,$0.00,$0.00,$28.80,VA,23139,$2.16,$0.00,,
11/13/2022,11/13/2022,63713ed8f959cbd36524b627,Eileen Fisher Open Front Long Ribbed Knit Cardigan | Lavender Size L,Women,Sweaters,Cardigans,Eileen Fisher,Purple,L,N,Y,N,$7.00,$42.00,$48.00,$1.72,$0.00,$31.88,IL,60031,$3.84,$0.00,,
10/19/2022,11/11/2022,625da5e7f68224857866eb8f,Reiss Wool/Linen Blend Double Button Blazer | Grey Size 44,Men,Suits & Blazers,Sport Coats & Blazers,Reiss,Gray,44R,N,Y,N,$7.10,$50.00,$86.00,$0.00,$0.00,$40.00,MI,48092,$3.46,$0.00,,
10/27/2022,11/16/2022,637555b867755dda8c00c75a,NWT Madewell Cotton Courier Shirt | White Size XS,Women,Tops,Button Down Shirts,Madewell,White,XS,Y,Y,Y,$0.00,$16.52,$30.00,$0.00,$0.00,$13.22,FL,32907,$1.43,$0.00,,
10/26/2022,11/16/2022,637555b867755dda8c00c75a,Rails Whitney Melange Plaid Short Sleeve Button Down Top | Blue Size S,Women,Tops,Button Down Shirts,Rails,Blue,S,Y,Y,N,$0.00,$21.48,$39.00,$0.00,$0.00,$17.18,FL,32907,$1.77,$0.00,,
11/09/2022,11/14/2022,6372f128eb32b27d8f16ddf2,Pilcro by Anthropologie Skinny Jeans 27,Women,Jeans,Skinny,Pilcro and the Letterpress,Blue,27,N,Y,N,$7.21,$25.00,$36.00,$1.72,$0.00,$18.28,MA,2127,$0.00,$0.00,This sale is exempt from sales tax.,
11/03/2022,11/11/2022,636e8e4ca663746a7abe06ff,7 For All Mankind A Pocket Straight Jeans | Size 31/27,Men,Jeans,Straight,7 For All Mankind,Blue,31,N,Y,N,$0.00,$33.00,$39.00,$0.00,$0.00,$26.40,CA,94561,$2.89,$0.00,,
11/12/2022,11/13/2022,637104b72ea6c90907aa7994,Free People Masquerade Belle Dress | M,Women,Dresses,Mini,Free People,Purple,M,N,Y,N,$7.40,$19.00,$24.00,$1.72,$0.00,$13.48,TX,78702,$2.06,$0.00,,
11/02/2022,11/13/2022,637191bb6e1273a82fea2763,Lucky Brand Salome Bootie | Black Suede Size 7.5,Women,Shoes,Ankle Boots & Booties,Lucky Brand,Black,7.5,N,Y,N,$4.50,$25.00,$40.00,$0.00,$0.00,$20.00,WI,54937,$1.80,$0.00,,
11/11/2022,11/13/2022,6370ed616e12734b0c80f0de,Vince Camuto Melley Croc Embossed Suede Loafers | Red Size 8,Women,Shoes,Flats & Loafers,Vince Camuto,Red,8,N,Y,N,$7.60,$25.00,$35.00,$0.00,$0.00,$20.00,MA,1760,$0.00,$0.00,This sale is exempt from sales tax.,
11/14/2022,11/15/2022,637396d232add786347fec5e,Loeffler Randall for Target Metallic Peep Toe Flats | Rose Gold Size 8.5,Women,Shoes,Flats & Loafers,Loeffler Randall,Gold,8.5,N,Y,N,$7.00,$25.00,$30.00,$0.00,$0.00,$20.00,CA,91941,$1.94,$0.00,,
11/15/2022,11/15/2022,63745174dfb454ba5a34bcae,Jeffrey Campbell Cast Mid Woven Leather Cage Sandal | Brown Size 8,Women,Shoes,Heels,Jeffrey Campbell,Brown,8,N,N,N,$7.00,$38.00,$38.00,$0.00,$0.00,$30.40,CT,6611,$2.90,$0.00,,
10/29/2022,11/18/2022,6377cce374bdbeb44b52b630,Calvin Klein Rayon Knit Turtleneck Sweater | Heather Grey Size Large,Women,Sweaters,Cowl & Turtlenecks,Calvin Klein,Gray,L,N,N,N,$0.00,$21.00,$21.00,$0.00,$0.00,$16.80,KY,41017,$1.72,$0.00,,
11/15/2022,11/17/2022,63770756f4e5251d8c85caab,Moschino Silk And Wool Pencil Skirt | Brown 8,Women,Skirts,Pencil,Moschino,Brown,8,N,Y,N,$7.40,$40.00,$57.00,$1.72,$0.00,$30.28,MI,48429,$2.76,$0.00,,
11/13/2022,11/17/2022,61fb0a9b5cd8ce1927231f6f,Clarks Laina55 Court 2 Pointed Toe Pumps | Calf Hair Leopard Size 8,Women,Shoes,Heels,Clarks,Brown,8,N,Y,N,$8.50,$28.00,$40.00,$0.00,$0.00,$22.40,IA,50322,$1.96,$0.00,,
10/19/2022,11/16/2022,6375720b6e127304cfa48ad6,NWT Shiraleah Vivi Ostrich Feather Earrings | Grey,Women,Jewelry,Earrings,Shiraleah,Gray,OS,N,Y,Y,$1.70,$10.00,$18.00,$0.00,$0.00,$7.05,GA,30540,$1.24,$0.00,,
11/17/2022,11/17/2022,6376effce325270c634feb57,Burton Dryride Base Layer Long Underwear | Cupcake Print Size M,Women,Pants & Jumpsuits,Leggings,Burton,,M,N,Y,N,$5.00,$25.00,$29.00,$1.72,$0.00,$18.28,NY,10541,$1.35,$0.00,,
11/10/2022,11/19/2022,637962beecbe7e203e29a05c,Abercrombie & Fitch Ultra High Rise Super Skinny Ankle Jeans Terracotta Size 4S,Women,Jeans,Skinny,Abercrombie & Fitch,Red,27,N,Y,N,$8.00,$25.00,$30.00,$1.72,$0.00,$18.28,MI,48104,$1.86,$0.00,,
10/22/2022,11/21/2022,637c1061e359ef14007c9e02,Avia 1/4 Zip Fleece Pullover Black/White Size XL,Women,Tops,Sweatshirts & Hoodies,Avia,Black,XL,N,N,N,$0.00,$10.00,$10.00,$0.00,$0.00,$7.05,CT,6371,$1.13,$0.00,,
10/21/2022,11/19/2022,6378fb39a66374bd4d3db9fc,Naturalizer Lissa Leather Wedge Sandals | Black Size 7.5,Women,Shoes,Wedges,Naturalizer,Black,7.5,N,Y,N,$7.50,$25.00,$32.00,$1.72,$0.00,$18.28,FL,33037,$2.33,$0.00,,
11/16/2022,11/24/2022,637f5baf1be8e1adea2f6364,Nordstrom Oversized Hot Pink Blazer | Size 14,Women,Jackets & Coats,Blazers & Suit Jackets,Nordstrom,Pink,14,N,Y,N,$7.00,$32.00,$39.00,$1.72,$0.00,$23.88,NY,10455,$0.00,$0.00,This sale is exempt from sales tax.,
11/13/2022,11/25/2022,6380dc7b78b9e8cb52a203e0,Anthropologie Tabitha Crew Neck Striped Sweater | Eggshell/Purple Size S,Women,Sweaters,Crew & Scoop Necks,Anthropologie,Purple,S,N,Y,N,$7.00,$19.00,$28.00,$1.72,$0.00,$13.48,IL,60622,$2.55,$0.00,,
11/04/2022,11/21/2022,637bd7b6de6edc3935b1d004,Torrid Ankle Strap Tapered Heels | Cheetah Size 8 Wide,Women,Shoes,Heels,torrid,Tan,8,N,Y,N,$6.30,$30.00,$39.00,$0.00,$0.00,$24.00,LA,71351,$2.32,$0.00,,
11/23/2022,11/25/2022,6381bdb8fa87b84946a2905d,Converse Women's Point Star Low Top Sneaker | Maroon/Rose Gold Size 9,Women,Shoes,Sneakers,Converse,Red,9,N,Y,N,$7.50,$34.00,$40.00,$1.72,$0.00,$25.48,TX,76085,$2.70,$0.00,,
11/16/2022,11/28/2022,6384c7bcf95523bfdced2811,NWT Lulus Sequin of Events Surplice Long Sleeve Crop Top | Purple Size Medium,Women,Tops,Crop Tops,Lulu's,Purple,M,Y,Y,Y,$7.00,$19.06,$35.00,$0.67,$0.00,$14.58,CT,6511,$1.40,$0.00,,
11/25/2022,11/28/2022,6384c7bcf95523bfdced2811,Kate Spade Anie Suede Glitter Block Heel Pumps | Black Size 9,Women,Shoes,Heels,kate spade,Black,9,Y,Y,N,$7.00,$29.94,$55.00,$1.05,$0.00,$22.90,CT,6511,$2.09,$0.00,,
11/11/2022,11/23/2022,637ef49375f02a3531168109,Calvin Klein Performance Teddy Crop Full Zip Hoodie | Mustard Size M,Women,Jackets & Coats,Teddy Jackets,Calvin Klein,Yellow,M,N,N,N,$0.00,$35.00,$35.00,$0.00,$0.00,$28.00,NJ,8005,$0.00,$0.00,This sale is exempt from sales tax.,
11/05/2022,11/25/2022,638184c7acb8199b36c14c57,Free People September Song Pullover Knit Sweater | Hot Pink S,Women,Sweaters,Crew & Scoop Necks,Free People,Pink,S,N,Y,N,$6.40,$28.00,$34.00,$0.00,$0.00,$22.40,NJ,7661,$0.00,$0.00,This sale is exempt from sales tax.,
11/13/2022,11/28/2022,638521bdc6fd89837880a12f,Vintage Polo Ralph Lauren Denim Bomber Jacket | Grey Size Small,Women,Jackets & Coats,Bomber Jackets,Polo by Ralph Lauren,Gray,S,N,Y,N,$7.00,$38.00,$55.00,$0.00,$0.00,$30.40,CA,95678,$2.95,$0.00,,
10/24/2022,11/25/2022,6380b642234eed696aeb1f0a,Sam Edelman Khloe Leather Espadrille Flats | Black Size 7.5,Women,Shoes,Flats & Loafers,Sam Edelman,Black,7.5,N,Y,N,$8.50,$25.00,$36.00,$0.00,$0.00,$20.00,IL,60465,$2.94,$0.00,,
11/07/2022,11/29/2022,638613f69376e53d607ebfd2,Vince Camuto Philena Suede Cut Out Ankle Booties | Black Size 8.5,Women,Shoes,Ankle Boots & Booties,Vince Camuto,Black,8.5,N,Y,N,$6.80,$19.00,$35.00,$0.00,$0.00,$15.20,IN,46168,$1.33,$0.00,,
11/13/2022,11/26/2022,63824b6d2b9ba4a81c13d21c,Old Navy Printed Pull On Cropped Casual Pants | Black/White Size M,Women,Pants & Jumpsuits,Ankle & Cropped,Old Navy,Black,M,N,Y,N,$0.00,$15.00,$19.00,$0.00,$0.00,$12.00,NY,14622,$0.91,$0.00,,
10/29/2022,11/27/2022,638410d018def9acf3ae446c,Chelsea28 Embellished Lace Trim Cami | Grey Size Small,Women,Tops,Camisoles,Chelsea28,Gray,S,N,Y,N,$0.00,$16.00,$20.00,$0.00,$0.00,$12.80,KS,67114,$2.01,$0.00,,
11/08/2022,11/27/2022,6383f81c7899402dbeb1b49a,Free People All The Right Ruffles Floral Print Romper,Women,Pants & Jumpsuits,Jumpsuits & Rompers,Free People,Red,S,Y,Y,N,$7.00,$27.50,$35.00,$0.00,$0.00,$22.00,CO,80223,$2.43,$0.00,,
11/17/2022,11/27/2022,6383f81c7899402dbeb1b49a,Express Western Style Cut Out Ankle Boots | Black Size 6,Women,Shoes,Ankle Boots & Booties,Express,Black,6,Y,Y,N,$7.00,$27.50,$35.00,$0.00,$0.00,$22.00,CO,80223,$2.43,$0.00,,
11/26/2022,11/28/2022,6384b26a78b9e8008985e0b3,Franco Sarto Kayleigh Cross Strap Slingback Sandals | Nude Size 11,Women,Shoes,Sandals,Franco Sarto,Tan,11,N,Y,N,$6.66,$16.00,$32.00,$0.00,$0.00,$12.80,WA,98033,$2.41,$0.00,,
10/29/2022,11/27/2022,638433580ffb4ba4ea2d9cdd,Cloth + Stone Casual Tencel Joggers | Grey Size Small,Women,Pants & Jumpsuits,,cloth & stone,Gray,S,N,Y,N,$0.00,$19.00,$23.00,$1.72,$0.00,$13.48,TX,78757,$2.06,$0.00,,
11/15/2022,12/02/2022,638a9fc0d5d2c188d23d4178,Lucky Brand Baley Perforated Suede Ankle Boots | Black Size 6.5,Women,Shoes,Ankle Boots & Booties,Lucky Brand,Black,6.5,N,Y,N,$7.00,$29.00,$36.00,$1.72,$0.00,$21.48,CA,93301,$2.39,$0.00,,
11/06/2022,12/02/2022,6389e498b2086333e8efa8f3,Clarks Originals Vogue Iris Leather Wedge Ankle Boot | Brown Size 8.5,Women,Shoes,Ankle Boots & Booties,Clarks,Brown,8.5,N,Y,N,$6.30,$38.00,$49.00,$1.72,$0.00,$28.68,IL,60115,$3.52,$0.00,,
11/24/2022,11/27/2022,638348d0ce9ec514047ae531,Free People Sweet Thing Paisley Boho Tunic Dress | Purple Size M,Women,Dresses,Long Sleeve,Free People,Purple,M,N,Y,N,$0.00,$18.00,$25.00,$0.00,$0.00,$14.40,FL,33180,$1.80,$0.00,,
11/09/2022,12/02/2022,6389f140301d9b39a7e64b06,Dansko Dina Block Heel Slide Sandals | Red Size 41,Women,Shoes,Sandals,Dansko,Red,10.5,N,Y,N,$9.50,$35.00,$48.00,$0.00,$0.00,$28.00,CA,95355,$2.76,$0.00,,
11/26/2022,11/30/2022,63875ec0508d27745270f400,Ed Hardy Slip On Sneakers | Size 9,Women,Shoes,Sneakers,Ed Hardy,,9,N,Y,N,$7.00,$40.00,$48.00,$1.72,$0.00,$30.28,CA,95020,$3.65,$0.00,,
11/30/2022,12/04/2022,638cfd76849fc2a4431aff05,Sofft Gaea Studded Leather Heels | Brown Size 8,Women,Shoes,Heels,Sofft,Brown,8,N,Y,N,$7.50,$15.00,$35.00,$0.00,$0.00,$12.00,UT,84321,$1.06,$0.00,,
11/14/2022,12/05/2022,638de0ade359ef863883f368,Keds Driftkick Mesh Slip On Sneaker Black Size 7.5,Women,Shoes,Sneakers,Keds,Black,7.5,N,Y,N,$7.40,$15.00,$26.00,$0.00,$0.00,$12.00,AL,36344,$1.20,$0.00,,
11/12/2022,11/30/2022,63875ec404f24d8dc6fd7530,Via Spiga Wool Blend Coat | Black Size 4,Women,Jackets & Coats,,Via Spiga,Black,4,N,Y,N,$8.50,$40.00,$49.00,$0.00,$0.00,$32.00,MO,64156,--,,State does not currently impose a sales tax.,
11/13/2022,12/04/2022,638d4fb2b289d2ab96c34203,LOFT Zip Front Chunky Knit Cardigan | Blue Size XL,Women,Sweaters,Cardigans,LOFT,Blue,XL,N,Y,N,$7.00,$18.00,$30.00,$0.00,$0.00,$14.40,MN,55066,$0.00,$0.00,This sale is exempt from sales tax.,
