Date,Section,Cash,Number,ServiceType,Period,Account,Zone,Plan_A,Plan_B,Others_Cost,Total,VAT,VAT Amount,Bill_Total,Payments_on_account,Billing Code,Billing_Code_Period
4/12/2023,3,4,119336,4,202312,243,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119337,5,202312,248,4,202,8300,1300,9600,"21,0",2016,11616,0,73494263009186,20231214
4/12/2023,3,4,119338,1,202312,250,4,2,6450,250,6700,"21,0",1407,8107,0,73494263009186,20231214
4/12/2023,3,4,119339,4,202312,257,4,10,8050,250,8300,"21,0",1743,10043,0,73494263009186,20231214
4/12/2023,3,4,119343,4,202312,271,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119345,5,202312,273,4,202,8300,1300,9600,"21,0",2016,11616,0,73494263009186,20231214
4/12/2023,3,4,119346,1,202312,275,4,225,4850,2000,6850,"21,0","1438,5","8288,5",0,73494263009186,20231214
4/12/2023,3,4,119347,3,202312,277,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119349,1,202312,281,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119350,3,202312,284,4,225,4850,2000,6850,"21,0","1438,5","8288,5",0,73494263009186,20231214
4/12/2023,3,4,119352,2,202312,304,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119353,5,202312,308,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119354,3,202312,311,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119356,2,202312,331,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119359,1,202312,337,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119361,4,202312,342,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
1/2/2023,3,4,94424,5,202302,2803,4,1,2550,250,2800,"21,0",588,3388,0,73054292821545,20230211
1/2/2023,3,4,94398,3,202302,2698,4,19,6550,250,6800,"21,0",1428,8228,600,73054292821545,20230211
1/2/2023,3,4,94484,4,202302,3033,4,1,2550,250,2800,"21,0",588,3388,0,73054292821545,20230211
15/11/2022,3,4,87310,4,202211,2633,3,2,2820,250,3070,"21,0","644,7","3714,7",0,72464882928271,20221125
3/7/2023,3,4,106179,5,202307,54,4,2,4250,250,4500,"21,0",945,5445,0,73274311798874,20230713
2/5/2023,3,4,99843,5,202305,465,2,1,2750,250,3000,"21,0",630,3630,0,73184040262835,20230512
2/5/2023,3,4,100280,5,202305,2280,2,1,2750,250,3000,"21,0",630,3630,0,73184040313100,20230512
1/2/2023,3,4,94266,4,202302,2146,4,18,4650,250,4900,"21,0",1029,5929,0,73054292821545,20230211
1/12/2022,3,4,88920,1,202212,2644,3,1,2330,250,2580,"21,0","541,8","3121,8",0,72484397388032,20221211
3/7/2023,3,4,106097,3,202307,2890,3,2,4250,250,4500,"21,0",945,5445,0,73274311634011,20230713
1/12/2022,3,4,88918,4,202212,2633,3,2,3130,250,3380,"21,0","709,8","4089,8",0,72484397388032,20221211
1/12/2022,3,4,88945,1,202212,2798,3,1,2330,250,2580,"21,0","541,8","3121,8",0,72484397388032,20221211
1/12/2022,3,4,89223,1,202212,1152,4,18,4230,250,4480,"21,0","940,8","5420,8",0,72484397572883,20221211
1/12/2022,3,4,89500,5,202212,2343,4,1,2330,250,2580,"21,0","541,8","3121,8",0,72484397572883,20221211
1/12/2022,3,4,89584,1,202212,2638,4,1,2330,250,2580,"21,0","541,8","3121,8",0,72484397572883,20221211
1/12/2022,3,4,89494,5,202212,2305,4,109,5150,250,5400,"21,0",1134,6534,0,72484397572883,20221211
1/2/2023,3,4,94249,4,202302,2075,4,1,2550,250,2800,"21,0",588,3388,0,73054292821545,20230211
4/12/2023,3,4,119390,5,202312,492,4,6,3050,250,3300,"21,0",693,3993,0,73494263009186,20231214
4/12/2023,3,4,119392,3,202312,504,4,2,6450,250,6700,"21,0",1407,8107,0,73494263009186,20231214
4/12/2023,3,4,119393,3,202312,512,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119394,4,202312,513,4,225,4850,2000,6850,"21,0","1438,5","8288,5",0,73494263009186,20231214
4/12/2023,3,4,119396,2,202312,529,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119397,2,202312,530,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119401,4,202312,547,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119404,3,202312,558,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119405,5,202312,565,4,6,3050,250,3300,"21,0",693,3993,0,73494263009186,20231214
4/12/2023,3,4,119406,5,202312,566,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119407,1,202312,569,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119408,2,202312,570,4,2,6450,250,6700,"21,0",1407,8107,0,73494263009186,20231214
4/12/2023,3,4,119409,2,202312,576,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119410,1,202312,584,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119411,4,202312,587,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119413,4,202312,595,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119414,3,202312,601,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119415,3,202312,602,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119446,5,202312,719,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119447,4,202312,729,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119448,4,202312,735,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119449,5,202312,740,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119450,1,202312,749,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119451,5,202312,755,4,2,6450,250,6700,"21,0",1407,8107,0,73494263009186,20231214
4/12/2023,3,4,119454,3,202312,762,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119455,2,202312,765,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119457,3,202312,778,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119458,5,202312,790,4,2,6450,250,6700,"21,0",1407,8107,0,73494263009186,20231214
4/12/2023,3,4,119459,3,202312,814,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119461,3,202312,833,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119462,4,202312,857,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119464,5,202312,865,4,202,8300,1300,9600,"21,0",2016,11616,0,73494263009186,20231214
4/12/2023,3,4,119465,4,202312,866,4,202,8300,1300,9600,"21,0",2016,11616,0,73494263009186,20231214
4/12/2023,3,4,119466,4,202312,890,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119467,1,202312,896,4,6,3050,250,3300,"21,0",693,3993,0,73494263009186,20231214
4/12/2023,3,4,119469,1,202312,912,4,8,7900,400,8300,"21,0",1743,10043,0,73494263009186,20231214
4/12/2023,3,4,119470,1,202312,913,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119471,4,202312,915,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119472,1,202312,918,4,202,8300,1300,9600,"21,0",2016,11616,0,73494263009186,20231214
4/12/2023,3,4,119473,4,202312,925,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119474,1,202312,933,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119476,5,202312,937,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119477,4,202312,938,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119478,3,202312,942,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119480,5,202312,951,4,6,3050,250,3300,"21,0",693,3993,0,73494263009186,20231214
4/12/2023,3,4,119481,4,202312,959,4,2,6450,250,6700,"21,0",1407,8107,0,73494263009186,20231214
4/12/2023,3,4,119483,4,202312,977,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119485,1,202312,983,4,2,6450,250,6700,"21,0",1407,8107,0,73494263009186,20231214
4/12/2023,3,4,119487,2,202312,1005,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119488,5,202312,1017,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119489,5,202312,1018,4,10,8050,250,8300,"21,0",1743,10043,0,73494263009186,20231214
4/12/2023,3,4,119490,2,202312,1019,4,2,6450,250,6700,"21,0",1407,8107,0,73494263009186,20231214
4/12/2023,3,4,119491,1,202312,1024,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119492,2,202312,1032,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119493,1,202312,1036,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119497,5,202312,1044,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119498,3,202312,1045,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119500,4,202312,1051,4,8,7900,400,8300,"21,0",1743,10043,0,73494263009186,20231214
4/12/2023,3,4,119501,3,202312,1060,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
2/1/2023,3,4,90281,5,202301,1064,2,1,2330,250,2580,"21,0","541,8","3121,8",0,73014433238391,20230112
1/12/2022,3,4,89560,2,202212,2557,4,2,3130,250,3380,"21,0","709,8","4089,8",0,72484397572883,20221211
3/7/2023,3,4,106020,3,202307,2457,3,1,3050,250,3300,"21,0",693,3993,0,73274311634011,20230713
4/12/2023,3,4,119530,5,202312,1182,4,2,6450,250,6700,"21,0",1407,8107,0,73494263009186,20231214
4/12/2023,3,4,119531,2,202312,1183,4,10,8050,250,8300,"21,0",1743,10043,0,73494263009186,20231214
4/12/2023,3,4,119532,1,202312,1196,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119533,1,202312,1200,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119534,4,202312,1202,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119535,4,202312,1217,4,2,6450,250,6700,"21,0",1407,8107,0,73494263009186,20231214
4/12/2023,3,4,119536,2,202312,1229,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119538,5,202312,1234,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119540,2,202312,1240,4,2,6450,250,6700,"21,0",1407,8107,0,73494263009186,20231214
4/12/2023,3,4,119542,1,202312,1261,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119544,5,202312,1273,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119545,4,202312,1276,4,202,8300,1300,9600,"21,0",2016,11616,0,73494263009186,20231214
4/12/2023,3,4,119546,1,202312,1278,4,2,6450,250,6700,"21,0",1407,8107,0,73494263009186,20231214
4/12/2023,3,4,119547,1,202312,1291,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119549,4,202312,1295,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119551,4,202312,1304,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119552,1,202312,1309,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119554,3,202312,1317,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
2/1/2023,3,4,90545,3,202301,2144,2,1,2330,250,2580,"21,0","541,8","3121,8",0,73014433238391,20230112
1/2/2023,3,4,92946,3,202302,2144,2,1,2550,250,2800,"21,0",588,3388,0,73054292516203,20230211
1/2/2023,3,4,93040,2,202302,2495,2,2,3440,250,3690,"21,0","774,9","4464,9",0,73054292516203,20230211
2/1/2023,3,4,90637,1,202301,2495,2,2,3130,250,3380,"21,0","709,8","4089,8",0,73014433238391,20230112
3/7/2023,3,4,105401,2,202307,2733,2,1,3050,250,3300,"21,0",693,3993,3300,73274311484504,20230713
1/2/2023,3,4,92681,2,202302,1064,2,1,2550,250,2800,"21,0",588,3388,0,73054292516203,20230211
2/1/2023,3,4,91310,4,202301,2633,3,2,3130,250,3380,"21,0","709,8","4089,8",0,73014433384409,20230112
2/1/2023,3,4,91882,3,202301,2305,4,109,5150,250,5400,"21,0",1134,6534,0,73014433717268,20230112
2/1/2023,3,4,91888,1,202301,2343,4,1,2330,250,2580,"21,0","541,8","3121,8",0,73014433717268,20230112
1/2/2023,3,4,93194,3,202302,3053,2,18,4650,250,4900,"21,0",1029,5929,0,73054292516203,20230211
1/2/2023,3,4,92332,1,202302,2085,1,18,4650,250,4900,"21,0",1029,5929,0,73054292337719,20230211
4/12/2023,3,4,119558,2,202312,1341,4,6,3050,250,3300,"21,0",693,3993,0,73494263009186,20231214
4/12/2023,3,4,119559,1,202312,1357,4,202,8300,1300,9600,"21,0",2016,11616,0,73494263009186,20231214
4/12/2023,3,4,119560,1,202312,1358,4,202,8300,1300,9600,"21,0",2016,11616,0,73494263009186,20231214
4/12/2023,3,4,119561,2,202312,1361,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119563,5,202312,1365,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119565,1,202312,1372,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119567,3,202312,1380,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119570,2,202312,1391,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119571,3,202312,1393,4,202,8300,1300,9600,"21,0",2016,11616,0,73494263009186,20231214
4/12/2023,3,4,119572,3,202312,1398,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119574,1,202312,1400,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119575,5,202312,1402,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119576,5,202312,1403,4,202,8300,1300,9600,"21,0",2016,11616,0,73494263009186,20231214
4/12/2023,3,4,119578,4,202312,1406,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119580,3,202312,1410,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119581,4,202312,1412,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119582,4,202312,1414,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119584,2,202312,1428,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119585,5,202312,1429,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119586,4,202312,1438,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119587,3,202312,1439,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119589,3,202312,1441,4,2,6450,250,6700,"21,0",1407,8107,0,73494263009186,20231214
4/12/2023,3,4,119590,2,202312,1455,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119591,5,202312,1464,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119592,4,202312,1466,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119593,3,202312,1474,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119594,5,202312,1476,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119595,2,202312,1478,4,202,8300,2000,10300,"21,0",2163,12463,0,73494263009186,20231214
4/12/2023,3,4,119596,2,202312,1483,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119597,3,202312,1487,4,202,8300,1300,9600,"21,0",2016,11616,0,73494263009186,20231214
4/12/2023,3,4,119598,1,202312,1492,4,225,4850,2000,6850,"21,0","1438,5","8288,5",0,73494263009186,20231214
4/12/2023,3,4,119601,2,202312,1508,4,2,6450,250,6700,"21,0",1407,8107,0,73494263009186,20231214
4/12/2023,3,4,119603,2,202312,1514,4,10,8050,250,8300,"21,0",1743,10043,0,73494263009186,20231214
4/12/2023,3,4,119604,4,202312,1520,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119605,4,202312,1523,4,8,7900,400,8300,"21,0",1743,10043,0,73494263009186,20231214
4/12/2023,3,4,119606,2,202312,1531,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119608,1,202312,1538,4,2,6450,250,6700,"21,0",1407,8107,0,73494263009186,20231214
4/12/2023,3,4,119611,2,202312,1556,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119612,4,202312,1557,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119613,4,202312,1558,4,2,6450,250,6700,"21,0",1407,8107,0,73494263009186,20231214
4/12/2023,3,4,119614,2,202312,1559,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119617,4,202312,1570,4,203,10500,1300,11800,"21,0",2478,14278,0,73494263009186,20231214
4/12/2023,3,4,119618,5,202312,1575,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119620,2,202312,1577,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119622,2,202312,1583,4,2,6450,250,6700,"21,0",1407,8107,0,73494263009186,20231214
4/12/2023,3,4,119623,2,202312,1592,4,225,4850,2000,6850,"21,0","1438,5","8288,5",0,73494263009186,20231214
4/12/2023,3,4,119624,5,202312,1597,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119626,3,202312,1606,4,2,6450,250,6700,"21,0",1407,8107,0,73494263009186,20231214
4/12/2023,3,4,119630,5,202312,1630,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119631,4,202312,1644,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119632,4,202312,1651,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119633,2,202312,1659,4,202,8300,1300,9600,"21,0",2016,11616,0,73494263009186,20231214
4/12/2023,3,4,119635,5,202312,1672,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119636,4,202312,1673,4,15,10800,250,11050,"21,0","2320,5","13370,5",0,73494263009186,20231214
4/12/2023,3,4,119637,5,202312,1674,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119642,2,202312,1685,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119643,4,202312,1688,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119644,2,202312,1692,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119645,4,202312,1693,4,2,6450,250,6700,"21,0",1407,8107,0,73494263009186,20231214
4/12/2023,3,4,119646,2,202312,1699,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119647,1,202312,1701,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119648,4,202312,1702,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119649,4,202312,1703,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119650,3,202312,1704,4,6,3050,250,3300,"21,0",693,3993,0,73494263009186,20231214
4/12/2023,3,4,119652,2,202312,1707,4,2,6450,250,6700,"21,0",1407,8107,0,73494263009186,20231214
4/12/2023,3,4,119653,1,202312,1711,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119654,5,202312,1722,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119655,4,202312,1726,4,202,8300,1300,9600,"21,0",2016,11616,0,73494263009186,20231214
4/12/2023,3,4,119656,3,202312,1729,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119657,1,202312,1736,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119658,2,202312,1739,4,202,8300,2000,10300,"21,0",2163,12463,0,73494263009186,20231214
4/12/2023,3,4,119659,5,202312,1743,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119662,3,202312,1774,4,225,4850,2000,6850,"21,0","1438,5","8288,5",0,73494263009186,20231214
4/12/2023,3,4,119664,1,202312,1778,4,202,8300,1300,9600,"21,0",2016,11616,0,73494263009186,20231214
4/12/2023,3,4,119665,4,202312,1779,4,8,7900,400,8300,"21,0",1743,10043,0,73494263009186,20231214
4/12/2023,3,4,119666,4,202312,1783,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119667,1,202312,1792,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119668,4,202312,1795,4,6,3050,250,3300,"21,0",693,3993,0,73494263009186,20231214
4/12/2023,3,4,119669,1,202312,1798,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119670,1,202312,1806,4,6,3050,250,3300,"21,0",693,3993,0,73494263009186,20231214
4/12/2023,3,4,119672,1,202312,1809,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119673,1,202312,1817,4,2,6450,250,6700,"21,0",1407,8107,0,73494263009186,20231214
4/12/2023,3,4,119674,2,202312,1823,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119675,1,202312,1829,4,202,8300,1300,9600,"21,0",2016,11616,0,73494263009186,20231214
4/12/2023,3,4,119676,5,202312,1837,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119677,5,202312,1839,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119678,5,202312,1840,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119681,5,202312,1846,4,225,4850,2000,6850,"21,0","1438,5","8288,5",0,73494263009186,20231214
4/12/2023,3,4,119684,1,202312,1863,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119685,4,202312,1864,4,10,8050,250,8300,"21,0",1743,10043,0,73494263009186,20231214
4/12/2023,3,4,119686,5,202312,1872,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119687,4,202312,1883,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119688,5,202312,1887,4,1,4550,250,4800,"21,0",1008,5808,0,73494263009186,20231214
4/12/2023,3,4,119689,1,202312,1888,4,202,8300,1300,9600,"21,0",2016,11616,0,73494263009186,20231214
