Contracts,Order No.,Transaction Time(UTC+0),Leverage,Direction,Order Type,Filled Type,Filled Qty,Filled Price,Order Price,Trading Fee Rate,Fees Paid,Transaction ID
ADAUSDT,27cb39f3,2022-10-29 21:30:02,50,Open Short,Market,Trade,94,0.4222,Market,0.0006,0.02381208,47b6fb5f
ADAUSDT,228681a1,2022-10-29 21:29:48,50,Close Short,Market,Trade,94,0.4224,Market,0.0006,0.02382336,a998818c
ADAUSDT,5de6f0d1,2022-10-29 21:29:19,50,Open Short,Market,Trade,67,0.4223,Market,0.0006,0.01697646,9c56d8b3
ADAUSDT,5de6f0d1,2022-10-29 21:29:19,50,Open Short,Market,Trade,27,0.4223,Market,0.0006,0.00684126,c35c319b
ETHUSDT,f5a9a2df,2022-10-29 21:28:54,25,Close Short,Market,Trade,0.02,1626.35,Market,0.0006,0.0195162,277eb0ce
ETHUSDT,8336ed15,2022-10-29 21:24:39,25,Open Short,Market,Trade,0.02,1626.80,Market,0.0006,0.0195216,8308272b
ETHUSDT,91255fd6,2022-10-29 21:14:31,25,Close Short,Market,Trade,0.02,1628.35,Market,0.0006,0.0195402,90c124cf
ETHUSDT,65bc489f,2022-10-29 21:11:54,25,Open Short,Market,Trade,0.02,1629.35,Market,0.0006,0.0195522,701bffba
ADAUSDT,a226e083,2022-10-29 21:07:03,50,Close Short,Market,Trade,24,0.4223,Market,0.0006,0.00608112,6d3c0ae8
ADAUSDT,a226e083,2022-10-29 21:07:03,50,Close Short,Market,Trade,60,0.4223,Market,0.0006,0.0152028,046f3eb4
ADAUSDT,a226e083,2022-10-29 21:07:03,50,Close Short,Market,Trade,10,0.4223,Market,0.0006,0.0025338,51b2f3cf
ADAUSDT,62c420f9,2022-10-29 21:05:52,50,Open Short,Market,Trade,94,0.4215,Market,0.0006,0.0237726,4f7025bf
ADAUSDT,c20ff0c8,2022-10-29 21:05:26,50,Close Short,Market,Trade,94,0.4216,Market,0.0006,0.02377824,56b95e83
ADAUSDT,022484a2,2022-10-29 21:05:13,50,Open Short,Market,Trade,94,0.4216,Market,0.0006,0.02377824,4fc93eb3
ADAUSDT,6ca3216b,2022-10-29 21:04:59,50,Close Short,Market,Trade,94,0.4213,Market,0.0006,0.02376132,5ec0ce0d
ADAUSDT,dca1ad48,2022-10-29 21:04:47,50,Open Short,Market,Trade,94,0.4212,Market,0.0006,0.02375568,3ec21be7
ADAUSDT,9c4a8a64,2022-10-29 21:04:14,50,Close Short,Market,Trade,94,0.4216,Market,0.0006,0.02377824,638ca815
ADAUSDT,f5e25c95,2022-10-29 21:02:18,50,Open Short,Market,Trade,36,0.4217,Market,0.0006,0.00910872,ee03f018
ADAUSDT,f5e25c95,2022-10-29 21:02:18,50,Open Short,Market,Trade,57,0.4217,Market,0.0006,0.01442214,d3528a07
ADAUSDT,f5e25c95,2022-10-29 21:02:18,50,Open Short,Market,Trade,1,0.4217,Market,0.0006,0.00025302,f0ee4b72
ETHUSDT,139c1bf9,2022-10-29 21:01:18,25,Close Long,Market,Trade,0.01,1625.30,Market,0.0006,0.0097518,e87277c3
ETHUSDT,d98cfc03,2022-10-29 21:01:12,25,Open Long,Market,Trade,0.01,1625.35,Market,0.0006,0.0097521,3c808e18
ADAUSDT,2b7a14dd,2022-10-29 21:00:50,1,Close Short,Market,Trade,94,0.4210,Market,0.0006,0.0237444,a75bab7a
ADAUSDT,ca3eec8d,2022-10-29 20:58:48,1,Open Short,Market,Trade,94,0.4210,Market,0.0006,0.0237444,0faecc4b
ADAUSDT,fc521aa3,2022-10-29 20:58:04,1,Close Short,Market,Trade,94,0.4214,Market,0.0006,0.02376696,73fd581d
ADAUSDT,5536cf39,2022-10-29 20:57:13,1,Open Short,Market,Trade,94,0.4211,Market,0.0006,0.02375004,02d0a973
ADAUSDT,f7edd852,2022-10-29 20:57:12,1,Close Short,Market,Trade,94,0.4211,Market,0.0006,0.02375004,23e9f40c
ADAUSDT,4378ab53,2022-10-29 20:56:31,1,Open Short,Market,Trade,94,0.4211,Market,0.0006,0.02375004,c77af6ad
ADAUSDT,322168f6,2022-10-29 20:56:03,1,Close Short,Market,Trade,94,0.4212,Market,0.0006,0.02375568,51da8d16
ADAUSDT,c3f63952,2022-10-29 20:55:43,1,Open Short,Market,Trade,94,0.4211,Market,0.0006,0.02375004,d4cf9e66
ADAUSDT,825a4c4b,2022-10-29 20:55:36,1,Close Short,Market,Trade,94,0.4212,Market,0.0006,0.02375568,d40c5d64
ADAUSDT,6fb7749e,2022-10-29 20:55:16,1,Open Short,Market,Trade,94,0.4213,Market,0.0006,0.02376132,3efe1ae9
ADAUSDT,d2f7dc0b,2022-10-29 20:54:41,1,Close Short,Market,Trade,94,0.4216,Market,0.0006,0.02377824,67828a21
ADAUSDT,9b06fbc6,2022-10-29 20:53:59,1,Open Short,Market,Trade,94,0.4216,Market,0.0006,0.02377824,d76724a9
ETHUSDT,7179fcf0,2022-10-29 20:53:48,10,Close Short,Market,Trade,0.02,1627.40,Market,0.0006,0.0195288,4f9c1821
ETHUSDT,70d16563,2022-10-29 20:43:17,10,Open Short,Market,Trade,0.02,1626.00,Market,0.0006,0.019512,f9b18bfb
ADAUSDT,643d0094,2022-10-29 20:42:15,1,Close Short,Market,Trade,95,0.4200,Market,0.0006,0.02394,f52d8c05
ADAUSDT,4370cacb,2022-10-29 20:41:25,1,Open Short,Market,Trade,95,0.4201,Market,0.0006,0.0239457,9790de64
ETHUSDT,35448232,2022-10-29 20:37:21,10,Close Short,Market,Trade,0.02,1628.65,Market,0.0006,0.0195438,02be5aa8
ETHUSDT,6756f775,2022-10-29 20:35:57,10,Open Short,Market,Trade,0.02,1628.65,Market,0.0006,0.0195438,31a74b54
ETHUSDT,2ebc9091,2022-10-29 20:35:30,10,Close Short,Market,Trade,0.02,1628.70,Market,0.0006,0.0195444,501a0908
ETHUSDT,378bc7f2,2022-10-29 20:32:52,10,Open Short,Market,Trade,0.02,1626.10,Market,0.0006,0.0195132,4bfab1e9
ETHUSDT,0fb9d244,2022-10-29 20:19:49,10,Close Short,Market,Trade,0.05,1624.10,Market,0.0006,0.048723,76239068
ETHUSDT,0fb9d244,2022-10-29 20:19:49,10,Close Short,Market,Trade,0.01,1624.10,Market,0.0006,0.0097446,b9977221
ETHUSDT,abdb5e68,2022-10-29 20:13:48,10,Open Short,Market,Trade,0.06,1625.30,Market,0.0006,0.0585108,1fd1dc4f
ETHUSDT,e7d4d529,2022-10-29 20:08:11,10,Close Short,Market,Trade,0.01,1621.75,Market,0.0006,0.0097305,53c899f1
ETHUSDT,6da61323,2022-10-29 20:05:18,10,Open Short,Market,Trade,0.01,1620.10,Market,0.0006,0.0097206,83c9572a
ADAUSDT,25d103bd,2022-10-29 20:04:22,1,Close Short,Market,Trade,71,0.4187,Market,0.0006,0.01783662,42f6fa0f
ADAUSDT,435d6ef6,2022-10-29 20:03:28,1,Open Short,Market,Trade,71,0.4183,Market,0.0006,0.01781958,1679095b
ADAUSDT,65cdc431,2022-10-29 20:03:07,1,Close Short,Market,Trade,71,0.4184,Market,0.0006,0.01782384,ee8c4a0f
ADAUSDT,4a9231b9,2022-10-29 20:02:29,1,Open Short,Market,Trade,71,0.4185,Market,0.0006,0.0178281,2a2e29fc
ADAUSDT,77d7c142,2022-10-29 20:02:09,1,Close Short,Market,Trade,71,0.4187,Market,0.0006,0.01783662,0639bd63
ADAUSDT,22ea295d,2022-10-29 20:01:17,1,Open Short,Market,Trade,71,0.4185,Market,0.0006,0.0178281,45b02f49
ADAUSDT,9b744751,2022-10-29 20:00:53,1,Close Short,Market,Trade,72,0.4186,Market,0.0006,0.01808352,29455289
ADAUSDT,0992eacd,2022-10-29 19:48:24,1,Open Short,Market,Trade,72,0.4165,Market,0.0006,0.0179928,c4f16c3c
ADAUSDT,f39d29b3,2022-10-29 19:46:27,1,Close Short,Market,Trade,65,0.4184,Market,0.0006,0.0163176,07d2e246
ADAUSDT,f39d29b3,2022-10-29 19:46:27,1,Close Short,Market,Trade,9,0.4184,Market,0.0006,0.00225936,5336705e
ADAUSDT,546-Sell,2022-10-29 16:00:00,1,Open Short,--,Funding,74,0.4083,0.0000,-6.539e-05,-0.0019757,7436bc0a
ADAUSDT,546-Sell,2022-10-29 08:00:00,1,Open Short,--,Funding,74,0.4078,0.0000,-0.0001,-0.00301772,a684afa5
ADAUSDT,546-Sell,2022-10-29 00:00:00,1,Open Short,--,Funding,74,0.4042,0.0000,-8.063e-05,-0.0024117,ca00f26d
ADAUSDT,5c9f16bd,2022-10-28 18:18:01,1,Open Short,Market,Trade,74,0.4025,Market,0.0006,0.017871,61e9b202
BTCUSDT,8318d161,2022-10-28 04:19:49,10,Close Long,Market,Trade,0.001,20292.00,Market,0.0006,0.0121752,9529eb19
BTCUSDT,1676b2bc,2022-10-28 04:19:41,10,Open Long,Market,Trade,0.001,20292.50,Market,0.0006,0.0121755,fbfbc58b
ADAUSDT,01750126,2022-10-27 05:55:28,1,Close Short,Market,Trade,45,0.4140,Market,0.0006,0.011178,aa13f050
ADAUSDT,01750126,2022-10-27 05:55:28,1,Close Short,Market,Trade,27,0.4140,Market,0.0006,0.0067068,6991977c
ADAUSDT,5fd44242,2022-10-27 05:49:57,1,Open Short,Market,Trade,72,0.4166,Market,0.0006,0.01799712,8c94f6c9
ADAUSDT,2b42e29d,2022-10-27 05:49:00,1,Close Short,Market,Trade,66,0.4161,Market,0.0006,0.01647756,4f175422
ADAUSDT,2b42e29d,2022-10-27 05:49:00,1,Close Short,Market,Trade,6,0.4161,Market,0.0006,0.00149796,0866565f
ADAUSDT,6407d27d,2022-10-27 05:48:25,1,Open Short,Market,Trade,72,0.4157,Market,0.0006,0.01795824,30d11e11
ADAUSDT,9ae0c21a,2022-10-27 05:47:23,1,Close Short,Market,Trade,65,0.4138,Market,0.0006,0.0161382,ebf2415e
ADAUSDT,9ae0c21a,2022-10-27 05:47:23,1,Close Short,Market,Trade,7,0.4138,Market,0.0006,0.00173796,648de286
ADAUSDT,265ffe13,2022-10-27 05:46:39,1,Open Short,Market,Trade,72,0.4128,Market,0.0006,0.01783296,00a8736a
ADAUSDT,b8745299,2022-10-27 05:43:45,1,Close Short,Market,Trade,73,0.4109,Market,0.0006,0.01799742,50663abd
ADAUSDT,2dbbe65a,2022-10-27 05:39:13,1,Open Short,Market,Trade,46,0.4089,Market,0.0006,0.01128564,b17070e6
ADAUSDT,2dbbe65a,2022-10-27 05:39:13,1,Open Short,Market,Trade,27,0.4089,Market,0.0006,0.00662418,dca534ca
ADAUSDT,19a0ea39,2022-10-27 05:36:29,1,Close Short,Market,Trade,73,0.4085,Market,0.0006,0.0178923,826e7497
ADAUSDT,561f4297,2022-10-27 05:35:23,1,Open Short,Market,Trade,73,0.4085,Market,0.0006,0.0178923,7ddfc01e
ADAUSDT,d12d1ea9,2022-10-27 05:22:08,1,Close Short,Market,Trade,73,0.4079,Market,0.0006,0.01786602,659fef5a
ADAUSDT,5da15340,2022-10-27 05:19:57,1,Open Short,Market,Trade,73,0.4076,Market,0.0006,0.01785288,2fb9f875
ADAUSDT,24c424b4,2022-10-27 05:14:20,1,Close Short,Market,Trade,73,0.4073,Market,0.0006,0.01783974,0226a26b
ADAUSDT,7884f24a,2022-10-27 05:03:22,1,Open Short,Market,Trade,73,0.4069,Market,0.0006,0.01782222,c9843b5c
ADAUSDT,9dbf671b,2022-10-27 04:31:43,1,Close Short,Market,Trade,73,0.4066,Market,0.0006,0.01780908,9012c87b
BTCUSDT,fda6deec,2022-10-27 04:31:03,10,Close Short,Market,Trade,0.001,20794.50,Market,0.0006,0.0124767,e5510543
BTCUSDT,4b06cb39,2022-10-27 04:30:14,10,Open Short,Market,Trade,0.001,20777.00,Market,0.0006,0.0124662,c192c16a
ADAUSDT,0ce3e92d,2022-10-27 04:30:13,1,Open Short,Market,Trade,73,0.4064,Market,0.0006,0.01780032,0fc17c9f
ADAUSDT,105623ae,2022-10-27 04:27:00,1,Close Short,Market,Trade,46,0.4058,Market,0.0006,0.01120008,6ffe8b9b
ADAUSDT,105623ae,2022-10-27 04:27:00,1,Close Short,Market,Trade,27,0.4058,Market,0.0006,0.00657396,e9d01805
ADAUSDT,4d5152b7,2022-10-27 04:24:48,1,Open Short,Market,Trade,73,0.4059,Market,0.0006,0.01777842,c89bfc9b
BTCUSDT,6b9150d5,2022-10-27 04:09:52,10,Close Short,Market,Trade,0.001,20745.00,Market,0.0006,0.012447,8c4bdd84
BTCUSDT,51ffb6e1,2022-10-27 04:09:30,10,Open Short,Market,Trade,0.001,20744.00,Market,0.0006,0.0124464,b5aafc89
BTCUSDT,a20b4605,2022-10-27 04:01:05,10,Close Short,Market,Trade,0.002,20744.50,Market,0.0006,0.0248934,10ea4268
BTCUSDT,7e2f6638,2022-10-27 04:00:44,10,Open Short,Market,Trade,0.002,20744.00,Market,0.0006,0.0248928,d2592011
BTCUSDT,db931f4c,2022-10-27 03:42:01,5,Close Short,Market,Trade,0.002,20709.50,Market,0.0006,0.0248514,9f389d19
BTCUSDT,3ddb886b,2022-10-27 03:38:02,10,Open Short,Market,Trade,0.002,20706.50,Market,0.0006,0.0248478,86eff81e
