No,Date,Box No.,Account name,Supplier,Bill,Voucher Type,Detail,Net Taxable,VAT,Amount
2631,5/10/2022,667,AUTOMOTIVE PREPARATION AND OFFICE,M - A,,BUDGET,SCANNER CHEVROLET TRACKER AC936UP,0,0,"10.000,00"
2632,5/10/2022,667,OTHER EXPENSES - GENERAL,MIN DE SAL,1-42826,RECEIPT,SANITARY CARD -FIAD CARLOS,0,0,800
2633,5/10/2022,667,GS.MATENIM.Y CLEANING BS.USO,PRO,0004-00077744,INVOICE A,DISPENSER BATIES MAINTENANCE OCTOBER/2022,"3291,50","874,9545","4.166,45"
2634,6/10/2022,668,FUELS AND LUBRICANTS,MIL S.R,00046-00019017,INVOICE A,CHEVROLET TRACKER -AB589RP,"5868,10","1559,8737","7.427,97"
2635,6/10/2022,668,FUELS AND LUBRICANTS,GNC SIG S.R,00036-00019099,INVOICE A,FORD FOCUS - OHF 763,"1185,00",315,"1.500,00"
2636,6/10/2022,668,FUELS AND LUBRICANTS,GNC SIG S.R,00035-00030400,INVOICE A,RENAULT OROCH - AC825JP,"1185,01","315,0021","1.500,01"
2637,6/10/2022,668,FUELS AND LUBRICANTS,GNC SIG S.R,00037-00014650,INVOICE A,RENAULT OROCH - AC825JP,"395,00",105,500
2638,6/10/2022,668,AUTOMOTIVE PREPARATION AND OFFICE,VAR SEB,0,RECEIPT,CLEAN COVER FORD FOCUS LIGHT - OHF763,0,0,"2.000,00"
2639,6/10/2022,668,AUTOMOTIVE PREPARATION AND OFFICE,VAR SEB,0,RECEIPT,CHAPA AND PINTAUTA FORD FOCUS- OHF763,0,0,"110.000,00"
2640,6/10/2022,668,OTHER EXPENSES,COM 5 -,00600-00000203,INVOICE A,VARIOUS EXPENSES OF CAFETERIA OCTOBER,"6280,29","1669,4454","7.949,74"
2641,6/10/2022,668,EXPENDITURES BY GESTORIA,COL OSC -,0,WITHOUT PROOF,CEDULA VERIFICATIONS AND LOTS,0,0,"5.400,00"
2642,6/10/2022,668,NEW AUTOMOTORES,EUR S.A,141947213,BANK DEPOSIT,PEUGEOT 208 1,0,0,"4.498.000,00"
2643,11/10/2022,669,MACRO BANK,BAN MAC S.A,656480,TRANSFER,CARDOZO ANGEL FERNANDO - PAYMENT QUOTA,0,0,"105.000,00"
2644,11/10/2022,669,MACRO BANK,BAN MAC S.A,570335,TRANSFER,CARDOZO ANGEL FERNANDO - SAFE PAYMENT,0,0,"2.272,00"
2645,11/10/2022,669,MACRO BANK,BAN MAC S.A,1711,TRANSFER,LAMBARE ANA LIA PAYA QUOTA,0,0,"82.100,00"
2646,11/10/2022,669,EXPENDITURES BY GESTORIA,RAP,0,VOUCHER,RAPIMOTO - ACCOUNTING STUDY - EASY PAYMENT,0,0,500
2647,11/10/2022,669,OTHER EXPENSES - GENERAL,MIN DE SAL,44391,RECEIPT,HEALTH CARD - VILTE GERARDO,0,0,800
2648,11/10/2022,669,SALARIES AND COMMISSIONS,FIA CAR ALB,0,RECEIPT,DIF COMMISSIONS FOR SALE MONTH SEPTEMBER/2022,0,0,"102.100,00"
2649,11/10/2022,669,SALARIES AND COMMISSIONS,GUT JUA CAR,74797596,RECEIPT,DIFFERENCE SALARIES SEPTEMBER/2022,0,0,"178.800,00"
2650,11/10/2022,669,SALARIES AND COMMISSIONS,GUT LEO JOS,74797597,RECEIPT,DIFFERENCE SALARIES SEPTEMBER/2022,0,0,"79.500,00"
2651,11/10/2022,669,AUTOMOTIVE PREPARATION AND OFFICE,LA BUR -,7433,RECEIPT,SHAMPOO AUTOS -,0,0,"2.600,00"
2652,11/10/2022,669,SOCIAL CHARGES,INA,0078A48137,TICKET,SEPTEMBER 2022,"3068,58","815,6988","3.884,28"
2653,11/10/2022,669,SOCIAL CHARGES,OSE,0079A48137,TICKET,CONTRIBUTIONS SEPTEMBER 2022,"2844,00",756,"3.600,00"
2654,11/10/2022,669,SALARIES AND COMMISSIONS,CAS NES GAB,0,RECEIPT,DIF COMMISSIONS FOR SALE MONTH SEPTEMBER/2022,0,0,"90.200,00"
2655,12/10/2022,670,CTA.PARTICULAR,GUT JUA CAR,,RECEIPT,REIMBURSE I ANTICIPATE PERSONAL GOODS 2ND ADVANCE,0,0,"12.567,89"
2656,12/10/2022,670,CTA.PARTICULAR,GUT JUA CAR,,RECEIPT,REIMBURSE I ANTICIPATE IMPANCES PERS FIS,0,0,"37.187,40"
2657,12/10/2022,670,SOCIAL CHARGES,GUT JUA CAR,0,RECEIPT,AUTONOMOUS REIMBURSEMENT JCG PERIOD 9/22,0,0,"34.263,36"
2658,12/10/2022,670,MACRO BANK,BAN MAC S.A,89,TRANSFER,BONOMI ADRIANA VERONICA DOLORES QUOTA 15/24,0,0,"48.350,00"
2659,12/10/2022,670,FEE,CIC JOR ERN,0,RECEIPT,MONTH SEPTEMBER/2022 FEES,0,0,"61.600,00"
2660,12/10/2022,670,EXPENDITURES BY GESTORIA,GES,0,SALE PURCHASE TICKET,FIAD DANIELA-CONDORI LILIANA NORMMA,"162005,30","43064,7","205.070,00"
2661,12/10/2022,670,FUELS AND LUBRICANTS,GNC SIG S.R,00033-00028224,INVOICE A,FIAT MOBI AD829AT,"2370,02","630,0042","3.000,02"
2662,12/10/2022,670,FUELS AND LUBRICANTS,EST DE SER,08614-000010692,INVOICE A,PEUGEOT 208 -LEAL MIRTA,"2370,00",630,"3.000,00"
2663,12/10/2022,670,OTHER EXPENSES,SER DE TAX,0,INVOICE A,JUJUY-SALTA TRAVEL,"2354,20","625,8","2.980,00"
2664,12/10/2022,670,OTHER EXPENSES,MIN DE SAL,0,THIRD CHECK,FABIOLA TREJO HEALTH CARD,0,0,800
2665,13/10/2022,671,AUTOMOTIVE PREPARATION AND OFFICE,CBA MEC INT,0001-0000337,BUDGET,FORD FOCUS OHF-763,0,0,"3.500,00"
2666,13/10/2022,671,AUTOMOTIVE PREPARATION AND OFFICE,SER DEL AUT,0001-0000057,INVOICE C,WV SURAN /AA400GJ,0,0,"4.500,00"
2667,13/10/2022,671,ADMINISTRATIVE EXPENSES,SER EXP,0,VOUCHER,SERVIMOTO SAILOR RENTAL PROPERTIES,0,0,450
2668,13/10/2022,671,AUTOMOTIVE PREPARATION AND OFFICE,PUS SAL S.A,0060-00008509,INVOICE A,FORD FOCUS OHF-763 MOTOR SUPPORT,"20310,57","5399,0118","25.709,58"
2669,13/10/2022,671,FEE,MAR PRO,14178,RECEIPT,FEEDING FOR ADMINISTRATION ALTE,0,0,"3.765,00"
2670,13/10/2022,671,FEE,MAR PRO,0002-00000930,INVOICE C,HONORARY FOR ADMINISTRATION ALTE BROWN 1138/42 B ° SAN PEDRITO,0,0,"3.235,00"
2671,13/10/2022,671,FEE,MAR PRO,0002-00000927,INVOICE C,FEETING FOR ADMINISTRATION AV BALBIN 1298 DPTO B UNDER THE VINEYARD,0,0,"4.000,00"
2672,13/10/2022,671,OTHER EXPENSES,CRU WAL -,0,RECEIPT,WORK DONE IN COMPLEX UNDER THE OCTOBER/2022 VINEYARD,0,0,"3.000,00"
2673,13/10/2022,671,MACRO BANK,BAN MAC S.A,1646639189,TRANSFER,AUTOJUJUY S,0,0,"79.585,64"
2674,13/10/2022,671,RETENT.Y PERCEPTION.INGR.BRUTES,AUT S.A,517/2022,RETENTION,GROSS RETENTION FACT 003-00000284,0,0,"1.753,64"
2675,13/10/2022,671,RETENT.Y PERCEPTION.IMP.GCIAS.,AUT S.A,2022-00001430,RETENTION,IMP,0,0,"3.536,73"
2676,13/10/2022,671,AUTOMOTIVE PREPARATION AND OFFICE,GOM ZEN,0,WITHOUT PROOF,FORD KA COVERS -AD374AK,0,0,"74.000,00"
2677,14/10/2022,672,WALLET CHECKS,GUT JUA CAR,,THIRD CHECK,EXCEPT FOR CASH CH,0,0,"250.000,00"
2678,14/10/2022,672,OTHER EXPENSES,PAN,00018-069224,TICKET,BREAD,"632,00",168,800
2679,14/10/2022,672,EXPENDITURES BY GESTORIA,RAP,0,VOUCHER,RAPIMOTO - COLEGIO NOTAROS,0,0,450
2680,14/10/2022,672,AUTOMOTIVE PREPARATION AND OFFICE,TAP FER,483,RECEIPT,FORD FOCUS TITANIUM - 2014 - OHF763,0,0,"8.000,00"
2681,14/10/2022,672,AUTOMOTIVE PREPARATION AND OFFICE,ALI Y BAL,0002-0001219,RECEIPT,FORD KA S 2019 - AD374AK,0,0,"5.500,00"
2682,14/10/2022,672,COST VTA.AUTOMOT.USES,HER VIC MIG,,RECEIPT,USED PAYMENT CHEVROLET CRUZE LTZ 1,0,0,"4.460.000,00"
2683,14/10/2022,672,AUTOMOTIVE PREPARATION AND OFFICE,VAR SEB,,RECEIPT,PEUGEOT PAUGE AND PATIEOT 2008 AC745XY,0,0,"35.000,00"
2684,14/10/2022,672,AUTOMOTIVE PREPARATION AND OFFICE,VIL S.R,00003-00003231,INVOICE A,LARGE MUELA LAMP,"1896,01","504,0021","2.400,01"
2685,14/10/2022,672,EXPENDITURES BY GESTORIA,COL DE ESC,0010-00032925,INVOICE C,LEGALIZATION PEUGEOT 208 LOYAL MIRTA DEL VALLE,0,0,"5.200,00"
2686,14/10/2022,672,EXPENDITURES BY GESTORIA,GES,,CHECK,GESTORIA - FIAD DANIELA - CONDORI LILIANA NORMA,0,0,"72.510,00"
2687,15/10/2022,673,VARIOUS ADMINISTRATION EXPENSES,INS DE INF,0010-00007645,INVOICE A,CORPORATE QUOTA/SEPTEMBER 2022,"158,00",42,200
2688,15/10/2022,673,EXPENDITURES BY GESTORIA,VAZ IVO MAR,5930,RECEIPT,SIGNATURE CERTIFICATION SEPTEMBER/2022,0,0,"47.400,00"
2689,15/10/2022,673,EXPENDITURES BY GESTORIA,VAZ IVO MAR,0,RECEIPT,FORM 11 VTA DENUNCIATION -GUERRERO,0,0,"1.300,00"
2690,15/10/2022,673,SELLING EXPENSES,CRU ROL,0,RECEIPT,INFOAUTO Y DIARIES MONTH SEPTEMBER 2022,0,0,"4.220,00"
2691,15/10/2022,673,EXPENDITURES BY GESTORIA,BAL EXP CAR,0260-00023502,INVOICE A,SHIPPING ABOUT EUROFRANCIA S,"1422,00",378,"1.800,00"
2692,15/10/2022,673,DEBTOR,FLO ROM LUC,0,RECEIPT,REINTAGRO SIGND KA S 4PTAS -2019 -AD374AK,0,0,"10.000,00"
2693,17/10/2022,674,FUELS AND LUBRICANTS,GNC SIG S.R,00036-000019317,INVOICE A,CHEVROLET TRACKER - AB589RP,"5767,09","1533,0252","7.300,12"
2694,17/10/2022,674,EXPENDITURES BY GESTORIA,GES,0,BANK DEPOSIT,TRANSF,0,0,"129.280,00"
2695,17/10/2022,674,PAID RENTALS,ROD RUB EDU,0,RECEIPT,DUPLEX AV RENTAL,0,0,"12.850,00"
2696,17/10/2022,674,PAID RENTALS,ROD NOR BEA,0,RECEIPT,DUPLEX AV RENTAL,0,0,"12.850,00"
2697,17/10/2022,674,EXPENDITURES BY GESTORIA,GES,0,TICKET,PAYMENT INFRACTIONS AND FREE DEBT FIAT ARGO AC976II,"5123,94","1362,06","6.486,00"
2698,18/10/2022,675,MACRO BANK,BAN MAC S.A,0,TRANSFER,OLARTE LEONARDO GABRIEL QUOTA 22/24,0,0,"14.390,00"
2699,18/10/2022,675,EXPENDITURES BY GESTORIA,GES,0,TICKET,LOW AND PAYMENT SPECIAL FEE CRUCE AC184SF,"8372,17","2225,5128","10.597,68"
2700,18/10/2022,675,EXPENDITURES BY GESTORIA,RAP,0,VOUCHER,MUNICIPAL BAJA CREVROLET CRUZE AC184SF,0,0,800
2701,18/10/2022,675,EXPENDITURES BY GESTORIA,GES,0,THIRD CHECK,PAYMENT SPECIAL FIAT ARGO AC976II,0,0,"5.915,00"
2702,18/10/2022,675,NEW AUTOMOTORES,AUT S.A,0,WITHOUT PROOF,COROLLA CROSS INT 36550-YARIS XLS CVT INT 36147,0,0,"522.000,00"
2703,19/10/2022,676,AUTOMOTIVE PREPARATION AND OFFICE,EL MUN DEL,0033-00007102,INVOICE A,LAVADERO EXPENSES - MARKAS,"763,61","202,986","966,6"
2704,19/10/2022,676,AUTOMOTIVE PREPARATION AND OFFICE,TEC - QUI,0003-00004182,INVOICE A,FORD ECOSPORT NAK-027,"3081,00",819,"3.900,00"
2705,19/10/2022,676,FUELS AND LUBRICANTS,PER HER S.R,00012-00002508,INVOICE A,FORD ECOSPORT NAK-027,"1580,00",420,"2.000,00"
2706,20/10/2022,677,MACRO BANK,BAN MAC S.A,144,TRANSFER,GAITAM MARIA EUGENIA,0,0,"250.000,00"
2707,20/10/2022,677,USED CARS,MEN ILD OLI,0,SALE PURCHASE TICKET,FORD ECOSPORT IS 1,"1896000,00",504000,"2.400.000,00"
2708,20/10/2022,677,EXPENDITURES BY GESTORIA,TEC - QUI,0003-00004184,INVOICE A,RTV TOYOTA YARIS AD551HS,"3081,00",819,"3.900,00"
2709,20/10/2022,677,EXPENDITURES BY GESTORIA,RAP,0,VOUCHER,MUNICIPAL BASS FORD RANGER AA829IV-TRAMONTANA,0,0,400
2710,20/10/2022,677,EXPENDITURES BY GESTORIA,MUN DE S.S,230-75551/2022,TICKET,FREE DEBT WITH LOW RANGER AA829IV-TRAMONTANA,"763,14","202,86",966
2711,20/10/2022,677,FUELS AND LUBRICANTS,PER HER S.R,00012-00002543,INVOICE A,FIAT MOBI AD829AT,"2765,00",735,"3.500,00"
2712,20/10/2022,677,AUTOMOTIVE PREPARATION AND OFFICE,VEL SAN ROS,0003-0000395,INVOICE A,DUPLICATE FORD ECOSPORT WRENCH NAK027,"22120,00",5880,"28.000,00"
2713,21/10/2022,678,EXPENDITURES BY GESTORIA,GES,0,BUDGET,TOYOTA YARIS AD 551HS TRANSFER,0,0,"118.780,00"
2714,21/10/2022,678,AUTOMOTIVE PREPARATION AND OFFICE,MEN MAR,0,RECEIPT,CHEVROLET TRACKER AC936UP-FORD FOCUS OHF763-JEEP REENGADE AE269UT,0,0,"37.000,00"
2715,24/10/2022,679,OTHER EXPENSES,PAN,585520,TICKET,BREAD,"553,00",147,700
2716,24/10/2022,679,EXPENDITURES BY GESTORIA,GES,0,TICKET,REG,"1271,90","338,1","1.610,00"
2717,24/10/2022,679,OTHER EXPENSES,SAN LOS OLI,0001-00008077,INVOICE C,ALTE BROWN 1 COMMERCIAL LOCAL DISINFECTION 1,0,0,"10.000,00"
2718,24/10/2022,679,AUTOMOTIVE PREPARATION AND OFFICE,ALI Y BAL,00002-00001432,INVOICE C,"ALIGN, BALANCED AND ROTATION - JEEP RENEGADE AE269UT",0,0,"5.000,00"
2719,24/10/2022,679,"WATER, LIGHT, TELEPHONE, GAS",VIL GER,0,TICKET,50% PERSONAL ABONE REIMBURSEMENT,"456,23","121,275","577,5"
2720,24/10/2022,679,SALARIES AND COMMISSIONS,GUT MAR,0,RECEIPT,SALARY SEPTEMBER/2022,0,0,"17.000,00"
2721,25/10/2022,680,EXPENDITURES BY GESTORIA,COL OSC -,0,WITHOUT PROOF,2 VERIFICATIONS AND 4 LOSTS,0,0,"4.100,00"
2722,25/10/2022,680,FUELS AND LUBRICANTS,MIL S.R,00046-00019494,INVOICE A,CHEVROLET TRACKER AB589RP,"2605,72","692,6598","3.298,38"
2723,25/10/2022,680,EXPENDITURES BY GESTORIA,MI COC -,8649,TICKET,PARKING REGISTRATION N ° 2,"118,50","31,5",150
2724,25/10/2022,680,MACRO BANK,BAN MAC S.A,0003-0000137,RECEIPT X03,"CARDOZO, ANGEL FERNANDO QUOTA 01/01 VTO 10-10-2022",0,0,"195.000,00"
2725,26/10/2022,681,PAID COMMISSIONS,SAL ANG,0,VOUCHER,COMMISSION FOR PURCHASE USED UNIT ECOSPORT SE 2016 AA343TP,0,0,"100.000,00"
2726,26/10/2022,681,MACRO BANK,BAN MAC S.A,1410,TRANSFER,MACIAS GUSTAVO FIDEL,0,0,"60.100,00"
2727,26/10/2022,681,EXPENDITURES BY GESTORIA,GES,0,VOUCHER,GESTORY PROCEDURES,0,0,110
2728,26/10/2022,681,OTHER EXPENSES,VAL JOS PRO,00002-00000139,INVOICE C,"FULL WINDING, CHANGE 2 BEARINGS AND CAPACITOR",0,0,"15.000,00"
2729,26/10/2022,681,NEW AUTOMOTORES,AUT PEU,0,RECEIPT B,"PEUGEOT 208 ALLURE TIPTRONIC, BLANCO INT: 28","474000,00",126000,"600.000,00"
2730,27/10/2022,682,EXPENDITURES BY GESTORIA,GES,0,VOUCHER,GESTORY PROCEDURES,0,0,"1.960,00"
2731,27/10/2022,682,MACRO BANK,BAN MAC S.A,976024,VOUCHER,"CARDOZO, ANGEL FERNANDO RENAULT OROCH OUTSIDER PLUS 2",0,0,"174.500,00"
2732,27/10/2022,682,MACRO BANK,BAN MAC S.A,005060/9,VOUCHER,"CARDOZO, ANGEL FERNANDO RENAULT OROCH OUTSIDER PLUS 2",0,0,"1.350.000,00"
2733,27/10/2022,682,OTHER EXPENSES,CRU WAL -,0,RECEIPT,WORK DONE IN COMPLEX UNDER THE OCTOBER/2022 VINEYARD,0,0,"3.000,00"
2734,28/10/2022,683,MACRO BANK,BAN MAC S.A,96974468,VOUCHER,CTA,0,0,"119.600,00"
2735,28/10/2022,683,OTHER EXPENSES,SER DE MEN,0,VOUCHER,CADETERIA SERVICE INFECTION TAPIA,0,0,200
2736,28/10/2022,683,USED CARS,MIP REP S.A,0100-00002695,INVOICE A,CORREA DISTRIBUCION AND BB OF WATER FIAT MOBY 1.0 AD829AT,"8294,72","2204,9265","10.499,65"
2737,28/10/2022,683,OTHER EXPENSES,PAN,74611,TICKET,BREAD,"632,00",168,800
2738,28/10/2022,683,FUELS AND LUBRICANTS,GNC SIG S.R,00033-00028671,INVOICE A,TOYOTA ETIOS AB795SL WHITE,"1580,00",420,"2.000,00"
2739,28/10/2022,683,EXPENDITURES BY GESTORIA,GES,0,VOUCHER,GESTORY PROCEDURES,0,0,980
2740,29/10/2022,684,AUTOMOTIVE PREPARATION AND OFFICE,VAR SEB,0,RECEIPT,ECOSPORT AA343TP PAINT RETOUCH,0,0,"20.000,00"
2741,29/10/2022,684,AUTOMOTIVE PREPARATION AND OFFICE,CBA MEC INT,0001-00000349,BUDGET,CHANGE DIST BELT AND WATER PUMP MOBI AD829AT,0,0,"12.000,00"
2742,31/10/2022,685,SALARIES AND COMMISSIONS,VIL GER,0,RECEIPT,SEPTEMBER/2022 (20X500) EXPERT OPINIONS,0,0,"10.000,00"
2743,31/10/2022,685,AUTOMOTIVE PREPARATION AND OFFICE,TEC - QUI,0003-000004218,INVOICE A,CHEVROLET ONIX OIB330,"2125,89","565,11","2.691,00"
2744,31/10/2022,685,AUTOMOTIVE PREPARATION AND OFFICE,TEC - QUI,0,VOUCHER,MANDATORY TECHNICAL REVIEW,0,0,"1.209,00"
2745,31/10/2022,685,FUELS AND LUBRICANTS,MIL S.R,00051-00000548,INVOICE A,CHEVROLET TRACKER AB589RP,"5546,47","1474,3785","7.020,85"
2746,31/10/2022,685,EXPENDITURES BY GESTORIA,GES,0,VOUCHER,GESTORY PROCEDURES,0,0,"4.010,00"
2747,31/10/2022,685,DEBTOR,ZAR SAN FER,0,VOUCHER,ONIX LT 1 UNIT RETURN,0,0,"2.309.300,00"
2748,31/10/2022,685,FUELS AND LUBRICANTS,GNC SIG S.R,00035-00031095,INVOICE A,FIAT MOBI AD829AT,"3950,00",1050,"5.000,00"
2749,31/10/2022,685,MACRO BANK,BAN MAC S.A,67173710,VOUCHER,"GUANCO EDUARDO ALFONSO QUOTA 20, 21 AND 22",0,0,"60.000,00"
2750,31/10/2022,685,AUTOMOTIVE PREPARATION AND OFFICE,DER S.R,0006-00007698-A,INVOICE A,OBASIL NPL (BLIST) 1.2 (REARVIEW MIRROR),"939,83","249,8286","1.189,66"
2751,1/11/2022,686,OTHER EXPENSES,BUL ANU -,0003-00014514,INVOICE A,POXIPOL WORKSHOP,"553,00",147,700
2752,1/11/2022,686,FUELS AND LUBRICANTS,GNC SIG S.R,00035-00031097,INVOICE A,FORD BRONCO FUEL,"6399,00",1701,"8.100,00"
2753,1/11/2022,686,FUELS AND LUBRICANTS,GNC SIG S.R,00033-00028786,INVOICE A,FORD KA AD-374-AK WHITE,"1580,00",420,"2.000,00"
2754,1/11/2022,686,MACRO BANK,BAN MAC S.A,21596959732,VOUCHER,"PGO OCAMPO FEE, CARLOS HUMBERTO 18/24",0,0,"41.250,00"
2755,1/11/2022,686,ADVERTISING EXPENSES,BUS,6336-00001727,INVOICE A,SHIPPING KEY,"3869,42","1028,58","4.898,00"
2756,1/11/2022,686,AUTOMOTIVE PREPARATION AND OFFICE,CER DEL AUT,295,BUDGET,PUERTA 1 FORD ECOSPORT AA343TP CYLINDER REPAIR,0,0,"4.000,00"
2757,1/11/2022,686,MACRO BANK,BAN MAC S.A,21605176542,VOUCHER,LUNA MARIA EMILIA REINTEGRO BY INFRACTION FIAT ARGGO AC976JI,0,0,"5.400,00"
2758,1/11/2022,686,NEW AUTOMOTORES,PUS SAL S.A,0002-00113590,VOUCHER,ECOSPORT SEÑA SE - OKM GRAY,0,0,"1.000.000,00"
2759,2/11/2022,687,GS.MATENIM.Y CLEANING BS.USO,PRO,0004-00078597,INVOICE A,DISPENSER BATIES MAINTENANCE NOVEMBER/2022,"3291,50","874,9545","4.166,45"
2760,2/11/2022,687,AUTOMOTIVE PREPARATION AND OFFICE,ALI Y BAL,0002-0000155,INVOICE C,FORD ECOSPORT AA343TP,0,0,"4.500,00"
2761,3/11/2022,688,EXPENDITURES BY GESTORIA,GES,0,VOUCHER,GESTORY PROCEDURES,0,0,"66.200,00"
2762,3/11/2022,688,EXPENDITURES BY GESTORIA,GES,0,VOUCHER,GESTORIA PROCEDURES (GUANUCO ALEJANDRO),0,0,"160.900,00"
2763,3/11/2022,688,AUTOMOTIVE PREPARATION AND OFFICE,X28,0,VOUCHER,RANGER AA829IV PARKING SENSOR INSTALLATION,0,0,"7.500,00"
2764,3/11/2022,688,AUTOMOTIVE PREPARATION AND OFFICE,LUB - SAL,2200003392,INVOICE A,FORD ECOSPORT AA343TP,"15010,00",3990,"19.000,00"
2765,4/11/2022,689,MACRO BANK,BAN MAC S.A,187,VOUCHER,"SECTION, MAXIME FABRICE PLACEMENT AND INSTALLATION AND PARKING SENSOR",0,0,"14.600,00"
2766,4/11/2022,689,OTHER EXPENSES,PAN,0,WITHOUT PROOF,BREAD,0,0,850
2767,4/11/2022,689,GS.MATENIM.Y CLEANING BS.USO,CAR PAB,00004-00000770,INVOICE A,OCTOBER/2022 CLEANING SERVICE,"28440,00",7560,"36.000,00"
2768,4/11/2022,689,SALARIES AND COMMISSIONS,GUT JUA CAR,74797598,RECEIPT,DIFFERENCE SALARIES OCTOBER/2022,0,0,"178.800,00"
2769,4/11/2022,689,SALARIES AND COMMISSIONS,GUT LEO JOS,74797599,RECEIPT,DIFFERENCE SALARIES OCTOBER/2022,0,0,"79.500,00"
2770,4/11/2022,689,SALARIES AND COMMISSIONS,GUT MAR,74797600,RECEIPT,DIFFERENCE SALARIES OCTOBER/2022,0,0,"17.000,00"
2771,4/11/2022,689,SOCIAL CHARGES,GUT JUA CAR,0,RECEIPT,AUTONOMOUS REIMBURSEMENT JCG PERIOD 10/22,0,0,"34.300,00"
2772,5/11/2022,690,VARIOUS ADMINISTRATION EXPENSES,INS DE INF,0010-00007730,INVOICE A,CORPORATE QUOTA/OCTOBER 2022,"158,00",42,200
2773,7/11/2022,691,EXPENDITURES BY GESTORIA,GES,0,VOUCHER,GESTORY PROCEDURES,0,0,730
2774,7/11/2022,691,FUELS AND LUBRICANTS,MIL S.R,00047-00023710,INVOICE A,CHEVROLET TRACKER AB589RP,"3160,65","840,1722","4.000,82"
2775,8/11/2022,692,FUELS AND LUBRICANTS,GNC SIG S.R,00033-00029024,INVOICE A,FORD FIESTA PHE421,"1580,01","420,0021","2.000,01"
2776,8/11/2022,692,SALARIES AND COMMISSIONS,CAS NES GAB,0,RECEIPT,SALES COMMISSION DIFFERENCE OCTOBER 2022,0,0,"25.100,00"
2777,8/11/2022,692,SALARIES AND COMMISSIONS,FIA CAR ALB,0,RECEIPT,SALES COMMISSION DIFFERENCE OCTOBER 2022,0,0,"33.300,00"
2778,8/11/2022,692,SALARIES AND COMMISSIONS,VAZ ROD EDU,0,VOUCHER,SALES COMMISSION DIFFERENCE OCTOBER 2022,0,0,"41.400,00"
2779,8/11/2022,692,FEE,CIC JOR ERN,0,RECEIPT,MONTH OCTOBER/2022 FEES,0,0,"61.600,00"
2780,8/11/2022,692,VARIOUS ADMINISTRATION EXPENSES,RAP,0,VOUCHER,MESSAGING SERVICE - CICERO STUDY,0,0,300
2781,8/11/2022,692,AUTOMOTIVE PREPARATION AND OFFICE,MEN MAR,0,RECEIPT,FORD ECOSPORT AA343TP,0,0,"9.000,00"
2782,8/11/2022,692,AUTOMOTIVE PREPARATION AND OFFICE,MEN MAR,1,RECEIPT,FORD ECOSPORT ONW350,0,0,"9.000,00"
2783,9/11/2022,693,MACRO BANK,BAN MAC S.A,481,VOUCHER,"LAMBARÈ, ANALIA QUOTA Nº 11/24 VTO",0,0,"82.100,00"
2784,9/11/2022,693,EXPENDITURES BY GESTORIA,GES,0,VOUCHER,GESTORY PROCEDURES,0,0,"1.670,00"
2785,9/11/2022,693,EXPENDITURES BY GESTORIA,COL OSC -,0,WITHOUT PROOF,2 VERIFICATIONS ($ 1,0,0,"4.200,00"
2786,9/11/2022,693,VARIOUS ADMINISTRATION EXPENSES,SER DE MEN,0,WITHOUT PROOF,PAYMENT SOCIAL LOADS,0,0,250
2787,9/11/2022,693,SOCIAL CHARGES,OSE,0040A36551,TICKET,OCTOBER 2022 CONTRIBUTIONS,"2844,00",756,"3.600,00"
2788,9/11/2022,693,SOCIAL CHARGES,FAE,0041A36551,TICKET,OCTOBER 2022 CONTRIBUTIONS,"3147,36","836,64","3.984,00"
2789,9/11/2022,693,EXPENDITURES BY GESTORIA,GES,0,WITHOUT PROOF,PALPALA PALPALA PAYMENT,0,0,"7.000,00"
2790,9/11/2022,693,FUELS AND LUBRICANTS,PER HER S.R,00012-00002937,INVOICE A,CHEVROLET A-10 NPM542 WHITE,"1580,00",420,"2.000,00"
2791,9/11/2022,693,ADVERTISING EXPENSES,EDI SA -,A-00015-00138871,INVOICE A,ADVERTISING EXPENSES IN CLASSIFIED,"9678,81","2572,8486","12.251,66"
2792,10/11/2022,694,VARIOUS ADMINISTRATION EXPENSES,SER DE MEN,0,WITHOUT PROOF,CASAJOSY + FEES LAWYER,0,0,650
2793,10/11/2022,694,VARIOUS ADMINISTRATION EXPENSES,CAS JOS -,5637,TICKET,PLANS COPY,"2622,80","697,2","3.320,00"
2794,10/11/2022,694,OTHER EXPENSES,,0,RECEIPT,SEALED BY THE SUCCESSION OF PALAVECINO - ETIOS,0,0,"6.360,00"
2795,10/11/2022,694,EXPENDITURES BY GESTORIA,COL OSC -,0,WITHOUT PROOF,1 VERIFICATION AND 1 CEDULA EXTRACION,0,0,"1.800,00"
2796,11/11/2022,695,MACRO BANK,BAN MAC S.A,1890,VOUCHER,BONOMI ADRIANA QUOTA 16/24 VTO,0,0,"48.350,00"
2797,11/11/2022,695,OTHER EXPENSES,PAN,5869909,TICKET,BREAD,"632,00",168,800
2798,11/11/2022,695,USED CARS,SIS PAB ALB,0,RECEIPT,AT ACCOUNT ECOSPORT TITANIUM 1,0,0,"400.000,00"
2799,11/11/2022,695,FUELS AND LUBRICANTS,PER HER S.R,00012-00003015,INVOICE A,NISSAN MARCH NVU746,"1580,00",420,"2.000,00"
2800,11/11/2022,695,VARIOUS ADMINISTRATION EXPENSES,SER DE MEN,0,WITHOUT PROOF,SERVI MOTO SUSANA MARINO PROPERTIES,0,0,500
