,Corporation,Shop,Supplier,Payment Type,Date Issue,Number,Invoice,Partial amount,Total Amount,Tag,Group,Status,Paid Status
13633,Con culpas S.A.S.,CDLM 2,H S ( - H,Cta Cte,11/07/2023,0009-00228005,Fact. A,"130126,08","130126,08",Bebidas,Bebidas,Cerrado,PAGADA
13634,Con culpas S.A.S.,CDLM 4,M C ( - M C 1,Contado,11/07/2023,0004-00005379,Recibo,2500,2500,Equipamiento,Inversion,Cerrado,PAGADA
13635,Con culpas S.A.S.,CDLM 1,M C ( - M C,Contado,11/07/2023,0001-00017784,Recibo,2700,2700,Empleado Eventual,Sueldos,Cerrado,PAGADA
13636,Con culpas S.A.S.,CDLM 1,A M L ( - L M A,Contado,11/07/2023,0001-00017785,Recibo,3000,3000,Empleado Eventual,Sueldos,Cerrado,PAGADA
13637,Con culpas S.A.S.,CDLM 1,C C ( - C C 1,Contado,11/07/2023,0001-00017786,Recibo,2700,2700,Empleado Eventual,Sueldos,Cerrado,PAGADA
13638,Con culpas S.A.S.,CDLM 2,A N ( - A N,Contado,11/07/2023,0002-00011173,Recibo,2700,2700,Empleado Eventual,Sueldos,Cerrado,PAGADA
13639,Con culpas S.A.S.,CDLM 2,E L D C S ( - E L,Contado,11/07/2023,0002-00011165,Recibo,4320,4320,Flete,Flete,Cerrado,PAGADA
13640,Con culpas S.A.S.,CDLM 2,M D G ( - M D G,Contado,11/07/2023,0001-11072023,Recibo,100000,100000,Verduleria,Frutas y Verduras,Cerrado,PAGADA
13641,Con culpas S.A.S.,CDLM 5,D D G C S ( - E,Contado,11/07/2023,0401-00818490,Fact. A,"27203,36","27203,36",Servicios,Servicios y Honorarios,Cerrado,PAGADA
13642,Con culpas S.A.S.,CDLM 2,P S M ( - K G,Contado,11/07/2023,0002-00002708,Fact. A,"64100,01","64100,01",Libreria e Imprenta,"Libreria, Farmacia y Viaticos",Cerrado,PAGADA
13643,Con culpas S.A.S.,CDLM 6,S J S ( - S P,Cta Cte,11/07/2023,0038-00037094,Fact. A,14800,14800,Libreria e Imprenta,"Libreria, Farmacia y Viaticos",Cerrado,PAGADA
13644,Con culpas S.A.S.,CDLM 2,A S ( - G B,Cta Cte,11/07/2023,0082-00015403,Fact. A,"210541,47","210541,47",Carne,"Carne, Pollo y Pescado",Cerrado,PAGADA
13645,Con culpas S.A.S.,CDLM 2,A C S ( - A C,Cta Cte,11/07/2023,0006-00052874,Fact. A,"36951,23","36951,23",Almacen,Almacen,Cerrado,PAGADA
13646,Con culpas S.A.S.,CDLM 6,O C ( - F Y V,Contado,11/07/2023,0010-00000122,Recibo,42800,42800,Verduleria,Frutas y Verduras,Cerrado,PAGADA
13647,Con culpas S.A.S.,CDLM 2,N A S ( - A,Cta Cte,11/07/2023,0002-00022669,Fact. A,"161590,61","161590,61",Limpieza,Limpieza,Cerrado,PAGADA
13648,Con culpas S.A.S.,CDLM 1,G G S ( - R G,Contado,11/07/2023,0001-00008047,Fact. A,"96593,8","96593,8",Equipamiento,Inversion,Cerrado,PAGADA
13649,Con culpas S.A.S.,CDLM 1,D S ( - D,Cta Cte,11/07/2023,0003-00433451,Fact. A,"98540,3","98540,3",Bebidas,Bebidas,Cerrado,PAGADA
13650,Con culpas S.A.S.,CDLM 1,A L D C ( - A L D C,Contado,11/07/2023,0110-00005257,Fact. A,"64316,83","64316,83",Pollo,"Carne, Pollo y Pescado",Cerrado,PAGADA
13651,Con culpas S.A.S.,CDLM 6,A L S ( - A L,Cta Cte,11/07/2023,0040-00127281,Fact. A,"81576,37","81576,37",Quesos y Fiambres,"Quesos, Fiambres y Lacteos",Cerrado,PAGADA
13652,Con culpas S.A.S.,CDLM 6,A L S ( - A L,Cta Cte,11/07/2023,0044-00068808,Fact. A,"6656,71","6656,71",Quesos y Fiambres,"Quesos, Fiambres y Lacteos",Cerrado,PAGADA
13653,Con culpas S.A.S.,CDLM 6,M S ( - M S,Cta Cte,11/07/2023,0002-00057373,Fact. A,"8194,56","8194,56",Almacen,Almacen,Cerrado,PAGADA
13654,Con culpas S.A.S.,Bröd,S S ( - S 1,Contado,11/07/2023,0031-01380861,Fact. B,73996,73996,Equipamiento,Inversion,Cerrado,PAGADA
13655,Con culpas S.A.S.,CDLM 2,A C S ( - A C,Cta Cte,11/07/2023,0007-00164295,Fact. A,"205326,3","205326,3",Almacen,Almacen,Cerrado,PAGADA
13656,Con culpas S.A.S.,CDLM 3,O R D ( - O D,Cta Cte,11/07/2023,0165-00048365,Fact. A,"117181,51","117181,51",Almacen,Almacen,Cerrado,PAGADA
13657,Con culpas S.A.S.,CDLM 2,H S ( - H,Cta Cte,11/07/2023,0009-00228004,Fact. A,"138875,61","138875,61",Bebidas,Bebidas,Cerrado,PAGADA
13658,Con culpas S.A.S.,CDLM 2,D S ( - D S D O,Cta Cte,11/07/2023,0003-00012215,Fact. A,"491604,84","491604,84",Bebidas,Bebidas,Cerrado,PAGADA
13659,Con culpas S.A.S.,CDLM 6,D S ( - D S D O,Cta Cte,11/07/2023,0003-00012216,Fact. A,"187631,02","187631,02",Bebidas,Bebidas,Cerrado,PAGADA
13660,Con culpas S.A.S.,CDLM 6,C O ( - C O,Contado,11/07/2023,0006-00001695,Recibo,2800,2800,Empleado Eventual,Sueldos,Cerrado,PAGADA
13661,Con culpas S.A.S.,CDLM 3,S F ( - S F 1,Contado,11/07/2023,0003-00006743,Recibo,3000,3000,Empleado Eventual,Sueldos,Cerrado,PAGADA
13662,Con culpas S.A.S.,CDLM 6,L S ( - I,Cta Cte,11/07/2023,0013-00031348,Fact. A,"6000,03","6000,03",Bebidas sin Alcohol,Bebidas,Cerrado,PAGADA
13663,Con culpas S.A.S.,CDLM 6,P S ( - P A I,Contado,11/07/2023,0011-00004769,Fact. A,"17329,25","17329,25",Bebidas con Alcohol,Bebidas,Cerrado,PAGADA
13664,Con culpas S.A.S.,CDLM 6,M I Z ( - M I Z,Contado,11/07/2023,0004-00001899,Fact. A,10335,10335,Bazar,Equipamiento,Cerrado,PAGADA
13665,Con culpas S.A.S.,CDLM 1,A Y S M S ( - A,Contado,11/07/2023,0003-00587911,Fact. A,"8196,22","8196,22",Servicios,Servicios y Honorarios,Cerrado,PAGADA
13666,Con culpas S.A.S.,CDLM 6,G M M ( - G M M,Contado,11/07/2023,0006-00000436,Fact. A,1000,1000,Mantenimiento,Mantenimiento y Mejoras,Cerrado,PAGADA
13667,Con culpas S.A.S.,CDLM 6,G J N ( - J L Y P,Contado,11/07/2023,0006-00003050,Fact. A,1780,1780,Libreria e Imprenta,"Libreria, Farmacia y Viaticos",Cerrado,PAGADA
13668,Con culpas S.A.S.,CDLM 6,S G ( - G S J S,Contado,11/07/2023,0006-00001694,Recibo,2100,2100,Almacen,Almacen,Cerrado,PAGADA
13669,Con culpas S.A.S.,CDLM 6,L L S ( - L B D J,Contado,11/07/2023,0050-00015662,Fact. A,"24038,76","24038,76",Quesos y Fiambres,"Quesos, Fiambres y Lacteos",Cerrado,PAGADA
13670,Con culpas S.A.S.,CDLM 2,D C S ( - D C,Cta Cte,11/07/2023,0003-00040006,Fact. A,"21043,14","21043,14",Bazar,Equipamiento,Cerrado,PAGADA
13671,Con culpas S.A.S.,CDLM 4,I S ( - C,Contado,11/07/2023,1262-00036823,Fact. B,1683,1683,Kiosco y Supermercado,Almacen,Cerrado,PAGADA
13672,Con culpas S.A.S.,CDLM 1,A S ( - A E,Contado,11/07/2023,0001-00017775,Recibo,9800,9800,Flete,Flete,Cerrado,PAGADA
13673,Con culpas S.A.S.,CDLM 4,M E ( - M E,Contado,11/07/2023,0004-00005372,Recibo,2700,2700,Empleado Eventual,Sueldos,Cerrado,PAGADA
13674,Con culpas S.A.S.,CDLM 4,A P ( - A P,Contado,11/07/2023,0004-00005373,Recibo,2700,2700,Empleado Eventual,Sueldos,Cerrado,PAGADA
13675,Con culpas S.A.S.,CDLM 1,C S ( - E / J / V,Contado,11/07/2023,4972-00420188,Ticket,"2200,6","2200,6",Kiosco y Supermercado,Almacen,Cerrado,PAGADA
13676,Con culpas S.A.S.,CDLM 1,R P ( - M A S,Contado,11/07/2023,0001-00017777,Recibo,4200,4200,Empanados,Almacen,Cerrado,PAGADA
13677,Con culpas S.A.S.,CDLM 2,P V ( - W,Contado,11/07/2023,0011-00008423,Fact. B,5000,5000,Libreria e Imprenta,"Libreria, Farmacia y Viaticos",Cerrado,PAGADA
13678,Con culpas S.A.S.,CDLM 4,R R O ( - R R O,Contado,11/07/2023,0004-00005374,Recibo,1000,1000,Mantenimiento,Mantenimiento y Mejoras,Cerrado,PAGADA
13679,Con culpas S.A.S.,CDLM 5,A C ( - A C,Contado,11/07/2023,0005-00000459,Recibo,2000,2000,Mantenimiento,Mantenimiento y Mejoras,Cerrado,PAGADA
13680,Con culpas S.A.S.,CDLM 4,R F A ( - M M D N,Contado,11/07/2023,0004-00005375,Recibo,860,860,Libreria e Imprenta,"Libreria, Farmacia y Viaticos",Cerrado,PAGADA
13681,Con culpas S.A.S.,CDLM 3,M G ( - M G,Contado,11/07/2023,0003-00010632,Recibo,2500,2500,Empleado Eventual,Sueldos,Cerrado,PAGADA
13682,Con culpas S.A.S.,CDLM 3,L P ( - L P,Contado,11/07/2023,0003-00010633,Recibo,2500,2500,Empleado Eventual,Sueldos,Cerrado,PAGADA
13683,Con culpas S.A.S.,CDLM 1,M D ( - M D,Contado,11/07/2023,0001-00017778,Recibo,3000,3000,Empleado Eventual,Sueldos,Cerrado,PAGADA
13684,Con culpas S.A.S.,CDLM 1,E C ( - E C,Contado,11/07/2023,0001-00017779,Recibo,2500,2500,Empleado Eventual,Sueldos,Cerrado,PAGADA
13685,Con culpas S.A.S.,CDLM 1,L V M ( - L V M,Contado,11/07/2023,0001-00017780,Recibo,2700,2700,Empleado Eventual,Sueldos,Cerrado,PAGADA
13686,Con culpas S.A.S.,CDLM 3,M G ( - M G 2,Contado,11/07/2023,0003-00010634,Recibo,3000,3000,Empleado Eventual,Sueldos,Cerrado,PAGADA
13687,Con culpas S.A.S.,CDLM 5,Z S ( - Z S,Cta Cte,11/07/2023,0005-00273825,Fact. A,"92821,14","92821,14",Bebidas,Bebidas,Cerrado,PAGADA
13688,Con culpas S.A.S.,CDLM 2,G S ( - G D,Cta Cte,11/07/2023,0003-00084166,Fact. A,"459364,32","459364,32",Bebidas con Alcohol,Bebidas,Cerrado,PAGADA
13689,Con culpas S.A.S.,CDLM 2,A Y S M S ( - A,Contado,11/07/2023,0003-00587871,Fact. A,"8050,16","8050,16",Servicios,Servicios y Honorarios,Cerrado,PAGADA
13690,Con culpas S.A.S.,CDLM 6,J S ( - J,Cta Cte,12/07/2023,0006-00423519,Fact. A,"20082,23","20082,23",Bebidas,Bebidas,Cerrado,PAGADA
13691,Con culpas S.A.S.,CDLM 3,L P ( - L P,Contado,12/07/2023,0003-00010639,Recibo,2200,2200,Empleado Eventual,Sueldos,Cerrado,PAGADA
13692,Con culpas S.A.S.,CDLM 1,L B ( - L B,Contado,12/07/2023,0001-00017805,Recibo,3500,3500,Empleado Eventual,Sueldos,Cerrado,PAGADA
13693,Con culpas S.A.S.,CDLM 1,A M L ( - L M A,Contado,12/07/2023,0001-00017800,Recibo,2700,2700,Empleado Eventual,Sueldos,Cerrado,PAGADA
13694,Con culpas S.A.S.,CDLM 1,B H ( - B H,Contado,12/07/2023,0001-00017799,Recibo,2900,2900,Empleado Eventual,Sueldos,Cerrado,PAGADA
13695,Con culpas S.A.S.,CDLM 1,K P ( - K P 1,Contado,12/07/2023,0001-00017801,Recibo,2500,2500,Empleado Eventual,Sueldos,Cerrado,PAGADA
13696,Con culpas S.A.S.,CDLM 1,E A ( - E A,Contado,12/07/2023,0001-00017802,Recibo,2700,2700,Empleado Eventual,Sueldos,Cerrado,PAGADA
13697,Con culpas S.A.S.,CDLM 2,A S ( - G B,Cta Cte,12/07/2023,0082-00015434,Fact. A,"102671,26","102671,26",Carne,"Carne, Pollo y Pescado",Cerrado,PAGADA
13698,Con culpas S.A.S.,CDLM 1,M D ( - M D,Contado,12/07/2023,0001-00017804,Recibo,3000,3000,Empleado Eventual,Sueldos,Cerrado,PAGADA
13699,Con culpas S.A.S.,CDLM 1,M R ( - M R,Contado,12/07/2023,0001-00017803,Recibo,2500,2500,Empleado Eventual,Sueldos,Cerrado,PAGADA
13700,Con culpas S.A.S.,CDLM 1,A C S ( - A C,Cta Cte,12/07/2023,0006-00052899,Fact. A,"82288,18","82288,18",Almacen,Almacen,Cerrado,PAGADA
13701,Con culpas S.A.S.,CDLM 1,A A S ( - C,Contado,12/07/2023,1305-01520912,Fact. A,"79574,32","79574,32",Servicios,Servicios y Honorarios,Cerrado,PAGADA
13702,Con culpas S.A.S.,CDLM 2,B C O ( - I D,Cta Cte,12/07/2023,0010-00000484,Fact. A,"330141,24","330141,24",Empanados,Almacen,Cerrado,PAGADA
13703,Con culpas S.A.S.,CDLM 2,A A E I S ( - A,Cta Cte,12/07/2023,0015-00016882,Fact. A,"81693,72","81693,72",Aceite,Almacen,Cerrado,PAGADA
13704,Con culpas S.A.S.,CDLM 6,R C A L J S ( - L J A,Cta Cte,12/07/2023,0004-00162396,Fact. A,"56058,24","56058,24",Empanados,Almacen,Cerrado,PAGADA
13705,Con culpas S.A.S.,CDLM 1,S S ( - S A,Contado,12/07/2023,0015-00007898,Fact. A,"1822,08","1822,08",Kiosco y Supermercado,Almacen,Cerrado,PAGADA
13706,Con culpas S.A.S.,CDLM 1,S S ( - S A,Contado,12/07/2023,0001-00002882,Fact. A,"922,31","922,31",Kiosco y Supermercado,Almacen,Cerrado,PAGADA
13707,Con culpas S.A.S.,CDLM 3,S F ( - S F 1,Contado,12/07/2023,0003-00010527,Recibo,3000,3000,Empleado Eventual,Sueldos,Cerrado,PAGADA
13708,Con culpas S.A.S.,CDLM 3,M G ( - M G 2,Contado,12/07/2023,0003-00010528,Recibo,3000,3000,Empleado Eventual,Sueldos,Cerrado,PAGADA
13709,Con culpas S.A.S.,CDLM 1,G S ( - G S,Contado,12/07/2023,0049-00000835,Fact. A,"82999,95","82999,95",Pollo,"Carne, Pollo y Pescado",Cerrado,PAGADA
13710,Con culpas S.A.S.,CDLM 1,G S ( - G S,Contado,12/07/2023,0049-00000837,Fact. A,"132799,92","132799,92",Pollo,"Carne, Pollo y Pescado",Cerrado,PAGADA
13711,Con culpas S.A.S.,CDLM 5,I I Y R S ( - M S,Cta Cte,12/07/2023,0031-00008491,Fact. A,1035034,1035034,Alquiler,Alquiler y Expensas,Cerrado,PAGADA
13712,Con culpas S.A.S.,CDLM 3,K Y S ( - Y K U,Contado,12/07/2023,0003-00010640,Recibo,1500,1500,Almacen,Almacen,Cerrado,PAGADA
13713,Con culpas S.A.S.,CDLM 6,J S ( - J,Cta Cte,12/07/2023,0006-00423518,Fact. A,"58534,34","58534,34",Bebidas,Bebidas,Cerrado,PAGADA
13714,Con culpas S.A.S.,CDLM 3,C S ( - E / J / V,Contado,12/07/2023,3645-00001133,Fact. A,"1680,98","1680,98",Kiosco y Supermercado,Almacen,Abierto,PAGADA
13715,Con culpas S.A.S.,CDLM 1,L B ( - L B,Contado,12/07/2023,0001-00007797,Recibo,3500,3500,Empleado Eventual,Sueldos,Cerrado,PAGADA
13716,Con culpas S.A.S.,CDLM 1,J O ( - J O 1,Contado,12/07/2023,0001-00007798,Recibo,4500,4500,Empleado Eventual,Sueldos,Cerrado,PAGADA
13717,Con culpas S.A.S.,CDLM 2,P F ( - P F,Contado,12/07/2023,0002-00011179,Recibo,2400,2400,Empleado Eventual,Sueldos,Cerrado,PAGADA
13718,Con culpas S.A.S.,CDLM 1,A R A ( - L B,Contado,12/07/2023,0000-00004696,Fact. C,2000,2000,Libreria e Imprenta,"Libreria, Farmacia y Viaticos",Cerrado,PAGADA
13719,Con culpas S.A.S.,CDLM 1,R A B S ( - R I,Contado,12/07/2023,0005-00008110,Fact. C,800,800,Marketing e Indumentaria,Inversion,Cerrado,PAGADA
13720,Con culpas S.A.S.,CDLM 2,A A ( - A A,Contado,12/07/2023,0002-00011180,Recibo,7000,7000,Empleado Eventual,Sueldos,Cerrado,PAGADA
13721,Con culpas S.A.S.,CDLM 5,A C ( - A C,Contado,12/07/2023,0005-00000461,Recibo,2000,2000,Mantenimiento,Mantenimiento y Mejoras,Cerrado,PAGADA
13722,Con culpas S.A.S.,CDLM 1,F M S ( - N A,Contado,12/07/2023,0010-00011068,Fact. B,1700,1700,Almacen,Almacen,Cerrado,PAGADA
13723,Con culpas S.A.S.,CDLM 2,I A ( - I A,Contado,12/07/2023,0002-00011182,Recibo,6000,6000,Empleado Eventual,Sueldos,Cerrado,PAGADA
13724,Con culpas S.A.S.,CDLM 2,J O ( - J O,Contado,12/07/2023,0002-00011185,Recibo,2500,2500,Empleado Eventual,Sueldos,Cerrado,PAGADA
13725,Con culpas S.A.S.,CDLM 2,B M ( - B M 1,Contado,12/07/2023,0002-00011184,Recibo,2800,2800,Empleado Eventual,Sueldos,Cerrado,PAGADA
13726,Con culpas S.A.S.,CDLM 2,L A I ( - L A I,Contado,12/07/2023,0002-00011183,Recibo,2700,2700,Empleado Eventual,Sueldos,Cerrado,PAGADA
13727,Con culpas S.A.S.,CDLM 2,J P N ( - J P N,Contado,12/07/2023,0002-00011182,Recibo,2200,2200,Empleado Eventual,Sueldos,Cerrado,PAGADA
13728,Con culpas S.A.S.,CDLM 6,I S ( - T,Contado,12/07/2023,0006-00001499,Recibo,2400,2400,Hielo,Bebidas,Cerrado,PAGADA
13729,Con culpas S.A.S.,CDLM 6,S G ( - G S J S,Contado,12/07/2023,0006-00001700,Recibo,1550,1550,Almacen,Almacen,Cerrado,PAGADA
13730,Con culpas S.A.S.,CDLM 4,I S ( - C,Contado,12/07/2023,0004-00005385,Fact. A,4877,4877,Kiosco y Supermercado,Almacen,Cerrado,PAGADA
13731,Con culpas S.A.S.,CDLM 4,A P ( - A P,Contado,12/07/2023,0004-00005386,Recibo,2700,2700,Empleado Eventual,Sueldos,Cerrado,PAGADA
13732,Con culpas S.A.S.,CDLM 4,B M ( - B M,Contado,12/07/2023,0004-00005387,Recibo,2200,2200,Empleado Eventual,Sueldos,Cerrado,PAGADA
13733,Con culpas S.A.S.,CDLM 4,Y R ( - Y R 1,Contado,12/07/2023,0004-00005388,Recibo,2700,2700,Empleado Eventual,Sueldos,Cerrado,PAGADA
13734,Con culpas S.A.S.,CDLM 4,M E ( - M E,Contado,12/07/2023,0004-00005389,Recibo,500,500,Empleado Eventual,Sueldos,Cerrado,PAGADA
13735,Con culpas S.A.S.,CDLM 5,A M ( - A M,Contado,12/07/2023,0005-00000462,Recibo,3000,3000,Empleado Eventual,Sueldos,Cerrado,PAGADA
13736,Con culpas S.A.S.,CDLM 3,R B T ( - R B T,Contado,12/07/2023,0003-00010521,Recibo,2200,2200,Empleado Eventual,Sueldos,Cerrado,PAGADA
13737,Con culpas S.A.S.,CDLM 3,I D ( - I D,Contado,12/07/2023,0003-00010522,Recibo,2400,2400,Empleado Eventual,Sueldos,Cerrado,PAGADA
13738,Con culpas S.A.S.,CDLM 3,M G ( - M G,Contado,12/07/2023,0003-00010523,Recibo,2200,2200,Empleado Eventual,Sueldos,Cerrado,PAGADA
13739,Con culpas S.A.S.,CDLM 3,V S ( - V S,Contado,12/07/2023,0003-00010524,Recibo,3000,3000,Empleado Eventual,Sueldos,Cerrado,PAGADA
13740,Con culpas S.A.S.,CDLM 3,A A ( - A A,Contado,12/07/2023,0003-00010525,Recibo,4000,4000,Empleado Eventual,Sueldos,Cerrado,PAGADA
13741,Con culpas S.A.S.,CDLM 3,S O ( - S O 2,Contado,12/07/2023,0003-00010526,Recibo,2700,2700,Empleado Eventual,Sueldos,Cerrado,PAGADA
13742,Con culpas S.A.S.,CDLM 2,M I ( - M I,Contado,12/07/2023,0002-00011175,Recibo,2200,2200,Empleado Eventual,Sueldos,Cerrado,PAGADA
13743,Con culpas S.A.S.,CDLM 3,L A L ( - L A L,Contado,12/07/2023,0003-00010520,Recibo,2700,2700,Empleado Eventual,Sueldos,Cerrado,PAGADA
13744,Con culpas S.A.S.,CDLM 6,R D S ( - F L,Cta Cte,12/07/2023,0002-00069262,Fact. A,"552996,5","552996,5",Quesos y Fiambres,"Quesos, Fiambres y Lacteos",Cerrado,PAGADA
13745,Con culpas S.A.S.,CDLM 6,L L S ( - L B D J,Contado,12/07/2023,0050-00015692,Fact. A,"22517,45","22517,45",Quesos y Fiambres,"Quesos, Fiambres y Lacteos",Cerrado,PAGADA
13746,Con culpas S.A.S.,CDLM 4,L G F ( - T A 9,Contado,12/07/2023,0004-00005384,Recibo,2250,2250,Viaticos,"Libreria, Farmacia y Viaticos",Cerrado,PAGADA
13747,Con culpas S.A.S.,CDLM 2,T S A C ( - R,Cta Cte,12/07/2023,0124-00052491,Fact. A,"242158,73","242158,73",Postres,Almacen,Cerrado,PAGADA
13748,Con culpas S.A.S.,CDLM 6,S G ( - G S J S,Contado,12/07/2023,0006-00001697,Recibo,3000,3000,Almacen,Almacen,Cerrado,PAGADA
13749,Con culpas S.A.S.,CDLM 3,S F ( - S F 1,Contado,12/07/2023,0003-00010516,Recibo,3000,3000,Empleado Eventual,Sueldos,Cerrado,PAGADA
13750,Con culpas S.A.S.,CDLM 6,C O ( - C O,Contado,12/07/2023,0006-00001698,Recibo,2500,2500,Empleado Eventual,Sueldos,Cerrado,PAGADA
13751,Con culpas S.A.S.,CDLM 2,S B ( - S B,Contado,12/07/2023,0002-00011179,Recibo,2700,2700,Empleado Eventual,Sueldos,Cerrado,PAGADA
13752,Con culpas S.A.S.,CDLM 1,E C ( - E C,Contado,12/07/2023,0001-00017795,Recibo,2500,2500,Empleado Eventual,Sueldos,Cerrado,PAGADA
13753,Con culpas S.A.S.,CDLM 1,J C C ( - J C,Contado,12/07/2023,0001-00017793,Recibo,6000,6000,Limpieza,Limpieza,Cerrado,PAGADA
13754,Con culpas S.A.S.,CDLM 1,M D ( - M D,Contado,12/07/2023,0001-00017794,Recibo,3000,3000,Empleado Eventual,Sueldos,Cerrado,PAGADA
13755,Con culpas S.A.S.,CDLM 2,A N ( - A N,Contado,12/07/2023,0002-00011176,Recibo,2500,2500,Empleado Eventual,Sueldos,Cerrado,PAGADA
13756,Con culpas S.A.S.,CDLM 1,D B ( - D B,Contado,12/07/2023,0001-00007796,Recibo,2900,2900,Empleado Eventual,Sueldos,Cerrado,PAGADA
13757,Con culpas S.A.S.,CDLM 1,A S ( - A,Contado,12/07/2023,0001-11237192,Ticket,170000,170000,Mantenimiento,Mantenimiento y Mejoras,Cerrado,PAGADA
13758,Con culpas S.A.S.,CDLM 3,J A C ( - J A C,Contado,12/07/2023,0003-00010514,Recibo,2700,2700,Empleado Eventual,Sueldos,Cerrado,PAGADA
13759,Con culpas S.A.S.,CDLM 2,P S S ( - P S S,Cta Cte,12/07/2023,0002-00077608,N/Cred. A,"-16340,4","-16340,4",Sueldos,Sueldos,Cerrado,PAGADA
13760,Con culpas S.A.S.,CDLM 3,J S V ( - J S V,Contado,12/07/2023,0003-00010513,Recibo,2200,2200,Empleado Eventual,Sueldos,Cerrado,PAGADA
13761,Con culpas S.A.S.,CDLM 3,A S ( - A,Contado,12/07/2023,0001-19084012,Ticket,170000,170000,Mantenimiento,Mantenimiento y Mejoras,Cerrado,PAGADA
13762,Con culpas S.A.S.,CDLM 3,I S ( - I,Cta Cte,12/07/2023,0001-00000038,Fact. A,"97241,12","97241,12",Mantenimiento,Mantenimiento y Mejoras,Cerrado,PAGADA
13763,Con culpas S.A.S.,CDLM 4,J G ( - J G,Contado,12/07/2023,0004-00005381,Recibo,2700,2700,Empleado Eventual,Sueldos,Cerrado,PAGADA
13764,Con culpas S.A.S.,CDLM 4,A P ( - A P,Contado,12/07/2023,0004-00005382,Recibo,2700,2700,Empleado Eventual,Sueldos,Cerrado,PAGADA
13765,Con culpas S.A.S.,CDLM 3,I S ( - I,Cta Cte,12/07/2023,0001-00000037,Fact. A,"97241,12","97241,12",Mantenimiento,Mantenimiento y Mejoras,Cerrado,PAGADA
13766,Con culpas S.A.S.,CDLM 1,R G H ( - D M R,Cta Cte,12/07/2023,0002-00003938,Fact. A,"8677,72","8677,72",Postres,Almacen,Cerrado,PAGADA
13767,Con culpas S.A.S.,CDLM 2,W S ( - W M Y E,Cta Cte,12/07/2023,0002-00030564,Fact. A,248050,248050,Equipamiento,Inversion,Cerrado,PAGADA
13768,Con culpas S.A.S.,CDLM 3,A 8 ( - S D T,Contado,12/07/2023,0003-00010519,Recibo,1680,1680,Viaticos,"Libreria, Farmacia y Viaticos",Cerrado,PAGADA
13769,Con culpas S.A.S.,CDLM 1,K Y ( - V R O,Contado,12/07/2023,0001-00017792,Recibo,900,900,Kiosco y Supermercado,Almacen,Cerrado,PAGADA
13770,Con culpas S.A.S.,CDLM 1,A 8 ( - S D T,Contado,12/07/2023,0001-00017791,Fact. C,2730,2730,Viaticos,"Libreria, Farmacia y Viaticos",Cerrado,PAGADA
13771,Con culpas S.A.S.,CDLM 6,M S ( - E C D L M,Cta Cte,12/07/2023,0009-00001215,Fact. A,"960457,96","960457,96",Empanados,Almacen,Cerrado,PAGADA
13772,Con culpas S.A.S.,CDLM 2,G V ( - G V,Contado,12/07/2023,0002-00011174,Recibo,3500,3500,Verduleria,Frutas y Verduras,Cerrado,PAGADA
13773,Con culpas S.A.S.,CDLM 1,M D ( - M D,Contado,12/07/2023,0001-00017789,Recibo,3000,3000,Empleado Eventual,Sueldos,Cerrado,PAGADA
13774,Con culpas S.A.S.,CDLM 1,E A ( - E A,Contado,12/07/2023,0001-00017788,Recibo,2500,2500,Empleado Eventual,Sueldos,Cerrado,PAGADA
13775,Con culpas S.A.S.,CDLM 1,M R ( - M R,Contado,12/07/2023,0001-00017787,Recibo,2500,2500,Empleado Eventual,Sueldos,Cerrado,PAGADA
13776,Con culpas S.A.S.,CDLM 2,M S ( - E C D L M,Cta Cte,12/07/2023,0009-00001193,Fact. A,"3621363,98","3621363,98",Empanados,Almacen,Cerrado,PAGADA
13777,Con culpas S.A.S.,CDLM 4,M E ( - M E,Contado,12/07/2023,0004-00005380,Recibo,2900,2900,Empleado Eventual,Sueldos,Cerrado,PAGADA
13778,Con culpas S.A.S.,CDLM 3,S O ( - S O,Contado,12/07/2023,0003-00010518,Recibo,4500,4500,Empleado Eventual,Sueldos,Cerrado,PAGADA
13779,Con culpas S.A.S.,CDLM 2,E D S L P S ( - S - L P,Contado,12/07/2023,0012-00050586,Fact. A,"8000,01","8000,01",Combustible,Flete,Cerrado,PAGADA
13780,Con culpas S.A.S.,CDLM 3,J A C ( - J A C,Contado,12/07/2023,0003-00010517,Recibo,2700,2700,Empleado Eventual,Sueldos,Cerrado,PAGADA
13781,Con culpas S.A.S.,CDLM 1,M S ( - E C D L M,Cta Cte,12/07/2023,0035-00000002,Fact. A,"465852,75","465852,75",Equipamiento,Inversion,Cerrado,PAGADA
13782,Con culpas S.A.S.,CDLM 2,L O C S ( - S G,Contado,12/07/2023,0003-00028646,Fact. A,"204667,72","204667,72",Quesos y Fiambres,"Quesos, Fiambres y Lacteos",Cerrado,PAGADA
13783,Con culpas S.A.S.,CDLM 2,R D S ( - F L,Cta Cte,12/07/2023,0002-00069261,Fact. A,"1065688,06","1065688,06",Quesos y Fiambres,"Quesos, Fiambres y Lacteos",Cerrado,PAGADA
13784,Con culpas S.A.S.,CDLM 3,L A L ( - L A L,Contado,12/07/2023,0003-00010515,Recibo,3000,3000,Empleado Eventual,Sueldos,Cerrado,PAGADA
13785,Con culpas S.A.S.,CDLM 3,I D ( - I D,Contado,13/07/2023,0003-00010658,Recibo,2500,2500,Empleado Eventual,Sueldos,Cerrado,PAGADA
