Item,Date,Month,Year,Payment_method,Operation_number,,,Bill_number,Article,Description,Colour,Quantity,Price,Total,Shipping_income,Shipping_outcome,Comision,Extras,CMV,Net_gain,Shipping_method,Province,CP,Status
1008,29/9/2023,9,2023,MP,200000363358429,,,2112,8500,Nordic candle,Natural,2,6471,12942,0,0,"2411,88","194,13",7600,"10335,99",Particular,Río Negro,8400,Extra by Rio Negro taxes
1010,30/9/2023,9,2023,MP,200000363358431,,,2114,8500,Nordic candle,Natural,2,6471,12942,0,0,"2411,88","194,13",7600,"10335,99",Particular,Mendoza,5501,Extra by Mendoza taxes
1014,30/9/2023,9,2023,MP,200000363358433,,,2116,8500,Nordic candle,Natural,2,6471,12942,1000,1000,"2411,88",0,7600,"10530,12",Particular,Buenos Aires,8187,Paid
1012,30/9/2023,9,2023,TR,200000363359022,,,2347,3011T,Rectangular pillow tosor stripes,Gray Raya,2,7000,14000,0,0,0,0,7564,14000,Mail,La Pampa,6360,Paid
1013,30/9/2023,9,2023,MP,200000363358432,,,2115,8500,Nordic candle,Natural,2,6471,12942,2600,2600,"2411,88",0,7600,"10530,12",Particular,Tucumán,4101,Paid
1011,30/9/2023,9,2023,TR,200000363359020,,,2347,1125T,2 Cover Tusor places,Pear,1,40000,40000,0,"1853,49",0,0,24734,"38146,51",Mail,La Pampa,6360,Varied
1016,1/10/2023,10,2023,MP,200000363358435,,,2118,8500,Nordic candle,Natural,2,6471,12942,2900,2900,"2411,88","236,97",7600,"10293,15",Particular,Río Negro,8332,Extra by Rio Negro taxes
1015,1/10/2023,10,2023,MP,200000363358434,,,2117,8500,Nordic candle,Natural,2,6471,12942,1000,1000,"2411,88",0,7600,"10530,12",Particular,Buenos Aires,7400,Paid
1017,2/10/2023,10,2023,MP,200000363358436,,,2119,8500,Nordic candle,Natural,2,6471,12942,0,0,"2411,88","194,14",7600,"10335,98",Particular,Río Negro,8400,Extra by Rio Negro taxes
1018,2/10/2023,10,2023,MP,200000363358702,,,2120,8500,Nordic candle,Natural,1,7190,7190,2600,2600,"1306,6",441,3800,"5442,4",Particular,Santa Fe,2000,Retention imposed by Santa Fe taxes
1019,2/10/2023,10,2023,MP,200000363358438,,,2121,8500,Nordic candle,Natural,2,7190,14380,1300,1300,"2613,2","703,66",7600,"11063,14",Particular,Santa Fe,2252,Retention imposed by Santa Fe taxes
1021,4/10/2023,10,2023,MP,200000363358440,,,2123,8500,Nordic candle,Natural,1,7190,7190,0,0,"1306,6","107,85",3800,"5775,55",Particular,Cordoba,5194,Extra by Cordoba taxes
1023,4/10/2023,10,2023,MP,200000363358443,,,2125,7797358,Game towel and cannon wipe,White,3,12490,37470,0,"5264,98","5245,8","562,05",22734,"26397,17",Particular,Caba,1006,"It has advertising expenses inside, but they were not yet calculated"
1022,4/10/2023,10,2023,MP,200000363358441,,,2124,8500,Nordic candle,Natural,1,7190,7190,0,0,"1306,6",0,3800,"5883,4",Particular,Caba,1295,Paid
1020,4/10/2023,10,2023,MP,200000363358439,,,2122,8500,Nordic candle,Natural,2,7190,14380,1300,1300,"2613,2","703,66",7600,"11063,14",Particular,Santa Fe,2008,Retention imposed by Santa Fe taxes
1024,6/10/2023,10,2023,MP,200000363358703,,,2126,7797358,Game towel and cannon wipe,Navy blue,1,12490,12490,0,"1864,99","1748,6",0,7578,"8876,41",Particular,Buenos Aires,1882,Paid
1027,8/10/2023,10,2023,MP,200000363358705,,,2129,7797358,Game towel and cannon wipe,Natural,1,12490,12490,0,"1864,99","1748,6",0,7578,"8876,41",Particular,Buenos Aires,1876,Paid
1026,8/10/2023,10,2023,MP,200000363358445,,,2128,8500,Nordic candle,Natural,1,7190,7190,0,0,"1306,6",0,3800,"5883,4",Particular,Caba,1043,Paid
1025,8/10/2023,10,2023,MP,200000363358704,,,2127,8500,Nordic candle,Natural,1,7190,7190,2800,2800,"1306,6","446,4",3800,5437,Particular,Santa Fe,2447,Retention imposed by Santa Fe taxes
1030,9/10/2023,10,2023,MP,200000363358446,#REF!,#REF!,2130,5413,Container bag,Reindeer,1,7490,7490,0,0,"1348,6",0,3940,"6141,4",Particular,Buenos Aires,1838,Paid
1031,10/10/2023,10,2023,MP,200000363358706,#REF!,#REF!,2131,7797358,Game towel and cannon wipe,Natural,1,12490,12490,0,"1864,99","1748,6","187,35",7578,"8689,06",Particular,Cordoba,5019,Extra by Cordoba taxes
1033,10/10/2023,10,2023,MP,200000363358707,#REF!,#REF!,2134,8500,Nordic candle,Natural,1,"6614,8","6614,8",2200,2200,"1226,07",0,3800,"5388,73",Particular,Caba,1419,Paid
1032,10/10/2023,10,2023,MP,200000363358447,#REF!,#REF!,2132,8500,Nordic candle,Natural,2,"6614,8","13229,6",1400,1400,"2452,14","657,07",7600,"10120,39",Particular,Santa Fe,3017,Retention imposed by Santa Fe taxes
1034,11/10/2023,10,2023,MP,200000363358448,#REF!,#REF!,2133,8500,Nordic candle,Natural,2,"6614,8","13229,6",1380,1380,"2452,14","219,02",7600,"10558,44",Particular,Cordoba,5108,Extra by Cordoba taxes
1029,11/10/2023,10,2023,EF,200000363359023,,,2348,7797358,Game towel and cannon wipe,Lead,1,10000,10000,0,0,0,0,7578,10000,Withdrawal,Buenos Aires,1727,It is already in stock
1036,11/10/2023,10,2023,MP,200000363358450,#REF!,#REF!,2136,8500,Nordic candle,Natural,2,"6614,8","13229,6",800,800,"2452,14",0,7600,"10777,46",Particular,Buenos Aires,1623,Paid
1035,11/10/2023,10,2023,MP,200000363358449,#REF!,#REF!,2135,8500,Nordic candle,Natural,2,"6614,8","13229,6",0,0,"2452,14",0,7600,"10777,46",Particular,Caba,1425,Paid
1028,11/10/2023,10,2023,EF,200000363358814,,,2264,7797358,Game towel and cannon wipe,Navy blue,1,10000,10000,0,0,0,0,7578,10000,Withdrawal,Buenos Aires,1727,Varied
1037,12/10/2023,10,2023,MP,200000363358451,#REF!,#REF!,2137,8500,Nordic candle,Natural,2,"6614,8","13229,6",2600,2600,"2452,14","237,47",7600,"10539,99",Particular,Mendoza,5519,Extra by Mendoza taxes
1038,12/10/2023,10,2023,MP,200000363358452,#REF!,#REF!,2138,7797358,Game towel and cannon wipe,Lead,3,12490,37470,0,"4274,99","5245,8",0,22734,"27949,21",Particular,Buenos Aires,1669,Paid
1040,12/10/2023,10,2023,MP,200000363358708,#REF!,#REF!,2140,8500,Nordic candle,Natural,1,"6614,8","6614,8",2200,2200,"1226,07",0,3800,"5388,73",Particular,Caba,1414,Paid
1039,12/10/2023,10,2023,MP,200000363358453,#REF!,#REF!,2139,8500,Nordic candle,Natural,1,"6614,8","6614,8",500,500,"1226,07","297,67",3800,"5091,06",Particular,Santa Fe,3001,Retention imposed by Santa Fe taxes
1042,13/10/2023,10,2023,MP,200000363358710,#REF!,#REF!,2142,8500,Nordic candle,Natural,1,"6614,8","6614,8",2800,2800,"1226,07",0,3800,"5388,73",Particular,Buenos Aires,1900,Paid
1043,13/10/2023,10,2023,MP,200000363358456,#REF!,#REF!,2143,8500,Nordic candle,Natural,2,"6614,8","13229,6",800,800,"2452,14",0,7600,"10777,46",Particular,Buenos Aires,1765,Paid
1041,13/10/2023,10,2023,MP,200000363358709,#REF!,#REF!,2141,8500,Nordic candle,Natural,1,"6614,8","6614,8",2000,2000,"1226,07",0,3800,"5388,73",Particular,Caba,1406,Paid
1044,13/10/2023,10,2023,MP,200000363358457,#REF!,#REF!,2144,8500,Nordic candle,Natural,2,"6614,8","13229,6",1900,1900,"2452,14",0,7600,"10777,46",Particular,Corrientes,3230,"The watchman did not walk, claim and pay the return shipping"
1045,14/10/2023,10,2023,MP,200000363358458,#REF!,#REF!,2145,8500,Nordic candle,Natural,2,"6614,8","13229,6",3300,3300,"2452,14","246,92",7600,"10530,54",Particular,Santa Cruz,9050,Extra by Santa Cruz taxes
1047,14/10/2023,10,2023,MP,200000363358711,#REF!,#REF!,2147,8500,Nordic candle,Natural,1,"6614,8","6614,8",3700,3700,"1226,07",0,3800,"5388,73",Particular,Tucumán,4000,Paid
1046,14/10/2023,10,2023,MP,200000363358459,#REF!,#REF!,2146,8500,Nordic candle,Natural,2,"6614,8","13229,6",1400,1400,"2452,14","657,07",7600,"10120,39",Particular,Santa Fe,2152,Retention imposed by Santa Fe taxes
1050,15/10/2023,10,2023,MP,200000363358461,#REF!,#REF!,2150,7797358,Game towel and cannon wipe,Lead,2,12490,24980,0,0,0,0,15156,24980,Particular,Santa Cruz,9400,Extra by Santa Fe taxes
1056,15/10/2023,10,2023,MP,200000363358465,#REF!,#REF!,2156,7797358,Game towel and cannon wipe,Lead,2,12490,24980,0,"2849,99","3497,2","374,7",15156,"18258,11",Particular,Chubut,9000,Extra by Entre Rios taxes
1053,15/10/2023,10,2023,MP,200000363358464,#REF!,#REF!,2153,7797358,Game towel and cannon wipe,Natural,2,12490,24980,0,"3729,99","3497,2","374,7",15156,"17378,11",Particular,Mendoza,5539,Extra by Mendoza taxes
1055,15/10/2023,10,2023,MP,200000363358714,#REF!,#REF!,2155,7797358,Game towel and cannon wipe,Navy blue,1,12490,12490,0,"1864,99","1748,6",0,7578,"8876,41",Particular,Buenos Aires,1642,Paid
1054,15/10/2023,10,2023,MP,200000363358713,#REF!,#REF!,2154,7797358,Game towel and cannon wipe,Lead,1,12490,12490,0,"1424,99","1748,6",0,7578,"9316,41",Particular,Caba,1437,Paid
1048,15/10/2023,10,2023,MP,200000363358712,#REF!,#REF!,2148,8500,Nordic candle,Natural,1,"6614,8","6614,8",3000,3000,"1226,07","145,2",3800,"5243,53",Particular,Entre Ríos,3280,Paid
1049,15/10/2023,10,2023,MP,200000363358460,#REF!,#REF!,2149,7797358,Game towel and cannon wipe,Natural,2,12490,24980,0,"6579,98","9664,4",0,15156,"8735,62",Particular,Santa Cruz,9400,Paid
1051,15/10/2023,10,2023,MP,200000363358462,#REF!,#REF!,2151,7797358,Game towel and cannon wipe,Lead,1,12490,12490,0,"3298,98","3497,2",0,7578,"5693,82",Particular,Tucumán,4105,Paid
1052,15/10/2023,10,2023,MP,200000363358463,#REF!,#REF!,2152,7797358,Game towel and cannon wipe,Navy blue,1,12490,12490,0,0,0,0,7578,12490,Particular,Tucumán,4105,Paid
1061,16/10/2023,10,2023,MP,200000363358470,#REF!,#REF!,2161,7797358,Game towel and cannon wipe,Navy blue,1,12490,12490,0,"3298,98","3497,2","374,7",7578,"5319,12",Particular,Cordoba,5016,Extra by Mendoza taxes
1057,16/10/2023,10,2023,MP,200000363358466,#REF!,#REF!,2157,8500,Nordic candle,Natural,1,7190,7190,400,400,"1306,6",0,3800,"5883,4",Particular,Buenos Aires,1759,Paid
1060,16/10/2023,10,2023,MP,200000363358715,#REF!,#REF!,2160,8500,Nordic candle,Natural,1,7190,7190,2100,2100,"1306,6",0,3800,"5883,4",Particular,Caba,1414,Paid
1062,16/10/2023,10,2023,MP,200000363358471,#REF!,#REF!,2162,7797358,Game towel and cannon wipe,Lead,1,12490,12490,0,0,0,0,7578,12490,Particular,Cordoba,5016,Paid
1058,16/10/2023,10,2023,MP,200000363358467,#REF!,#REF!,2158,5413,Container bag,Nordic rabbit,1,7890,7890,0,0,"2809,2",0,3940,"5080,8",Particular,La Pampa,6300,Paid
1059,16/10/2023,10,2023,MP,200000363358468,#REF!,#REF!,2159,5413,Container bag,Zorrito,1,7890,7890,0,0,0,0,3940,7890,Particular,La Pampa,6300,Paid
1064,17/10/2023,10,2023,MP,200000363358473,#REF!,#REF!,2164,8500,Nordic candle,Natural,2,7190,14380,1300,1300,"2613,2","234,55",7600,"11532,25",Particular,Cordoba,5021,Extra by Cordoba taxes
1066,17/10/2023,10,2023,MP,200000363358476,#REF!,#REF!,2166,8500,Nordic candle,Natural,2,7190,14380,0,0,"2613,2","215,7",7600,"11551,1",Particular,Cordoba,5000,Extra by Cordoba taxes
1063,17/10/2023,10,2023,MP,200000363358472,#REF!,#REF!,2163,8500,Nordic candle,Natural,2,7190,14380,3500,3500,"2613,2","267,25",7600,"11499,55",Particular,Tucumán,4152,Extra by Cordoba taxes
1065,17/10/2023,10,2023,MP,200000363358469,#REF!,#REF!,2165,7797358,Game towel and cannon wipe,Lead,2,12490,24980,0,"2849,99","3497,2","374,7",15156,"18258,11",Particular,Río Negro,8400,Extra by Rio Negro taxes
1068,17/10/2023,10,2023,MP,200000363358717,#REF!,#REF!,2168,8500,Nordic candle,Natural,1,7190,7190,2300,2300,"1306,6",0,3800,"5883,4",Particular,Buenos Aires,1888,Paid
1069,17/10/2023,10,2023,MP,200000363358478,#REF!,#REF!,2169,8500,Nordic candle,Natural,3,7190,21570,0,0,"3919,8",0,11400,"17650,2",Particular,Buenos Aires,1807,Paid
1070,17/10/2023,10,2023,MP,200000363358718,#REF!,#REF!,2170,7797358,Game towel and cannon wipe,Lead,1,13490,13490,0,"1424,99","1888,6",0,7578,"10176,41",Particular,Buenos Aires,8000,Paid
1067,17/10/2023,10,2023,MP,200000363358716,#REF!,#REF!,2167,7797358,Game towel and cannon wipe,Lead,1,12490,12490,0,"1424,99","1748,6",0,7578,"9316,41",Particular,Caba,1428,Paid
1071,17/10/2023,10,2023,MP,200000363358479,#REF!,#REF!,2171,8500,Nordic candle,Natural,2,7190,14380,2500,2500,"7839,6",0,7600,"6540,4",Particular,Tucumán,4000,Paid
1073,18/10/2023,10,2023,MP,200000363358719,#REF!,#REF!,2173,7797358,Game towel and cannon wipe,Lead,1,13490,13490,0,"1424,99","1888,6",0,7578,"10176,41",Particular,La Pampa,8200,Extra by La Rioja taxes
1072,18/10/2023,10,2023,MP,200000363358480,#REF!,#REF!,2172,7797358,Game towel and cannon wipe,Lead,2,13490,26980,0,5000,"15679,2",0,15156,"6300,8",Particular,Buenos Aires,1611,Paid
1074,18/10/2023,10,2023,MP,200000363358720,#REF!,#REF!,2174,1015T,Tusor Plaza Cover,Silver,1,29500,29500,0,"1864,99","4277,5",0,16694,"23357,51",Particular,Buenos Aires,6430,Paid
1077,19/10/2023,10,2023,MP,200000363358484,#REF!,#REF!,2177,7797358,Game towel and cannon wipe,Lead,1,13490,13490,0,"1424,99","1888,6","202,35",7578,"9974,06",Particular,Neuquén,8300,Go for Buspack
1078,19/10/2023,10,2023,MP,200000363358482,#REF!,#REF!,2178,7797358,Game towel and cannon wipe,Lead,1,13490,13490,0,"1424,99","1888,6","202,35",7578,"9974,06",Particular,Cordoba,2670,Extra by Cordoba taxes
1079,19/10/2023,10,2023,MP,200000363358485,#REF!,#REF!,2179,8500,Nordic candle,Natural,2,7190,14380,1300,1300,"2613,2","234,55",7600,"11532,25",Particular,Cordoba,5186,Extra by Cordoba taxes
1083,19/10/2023,10,2023,MP,200000363358487,#REF!,#REF!,2183,8500,Nordic candle,Natural,2,7190,14380,800,800,"2613,2","227,88",7600,"11538,92",Particular,Cordoba,5152,Extra by Cordoba taxes
1084,19/10/2023,10,2023,MP,200000363358724,#REF!,#REF!,2184,8500,Nordic candle,Natural,1,7190,7190,2500,2500,"1306,6","144,3",3800,"5739,1",Particular,Cordoba,5003,Extra by Cordoba taxes
1080,19/10/2023,10,2023,MP,200000363358722,#REF!,#REF!,2180,7797358,Game towel and cannon wipe,Lead,1,13490,13490,0,"1424,99","1888,6","202,35",7578,"9974,06",Particular,Río Negro,8500,Extra by Rio Negro taxes
1082,19/10/2023,10,2023,MP,200000363358486,#REF!,#REF!,2182,8500,Nordic candle,Natural,2,7190,14380,0,0,"2613,2",0,7600,"11766,8",Particular,Buenos Aires,1870,Paid
1085,19/10/2023,10,2023,MP,200000363358725,#REF!,#REF!,2185,7797358,Game towel and cannon wipe,Lead,1,13490,13490,0,"1424,99","1888,6",0,7578,"10176,41",Particular,Buenos Aires,1900,Paid
1086,19/10/2023,10,2023,MP,200000363358488,#REF!,#REF!,2186,8500,Nordic candle,Natural,1,7190,7190,0,0,"2613,2",0,3800,"4576,8",Particular,Buenos Aires,1900,Paid
1076,19/10/2023,10,2023,MP,200000363358483,#REF!,#REF!,2176,7797358,Game towel and cannon wipe,Lead,6,13490,80940,0,"8549,97","11331,6",0,45468,"61058,43",Particular,Caba,1425,Paid
1075,19/10/2023,10,2023,MP,200000363358721,#REF!,#REF!,2175,7797358,Game towel and cannon wipe,Lead,1,13490,13490,0,"1424,99","1888,6","607,5",7578,"9568,91",Particular,Santa Fe,2132,Retention imposed by Santa Fe taxes
1081,19/10/2023,10,2023,MP,200000363358723,#REF!,#REF!,2181,5413,Container bag,Reindeer,1,7890,7890,2000,2000,"1404,6","445,5",3940,"6039,9",Particular,Santa Fe,2000,Retention imposed by Santa Fe taxes
1089,20/10/2023,10,2023,MP,200000363358727,#REF!,#REF!,2189,7797358,Game towel and cannon wipe,Lead,1,14390,14390,0,2000,"1404,6","215,85",7578,"10769,55",Particular,Cordoba,5166,Extra by Cordoba taxes
1093,20/10/2023,10,2023,MP,200000363358729,#REF!,#REF!,2193,8500,Nordic candle,Natural,1,7190,7190,2800,2800,"1306,6","148,8",3800,"5734,6",Particular,Cordoba,2400,Extra by Cordoba taxes
1095,20/10/2023,10,2023,MP,200000363358493,#REF!,#REF!,2195,8500,Nordic candle,Natural,1,7190,7190,0,0,"1404,6","107,85",3800,"5677,55",Particular,Cordoba,5800,Extra by Cordoba taxes
1090,20/10/2023,10,2023,MP,200000363358490,#REF!,#REF!,2190,7797358,Game towel and cannon wipe,Lead,2,14390,28780,0,"2849,99","4029,2","431,7",15156,"21469,11",Particular,Mendoza,5500,Extra by Mendoza taxes
1096,20/10/2023,10,2023,MP,200000363358730,#REF!,#REF!,2196,7797358,Game towel and cannon wipe,Navy blue,1,14390,14390,0,"1864,99","2014,6","234,16",7578,"10276,25",Particular,Mendoza,5515,Extra by Neuquen taxes
1088,20/10/2023,10,2023,MP,200000363358489,#REF!,#REF!,2188,7797358,Game towel and cannon wipe,Lead,1,13490,13490,0,"1424,99","1888,6",0,7578,"10176,41",Particular,Buenos Aires,1897,Paid
1091,20/10/2023,10,2023,MP,200000363358491,#REF!,#REF!,2191,8500,Nordic candle,Natural,2,7190,14380,600,600,"2613,2",0,7600,"11766,8",Particular,Buenos Aires,1636,Paid
1092,20/10/2023,10,2023,MP,200000363358728,#REF!,#REF!,2192,7797358,Game towel and cannon wipe,Lead,1,14390,14390,0,"1424,99","2014,6",0,7578,"10950,41",Particular,Caba,1100,Paid
1094,20/10/2023,10,2023,MP,200000363358492,#REF!,#REF!,2194,7797358,Game towel and cannon wipe,Lead,2,14390,28780,0,1200,"4029,2",0,15156,"23550,8",Particular,Tucumán,4000,Paid
1087,20/10/2023,10,2023,MP,200000363358726,#REF!,#REF!,2187,7797358,Game towel and cannon wipe,Lead,1,13490,13490,0,"1424,99","1888,6","607,05",7578,"9569,36",Particular,Santa Fe,2200,Retention imposed by Santa Fe taxes
1099,21/10/2023,10,2023,MP,200000363358496,#REF!,#REF!,2199,8500,Nordic candle,Natural,1,7190,7190,2100,2100,"1888,6","139,5",3800,"5161,9",Particular,Cordoba,5212,Extra by Cordoba taxes
1097,21/10/2023,10,2023,MP,200000363358494,#REF!,#REF!,2197,8500,Nordic candle,Natural,2,7190,14380,2000,2000,"3777,2","245,43",7600,"10357,37",Particular,Caba,1428,Extra by Rio Negro taxes
1098,21/10/2023,10,2023,MP,200000363358731,#REF!,#REF!,2198,8500,Nordic candle,Natural,1,7190,7190,2200,2200,"1888,6",0,3800,"5301,4",Particular,Caba,1405,Paid
1102,22/10/2023,10,2023,MP,200000363358732,#REF!,#REF!,2202,8500,Nordic candle,Natural,1,7190,7190,4000,4000,"3777,2","168,07",3800,"3244,73",Particular,Santiago del Estero,4200,It is missing
1100,22/10/2023,10,2023,MP,200000363358497,#REF!,#REF!,2200,8500,Nordic candle,Natural,1,7190,7190,0,0,"3777,2",0,3800,"3412,8",Particular,Buenos Aires,7107,Paid
1101,22/10/2023,10,2023,MP,200000363358498,#REF!,#REF!,2201,8500,Nordic candle,Natural,2,7190,14380,1300,1300,"7554,4",0,7600,"6825,6",Particular,Buenos Aires,6400,Paid
1103,23/10/2023,10,2023,MP,200000363358499,#REF!,#REF!,2203,7797358,Game towel and cannon wipe,Navy blue,2,14390,28780,0,"2849,98","4029,2",0,15156,"21900,82",Particular,Buenos Aires,1715,Paid
1104,23/10/2023,10,2023,MP,200000363358500,#REF!,#REF!,2204,8500,Nordic candle,Natural,5,7190,35950,0,0,6533,0,19000,29417,Particular,Buenos Aires,7600,Paid
1105,23/10/2023,10,2023,MP,200000363358501,#REF!,#REF!,2205,8500,Nordic candle,Natural,1,7190,7190,0,0,"7554,4",0,3800,"-364,4",Particular,Buenos Aires,6600,Paid
1106,23/10/2023,10,2023,MP,200000363358733,#REF!,#REF!,2206,5413,Container bag,Reindeer,1,7890,7890,1800,1800,"1404,6",0,3940,"6485,4",Particular,Caba,1416,Paid
1107,23/10/2023,10,2023,MP,200000363358502,#REF!,#REF!,2207,8500,Nordic candle,Natural,1,7190,7190,0,0,"7554,4","323,55",3800,"-687,95",Particular,Santa Fe,2001,Retention imposed by Santa Fe taxes
1108,24/10/2023,10,2023,MP,200000363358504,#REF!,#REF!,2208,8500,Nordic candle,Natural,4,7190,28760,0,0,"30217,6",0,15200,"-1457,6",Particular,Buenos Aires,7167,Paid
1109,24/10/2023,10,2023,MP,200000363358505,#REF!,#REF!,2209,8500,Nordic candle,Natural,1,7190,7190,500,500,"7554,4",0,3800,"-364,4",Particular,Caba,1426,Paid
1111,25/10/2023,10,2023,MP,200000363358508,#REF!,#REF!,2211,8500,Nordic candle,Natural,2,7190,14380,1300,1300,"15108,8","234,55",7600,"-963,35",Particular,Cordoba,5800,Extra by Cordoba taxes
1113,25/10/2023,10,2023,MP,200000363358509,#REF!,#REF!,2213,8500,Nordic candle,Natural,1,7190,7190,0,0,"15108,8","107,85",3800,"-8026,65",Particular,Misiones,3360,"I already pay, you have to dispatch"
1110,25/10/2023,10,2023,MP,200000363358507,#REF!,#REF!,2210,8500,Nordic candle,Natural,1,7190,7190,0,0,"15108,8",0,3800,"-7918,8",Particular,Buenos Aires,1684,Paid
1112,25/10/2023,10,2023,MP,200000363358734,#REF!,#REF!,2212,8500,Nordic candle,Natural,1,7190,7190,2700,2700,"15108,8",0,3800,"-7918,8",Particular,Buenos Aires,1900,Paid
1120,26/10/2023,10,2023,MP,200000363358515,#REF!,#REF!,2220,8500,Nordic candle,Natural,1,7190,7190,350,350,"15108,8","113,15",3800,"-8031,95",Particular,San Luis,5730,Go for Buspack
1117,26/10/2023,10,2023,MP,200000363358736,#REF!,#REF!,2217,8500,Nordic candle,Natural,1,7190,7190,3000,3000,"15108,8","455,4",3800,"-8374,2",Particular,Buenos Aires,2900,Extra by Catamarca taxes
1115,26/10/2023,10,2023,MP,200000363358512,#REF!,#REF!,2215,8500,Nordic candle,Natural,2,7190,14380,650,650,"15108,8",0,7600,"-728,8",Particular,Buenos Aires,1650,Paid
1118,26/10/2023,10,2023,MP,200000363358513,#REF!,#REF!,2218,5413,Container bag,Winter bear,1,7890,7890,1800,1800,"1404,6",0,3940,"6485,4",Particular,Buenos Aires,1617,Paid
1124,26/10/2023,10,2023,MP,200000363358517,#REF!,#REF!,2224,5413,Container bag,Nordic rabbit,1,7890,7890,0,0,"15108,8",0,3940,"-7218,8",Particular,Buenos Aires,1878,Paid
1116,26/10/2023,10,2023,MP,200000363358735,#REF!,#REF!,2216,8500,Nordic candle,Natural,1,7190,7190,2000,2000,"15108,8",0,3800,"-7918,8",Particular,Caba,1140,Paid
1119,26/10/2023,10,2023,MP,200000363358514,#REF!,#REF!,2219,8500,Nordic candle,Natural,1,7190,7190,0,0,"15108,8",0,3800,"-7918,8",Particular,Caba,1416,Paid
1123,26/10/2023,10,2023,MP,200000363358738,#REF!,#REF!,2223,8500,Nordic candle,Natural,1,7190,7190,2000,2000,"15108,8",0,3800,"-7918,8",Particular,Caba,1640,Paid
1121,26/10/2023,10,2023,MP,200000363358516,#REF!,#REF!,2221,8500,Nordic candle,Natural,1,7190,7190,0,0,"15108,8",0,3800,"-7918,8",Particular,Cordoba,5101,Paid
1114,26/10/2023,10,2023,MP,200000363358511,#REF!,#REF!,2214,8500,Nordic candle,Natural,2,7190,14380,0,0,"15108,8","215,7",7600,"-944,5",Particular,Santa Cruz,9400,Paid
1122,26/10/2023,10,2023,MP,200000363358737,#REF!,#REF!,2222,8500,Nordic candle,Natural,1,7190,7190,2800,2800,"15108,8","446,4",3800,"-8365,2",Particular,Santa Fe,3000,Retention imposed by Santa Fe taxes
