Shop,Supplier,Date,Invoice Number,Supply,Quantity,Unit Price,Price,Tag
CDLM 1,Mercado De Guaymallen (1082 - MERCADO DE GUAYMALLEN),14/07/2023,0002-14072023,LIMON - BOLSA,1,1300,1300,Verduleria
CDLM 3,Mercado De Guaymallen (1082 - MERCADO DE GUAYMALLEN),14/07/2023,0001-14072023,PEREJIL - ATADO,10,150,1500,Verduleria
CDLM 3,Mercado De Guaymallen (1082 - MERCADO DE GUAYMALLEN),14/07/2023,0001-14072023,CIBULLET - ATADO,6,200,1200,Verduleria
CDLM 3,Mercado De Guaymallen (1082 - MERCADO DE GUAYMALLEN),14/07/2023,0001-14072023,CILANTRO - ATADO,2,100,200,Verduleria
CDLM 1,Mercado De Guaymallen (1082 - MERCADO DE GUAYMALLEN),14/07/2023,0002-14072023,ZANAHORIA - BOLSA,1,600,600,Verduleria
CDLM 1,Mercado De Guaymallen (1082 - MERCADO DE GUAYMALLEN),14/07/2023,0002-14072023,CIBULLET - ATADO,6,200,1200,Verduleria
CDLM 1,Mercado De Guaymallen (1082 - MERCADO DE GUAYMALLEN),14/07/2023,0002-14072023,PEREJIL - ATADO,10,150,1500,Verduleria
CDLM 2,Lg Oeste Congelados S.A.S (1841 - SOLUCIONES GOURMET),14/07/2023,0003-00001647,CHEDDAR POUCH 3.5 KGS MILKAUT,12,"5556,28","80677,1856",Quesos y Fiambres
CDLM 2,Mercado De Guaymallen (1082 - MERCADO DE GUAYMALLEN),14/07/2023,0003-14072023,LIMON - BOLSA,1,1300,1300,Verduleria
CDLM 2,Mercado De Guaymallen (1082 - MERCADO DE GUAYMALLEN),14/07/2023,0003-14072023,ALBAHACA CAJON,"0,5",2500,1250,Verduleria
CDLM 2,Mercado De Guaymallen (1082 - MERCADO DE GUAYMALLEN),14/07/2023,0003-14072023,PEREJIL - ATADO,6,150,900,Verduleria
CDLM 2,Mercado De Guaymallen (1082 - MERCADO DE GUAYMALLEN),14/07/2023,0003-14072023,CEBOLLA DE VERDEO - FARDO,5,300,1500,Verduleria
CDLM 2,Mercado De Guaymallen (1082 - MERCADO DE GUAYMALLEN),14/07/2023,0003-14072023,CIBULLET - ATADO,6,200,1200,Verduleria
CDLM 2,Mercado De Guaymallen (1082 - MERCADO DE GUAYMALLEN),14/07/2023,0003-14072023,CILANTRO - ATADO,2,100,200,Verduleria
CDLM 2,Mercado De Guaymallen (1082 - MERCADO DE GUAYMALLEN),14/07/2023,0003-14072023,CEBOLLON  - BOLSA,1,1500,1500,Verduleria
CDLM 2,Mercado De Guaymallen (1082 - MERCADO DE GUAYMALLEN),14/07/2023,0003-14072023,TOMATE  - CAJÓN,2,4500,9000,Verduleria
CDLM 2,Mercado De Guaymallen (1082 - MERCADO DE GUAYMALLEN),14/07/2023,0003-14072023,ZAPALLO COREANO - BOLSA,3,1200,3600,Verduleria
CDLM 2,Mercado De Guaymallen (1082 - MERCADO DE GUAYMALLEN),14/07/2023,0003-14072023,MENTA - ATADO,1,200,200,Verduleria
CDLM 1,Mercado De Guaymallen (1082 - MERCADO DE GUAYMALLEN),14/07/2023,0002-14072023,RUCULA  - CAJÓN,3,1500,4500,Verduleria
CDLM 2,Lg Oeste Congelados S.A.S (1841 - SOLUCIONES GOURMET),14/07/2023,0003-00028781,CHEDDAR FETA MILKAUT,4,"6929,09","33536,7956",Quesos y Fiambres
CDLM 3,Mercado De Guaymallen (1082 - MERCADO DE GUAYMALLEN),14/07/2023,0001-14072023,LIMON - BOLSA,3,1300,3900,Verduleria
CDLM 3,Mercado De Guaymallen (1082 - MERCADO DE GUAYMALLEN),14/07/2023,0001-14072023,RUCULA  - CAJÓN,2,1500,3000,Verduleria
CDLM 3,Mercado De Guaymallen (1082 - MERCADO DE GUAYMALLEN),14/07/2023,0001-14072023,ZANAHORIA - BOLSA,1,600,600,Verduleria
CDLM 2,Lg Oeste Congelados S.A.S (1841 - SOLUCIONES GOURMET),14/07/2023,0003-00028781,PANCETA AHUMADA GRAS 2K,"9,9","1844,56","22095,98424",Quesos y Fiambres
CDLM 1,Mercado De Guaymallen (1082 - MERCADO DE GUAYMALLEN),14/07/2023,0002-14072023,CEBOLLA DE VERDEO - FARDO,10,300,3000,Verduleria
CDLM 1,Mercado De Guaymallen (1082 - MERCADO DE GUAYMALLEN),14/07/2023,0002-14072023,ALBAHACA CAJON,1,2500,2500,Verduleria
CDLM 3,Lg Oeste Congelados S.A.S (1841 - SOLUCIONES GOURMET),14/07/2023,0003-00001646,CHEDDAR POUCH 3.5 KGS MILKAUT,12,"5556,28","80677,1856",Quesos y Fiambres
CDLM 6,Joel S.R.L. (2398 - JOEL),14/07/2023,0006-00423834,7-UP NF CAN 4X6 354,4,"3714,8822","17980,029848",Bebidas
CDLM 6,Meglioli Luis Enrique (2501 - LOGER),14/07/2023,0003-00002883,PORTILLO MALBEC 6X750,18,"819,5038","17848,792764",Bebidas
CDLM 6,Meglioli Luis Enrique (2501 - LOGER),14/07/2023,0003-00002883,PORTILLO CAB SAUV 6X750,12,"819,5038","11899,195176",Bebidas
CDLM 2,Lg Oeste Congelados S.A.S (1841 - SOLUCIONES GOURMET),14/07/2023,0003-00028781,CHEDDAR POUCH 3.5 KGS MILKAUT,12,"5556,28","80677,1856",Quesos y Fiambres
CDLM 1,Distrosol S.A. (0277 - DISTROSOL),14/07/2023,0003-00434133,PEPSI CAN 4X6 354 BLACK,4,"4840,99","23430,3916",Bebidas sin Alcohol
CDLM 1,Distrosol S.A. (0277 - DISTROSOL),14/07/2023,0003-00434133,PEPSI CAN 4X6 354,14,"4840,99","82006,3706",Bebidas sin Alcohol
CDLM 1,Distrosol S.A. (0277 - DISTROSOL),14/07/2023,0003-00434133,7-UP NF CAN 4X6 354CC,5,"4993,77","30212,3085",Bebidas sin Alcohol
CDLM 1,Distrosol S.A. (0277 - DISTROSOL),14/07/2023,0003-00434133,MIRINDA NARANJA * 4X6 LAT 354,3,"4993,77","18127,3851",Bebidas sin Alcohol
CDLM 1,Distrosol S.A. (0277 - DISTROSOL),14/07/2023,0003-00434133,PDTOROS TONICA CAN 4X6 269,1,3409,"4124,89",Bebidas sin Alcohol
CDLM 5,Zuppa S.R.L. (2081 - ZUPPA S.R.L.),14/07/2023,0005-00274206,CORONA OW X24 330CC,1,"6665,148","8064,82908",Bebidas con Alcohol
CDLM 5,Zuppa S.R.L. (2081 - ZUPPA S.R.L.),14/07/2023,0005-00274206,PEPSI CAN 4X6 354 NF,"1,5","1108,534","2011,98921",Bebidas sin Alcohol
CDLM 4,Mercado De Guaymallen (1082 - MERCADO DE GUAYMALLEN),14/07/2023,0005-14072023,PEREJIL - ATADO,4,150,600,Verduleria
CDLM 4,Mercado De Guaymallen (1082 - MERCADO DE GUAYMALLEN),14/07/2023,0005-14072023,CEBOLLA DE VERDEO - FARDO,5,300,1500,Verduleria
CDLM 4,Mercado De Guaymallen (1082 - MERCADO DE GUAYMALLEN),14/07/2023,0005-14072023,PEPINO - KG,1,350,350,Verduleria
CDLM 5,Mercado De Guaymallen (1082 - MERCADO DE GUAYMALLEN),14/07/2023,0004-14072023,RUCULA  - CAJÓN,1,1500,1500,Verduleria
CDLM 4,Mercado De Guaymallen (1082 - MERCADO DE GUAYMALLEN),14/07/2023,0005-14072023,ALBAHACA CAJON,"0,5",2500,1250,Verduleria
CDLM 4,Mercado De Guaymallen (1082 - MERCADO DE GUAYMALLEN),14/07/2023,0005-14072023,RUCULA  - CAJÓN,1,1500,1500,Verduleria
CDLM 5,Mercado De Guaymallen (1082 - MERCADO DE GUAYMALLEN),14/07/2023,0004-14072023,CIBULLET - ATADO,15,200,3000,Verduleria
CDLM 5,Zuppa S.R.L. (2081 - ZUPPA S.R.L.),14/07/2023,0005-00274206,7-UP NF CAN 4X6 LAT 473CC,6,"2132,617","15482,79942",Bebidas sin Alcohol
CDLM 5,Zuppa S.R.L. (2081 - ZUPPA S.R.L.),14/07/2023,0005-00274206,PDTOROS TONICA CAN 4X6 269CC,2,"1561,202","3778,10884",Bebidas sin Alcohol
CDLM 5,Mercado De Guaymallen (1082 - MERCADO DE GUAYMALLEN),14/07/2023,0004-14072023,PEREJIL - ATADO,6,150,900,Verduleria
CDLM 6,Simplot Argentina S.R.L. (1885 - SIMPLOT ARGENTINA),14/07/2023,0018-00002611,PAPAS SIMPLOT EXTRA CRUNCH TRADICIONAL 6 UN X 2.5KG,60,"8257,3","599479,98",Almacen
CDLM 4,Mercado De Guaymallen (1082 - MERCADO DE GUAYMALLEN),14/07/2023,0005-14072023,CIBULLET - ATADO,6,200,1200,Verduleria
CDLM 2,Lg Oeste Congelados S.A.S (1841 - SOLUCIONES GOURMET),14/07/2023,0003-00001646,CHEDDAR POUCH 3.5 KGS MILKAUT,12,"5556,28","80677,1856",Quesos y Fiambres
CDLM 4,Mercado De Guaymallen (1082 - MERCADO DE GUAYMALLEN),14/07/2023,0005-14072023,PIMIENTO ROJO - KILO,2,500,1000,Verduleria
CDLM 4,Mercado De Guaymallen (1082 - MERCADO DE GUAYMALLEN),14/07/2023,0005-14072023,NARANJA - KILOS,1,350,350,Verduleria
CDLM 5,Zuppa S.R.L. (2081 - ZUPPA S.R.L.),14/07/2023,0005-00274206,7 UP LIM-LIM FREE 4X6 LAT 354,3,"2132,617","7741,39971",Bebidas sin Alcohol
CDLM 5,Zuppa S.R.L. (2081 - ZUPPA S.R.L.),14/07/2023,0005-00274206,PDTOROS POM CAN 4X6 269CC,6,"1561,201","11334,31926",Bebidas sin Alcohol
CDLM 4,Mercado De Guaymallen (1082 - MERCADO DE GUAYMALLEN),14/07/2023,0005-14072023,PAPA - BOLSA,1,4800,4800,Verduleria
CDLM 5,Zuppa S.R.L. (2081 - ZUPPA S.R.L.),14/07/2023,0005-00274206,MIRINDA NARANJA 4X6  LAT 354,6,"2132,617","15482,79942",Bebidas
CDLM 5,Zuppa S.R.L. (2081 - ZUPPA S.R.L.),14/07/2023,0005-00274206,PEPSI CAN 4X6 354 BLACK,4,"2217,061","10730,57524",Bebidas sin Alcohol
CDLM 4,Mercado De Guaymallen (1082 - MERCADO DE GUAYMALLEN),14/07/2023,0005-14072023,TOMATE  - CAJÓN,1,4500,4500,Verduleria
CDLM 5,Mercado De Guaymallen (1082 - MERCADO DE GUAYMALLEN),14/07/2023,0004-14072023,MENTA - ATADO,2,200,400,Verduleria
CDLM 5,Mercado De Guaymallen (1082 - MERCADO DE GUAYMALLEN),14/07/2023,0004-14072023,LECHUGA  - CAJÓN,2,3000,6000,Verduleria
CDLM 4,Mercado De Guaymallen (1082 - MERCADO DE GUAYMALLEN),14/07/2023,0005-14072023,ZAPALLO COREANO - BOLSA,1,1500,1500,Verduleria
CDLM 4,Mercado De Guaymallen (1082 - MERCADO DE GUAYMALLEN),14/07/2023,0005-14072023,MENTA - ATADO,1,200,200,Verduleria
CDLM 5,Mercado De Guaymallen (1082 - MERCADO DE GUAYMALLEN),14/07/2023,0004-14072023,PAPA - BOLSA,1,4800,4800,Verduleria
CDLM 5,Mercado De Guaymallen (1082 - MERCADO DE GUAYMALLEN),14/07/2023,0004-14072023,TOMATE  - CAJÓN,1,4500,4500,Verduleria
CDLM 2,Ab Logistica S.A (1800 - AB LOGISTICA),15/07/2023,0040-00127561,CHEDDAR TONADITA SALSA SACHET 3K,30,"3638,39","132073,557",Papas Congeladas
CDLM 6,Liñan Linares S.R.L (0943 - LA BOUTIQUE DEL JAMON),15/07/2023,0050-00015843,LECHE LV MILKA DESC,6,"276,868","1949,7598296",Quesos y Fiambres
CDLM 2,Gra-Me Srl (1838 - GRA-ME SRL),15/07/2023,0049-00000845,HUEVOS PACK B1 (15),16,"6859,5","132799,92",Almacen
CDLM 6,Liñan Linares S.R.L (0943 - LA BOUTIQUE DEL JAMON),15/07/2023,0050-00015843,PROVOLETA,"2,075","3015,7","7344,51871175",Quesos y Fiambres
CDLM 6,Liñan Linares S.R.L (0943 - LA BOUTIQUE DEL JAMON),15/07/2023,0050-00015843,CRUDO SELECTO,"1,635","3214,88","6169,35311256",Quesos y Fiambres
CDLM 6,Oscar Celedon (0717 - FRUTAS Y VERDURAS),15/07/2023,0010-00012426,CEBOLLA VERDEO FARDO,10,100,1000,Verduleria
CDLM 6,Oscar Celedon (0717 - FRUTAS Y VERDURAS),15/07/2023,0010-00012426,AJO,5,200,1000,Verduleria
CDLM 6,Oscar Celedon (0717 - FRUTAS Y VERDURAS),15/07/2023,0010-00012426,LIMON BOLSA,1,2500,2500,Verduleria
CDLM 6,Oscar Celedon (0717 - FRUTAS Y VERDURAS),15/07/2023,0010-00012426,CIBULETT ATADO,30,215,6450,Verduleria
CDLM 6,Oscar Celedon (0717 - FRUTAS Y VERDURAS),15/07/2023,0010-00012426,PAPA BOLSA,3,4800,14400,Verduleria
CDLM 6,Oscar Celedon (0717 - FRUTAS Y VERDURAS),15/07/2023,0010-00012426,ZANAHORIA BOLSA,1,1800,1800,Verduleria
CDLM 6,Oscar Celedon (0717 - FRUTAS Y VERDURAS),15/07/2023,0010-00012426,ZAPALLO,3,2000,6000,Verduleria
CDLM 6,Oscar Celedon (0717 - FRUTAS Y VERDURAS),15/07/2023,0010-00012426,TOMATE CAJON,2,6000,12000,Verduleria
CDLM 2,Lg Oeste Congelados S.A.S (1841 - SOLUCIONES GOURMET),15/07/2023,0003-00028818,MANTECA PILON LMCA 5K (4U X CJ),5,"1970,27","11920,1335",Lacteos
CDLM 2,Meda S.A (1801 - MEDA S.A),15/07/2023,0002-00057504,CITRIC 1 LT MANZANA ND-CJ=12,24,"474,042","13766,17968",Almacen
CDLM 6,Oscar Celedon (0717 - FRUTAS Y VERDURAS),15/07/2023,0010-00012426,CEBOLLA BOLSA,2,1800,3600,Verduleria
CDLM 6,Oscar Celedon (0717 - FRUTAS Y VERDURAS),15/07/2023,0010-00012426,PEREJIL,10,250,2500,Verduleria
CDLM 6,Oscar Celedon (0717 - FRUTAS Y VERDURAS),15/07/2023,0010-00012426,ALBAHACA CAJON,1,6000,6000,Verduleria
CDLM 2,Ab Logistica S.A (1800 - AB LOGISTICA),15/07/2023,0044-00068955,SALCHICHA FRIAR L 8X12 X890 GS,1,6393,"7348,7535",Almacen
CDLM 2,Meda S.A (1801 - MEDA S.A),15/07/2023,0002-00057504,BIDON X 5 LTS NARANJA CLASICA,6,"1782,2","12938,772",Bebidas sin Alcohol
CDLM 2,Lg Oeste Congelados S.A.S (1841 - SOLUCIONES GOURMET),15/07/2023,0003-00028818,Q CREMATTO POUCH 3.5 KG MILKAUT,4,"4039,36","19550,5024",Quesos y Fiambres
CDLM 2,Lg Oeste Congelados S.A.S (1841 - SOLUCIONES GOURMET),15/07/2023,0003-00028818,SARDO EST MANJ 3.5K (S/CJ),"13,63","2340,05","38592,806615",Quesos y Fiambres
CDLM 2,Lg Oeste Congelados S.A.S (1841 - SOLUCIONES GOURMET),15/07/2023,0003-00028818,PROVOLONE PARRILERO - MANJAR,"19,5","2411,49","56899,10655",Lacteos
CDLM 6,Oscar Celedon (0717 - FRUTAS Y VERDURAS),15/07/2023,0010-00012426,RUCULA CAJON,2,2500,5000,Verduleria
CDLM 6,Oscar Celedon (0717 - FRUTAS Y VERDURAS),15/07/2023,0010-00012426,LECHUGA,2,1400,2800,Verduleria
CDLM 6,Oscar Celedon (0717 - FRUTAS Y VERDURAS),15/07/2023,0010-00012426,ENVIO,1,4000,4000,Verduleria
CDLM 6,Oscar Celedon (0717 - FRUTAS Y VERDURAS),15/07/2023,0010-00012426,MENTA,10,200,2000,Verduleria
CDLM 4,Oscar Ruben David (0017 - OSCAR DAVID),17/07/2023,0168-00016228,COCA COLA BOT X 500ML,6,"160,9327","1168,371402",Almacen
CDLM 4,Oscar Ruben David (0017 - OSCAR DAVID),17/07/2023,0168-00016228,GALLETAS TERRABUSI VARIEDAD X 390G,6,"350,3737","2543,713062",Almacen
CDLM 2,Mercado De Guaymallen (1082 - MERCADO DE GUAYMALLEN),17/07/2023,0003-17072023,PEREJIL - ATADO,6,150,900,Verduleria
CDLM 2,Mercado De Guaymallen (1082 - MERCADO DE GUAYMALLEN),17/07/2023,0003-17072023,CIBULLET - ATADO,6,200,1200,Verduleria
CDLM 2,Mercado De Guaymallen (1082 - MERCADO DE GUAYMALLEN),17/07/2023,0003-17072023,CILANTRO - ATADO,1,100,100,Verduleria
CDLM 2,Mercado De Guaymallen (1082 - MERCADO DE GUAYMALLEN),17/07/2023,0003-17072023,CEBOLLON  - BOLSA,2,1900,3800,Verduleria
CDLM 4,Mercado De Guaymallen (1082 - MERCADO DE GUAYMALLEN),17/07/2023,0004-17072023,CIBULLET - ATADO,6,200,1200,Verduleria
CDLM 4,Mercado De Guaymallen (1082 - MERCADO DE GUAYMALLEN),17/07/2023,0004-17072023,AJO - UN,4,80,320,Verduleria
CDLM 4,Mercado De Guaymallen (1082 - MERCADO DE GUAYMALLEN),17/07/2023,0004-17072023,CEBOLLA DE VERDEO - FARDO,5,300,1500,Verduleria
CDLM 4,Mercado De Guaymallen (1082 - MERCADO DE GUAYMALLEN),17/07/2023,0004-17072023,ALBAHACA CAJON,"0,5",2500,1250,Verduleria
CDLM 4,Mercado De Guaymallen (1082 - MERCADO DE GUAYMALLEN),17/07/2023,0004-17072023,CEBOLLON - BOLSA,1,1900,1900,Verduleria
CDLM 6,Liñan Linares S.R.L (0943 - LA BOUTIQUE DEL JAMON),17/07/2023,0050-00015881,BOLSA EMP X1,4,"8,264","38,7978272",Quesos y Fiambres
CDLM 2,Nueva Alquimia S.A. (0648 - ALQUIMIA),17/07/2023,0002-00022738,DESINFECTANTE LYSOFORM X 400 C.C.,4,"612,32","2963,6288",Limpieza
CDLM 2,Mercado De Guaymallen (1082 - MERCADO DE GUAYMALLEN),17/07/2023,0003-17072023,RUCULA  - CAJÓN,2,1500,3000,Verduleria
CDLM 2,Nueva Alquimia S.A. (0648 - ALQUIMIA),17/07/2023,0002-00022738,GUANTE MAPPA NODROP ME,6,"937,68","6807,5568",Limpieza
CDLM 2,Nueva Alquimia S.A. (0648 - ALQUIMIA),17/07/2023,0002-00022738,FILTRO P/ MINGITORIO MINT VERDE,5,"574,6","3476,33",Limpieza
CDLM 2,Nueva Alquimia S.A. (0648 - ALQUIMIA),17/07/2023,0002-00022738,BOLSA 1.10 X 1.10 X 50 UN NEGRA 40 MIC,4,"4768,47","23079,3948",Limpieza
CDLM 2,Nueva Alquimia S.A. (0648 - ALQUIMIA),17/07/2023,0002-00022738,BOBINA FINEZZA WORK PREMIUM D/H 400 BLANCO,10,"3748,5","45356,85",Limpieza
CDLM 2,Nueva Alquimia S.A. (0648 - ALQUIMIA),17/07/2023,0002-00022738,DESODORANTE NEW ZEN CITRICO X 5 LTS,6,"1475,52","10712,2752",Limpieza
CDLM 3,Oscar Ruben David (0017 - OSCAR DAVID),17/07/2023,0171-00005490,PIM. MORRONES CARACAS X 793 GR,1,"1029,7229","1245,964709",Almacen
CDLM 3,Oscar Ruben David (0017 - OSCAR DAVID),17/07/2023,0171-00005490,CASA LA TORRE MERMELADA DE DAMASCO,2,"884,1938","2139,748996",Almacen
CDLM 3,Oscar Ruben David (0017 - OSCAR DAVID),17/07/2023,0171-00005490,VIENA PANCHERA FRIAR X 12 UNI,2,"777,94","1882,6148",Almacen
CDLM 3,Oscar Ruben David (0017 - OSCAR DAVID),17/07/2023,0171-00005490,FIDEOS MATARAZZO TALLARIN X 500 G,6,"236,0576","1713,778176",Almacen
CDLM 3,Oscar Ruben David (0017 - OSCAR DAVID),17/07/2023,0171-00005490,DULCE LECHE ILOLAY X 1 KG CLASICO,1,"1067,1746","1291,281266",Almacen
CDLM 3,Oscar Ruben David (0017 - OSCAR DAVID),17/07/2023,0171-00005490,KETCHUP HELLMANS X 3000 GR,1,"2558,2683","3095,504643",Almacen
CDLM 3,Oscar Ruben David (0017 - OSCAR DAVID),17/07/2023,0171-00005490,JUGO LIMON MINERVA X 1 LT,12,"493,872","7171,02144",Almacen
CDLM 3,Oscar Ruben David (0017 - OSCAR DAVID),17/07/2023,0171-00005490,MASA PASCUALINA LA ITALIANA HOJALDRE,3,"342,216","1242,24408",Almacen
CDLM 3,Oscar Ruben David (0017 - OSCAR DAVID),17/07/2023,0171-00005490,PIM. MORRONES CARACAS X 793 GR,3,"1029,7229","3737,894127",Almacen
CDLM 3,Oscar Ruben David (0017 - OSCAR DAVID),17/07/2023,0171-00005490,LECHE ILOLAY L VIDA 1 LT ENTERA,12,"296,1118","4299,543336",Almacen
CDLM 3,Oscar Ruben David (0017 - OSCAR DAVID),17/07/2023,0171-00005490,BOBINAS ECCO X 2 U BLANCA X 300 MT,1,"3707,1266","4485,623186",Almacen
CDLM 3,Oscar Ruben David (0017 - OSCAR DAVID),17/07/2023,0171-00005490,VINAGRE CASALTA ALCOHOL X 1 LT,3,"182,8644","663,797772",Almacen
CDLM 3,Oscar Ruben David (0017 - OSCAR DAVID),17/07/2023,0171-00005490,CAFE ARLISTAN SELECCIÓN X 170 GR,3,"923,8668","3353,636484",Almacen
CDLM 3,Oscar Ruben David (0017 - OSCAR DAVID),17/07/2023,0171-00005490,ESPONJA ACERO INOXIDABLE GIGANTE DEA,5,"135,0822","817,24731",Limpieza
CDLM 2,Nueva Alquimia S.A. (0648 - ALQUIMIA),17/07/2023,0002-00022738,DESENGRASANTE RAPID PLUS SENASA X 5 LTS,6,"2369,65","17203,659",Limpieza
CDLM 4,Oscar Ruben David (0017 - OSCAR DAVID),17/07/2023,0168-00016228,FIDEOS MATARAZZO TALLARIN X 500 G,6,"236,0576","1713,778176",Almacen
CDLM 2,Mercado De Guaymallen (1082 - MERCADO DE GUAYMALLEN),17/07/2023,0003-17072023,ALBAHACA CAJON,"0,5",2500,1250,Verduleria
CDLM 4,Oscar Ruben David (0017 - OSCAR DAVID),17/07/2023,0168-00016228,JUGO LIMON MINERVA X 1 LT,12,"493,872","7171,02144",Almacen
CDLM 4,Oscar Ruben David (0017 - OSCAR DAVID),17/07/2023,0168-00016228,BOBINAS ECCO X 2 U BLANCA X 300 MT,1,"3707,1266","4485,623186",Almacen
CDLM 4,Oscar Ruben David (0017 - OSCAR DAVID),17/07/2023,0168-00016228,PIM. MORRONES CARACAS X 793 GR,4,"1029,7229","4983,858836",Almacen
CDLM 4,Oscar Ruben David (0017 - OSCAR DAVID),17/07/2023,0168-00016228,ESPONJA ACERO INOXIDABLE GIGANTE DEA,5,"135,0822","817,24731",Limpieza
CDLM 4,Oscar Ruben David (0017 - OSCAR DAVID),17/07/2023,0168-00016228,MASA PASCUALINA LA ITALIANA HOJALDRE,3,"342,216","1242,24408",Almacen
CDLM 4,Oscar Ruben David (0017 - OSCAR DAVID),17/07/2023,0168-00016228,VIENA PANCHERA FRIAR X 12 UNI,2,"777,94","1882,6148",Almacen
CDLM 4,Oscar Ruben David (0017 - OSCAR DAVID),17/07/2023,0168-00016228,KETCHUP HELLMANS X 3000 GR,1,"2558,2683","3095,504643",Almacen
CDLM 4,Oscar Ruben David (0017 - OSCAR DAVID),17/07/2023,0168-00016228,CAFE ARLISTAN SELECCIÓN X 170 GR,3,"923,8668","3353,636484",Almacen
CDLM 4,Oscar Ruben David (0017 - OSCAR DAVID),17/07/2023,0168-00016228,DULCE LECHE ILOLAY X 1 KG CLASICO,1,"1067,1746","1291,281266",Almacen
CDLM 4,Oscar Ruben David (0017 - OSCAR DAVID),17/07/2023,0168-00016228,GALLETAS CHOCOLINAS X 170 GR,3,"215,9899","784,043337",Almacen
CDLM 3,Oscar Ruben David (0017 - OSCAR DAVID),17/07/2023,0171-00005490,PAN DE SUPER PANCHO ALKOPAN X12,1,"559,9616","677,553536",Almacen
CDLM 2,Nueva Alquimia S.A. (0648 - ALQUIMIA),17/07/2023,0002-00022738,SECADOR DOBLE GOMA DOPPIO X 40 CM,4,"634,71","3071,9964",Limpieza
CDLM 2,Nueva Alquimia S.A. (0648 - ALQUIMIA),17/07/2023,0002-00022738,SOBRE LAVANDINA ECOMAX,40,"351,3","17002,92",Limpieza
CDLM 2,Nueva Alquimia S.A. (0648 - ALQUIMIA),17/07/2023,0002-00022738,MOPIN MINIMOP X 250 GR,3,"2314,46","8401,4898",Limpieza
CDLM 2,Nueva Alquimia S.A. (0648 - ALQUIMIA),17/07/2023,0002-00022738,SHAMPOO MANOS MANZANA JE 100 X 5 LTS,2,"1831,68","4432,6656",Limpieza
CDLM 2,Nueva Alquimia S.A. (0648 - ALQUIMIA),17/07/2023,0002-00022738,HIGIENICO PREMIUM 300 D/H BLANCO VIRGEN,24,"981,41","28500,1464",Limpieza
CDLM 3,Oscar Ruben David (0017 - OSCAR DAVID),17/07/2023,0171-00005490,ATUN CARACAS ENTERO ACE X 170G,4,"654,6336","3168,426624",Almacen
CDLM 3,Oscar Ruben David (0017 - OSCAR DAVID),17/07/2023,0171-00005490,GALLETAS CHOCOLINAS X 170 GR,3,"215,9899","784,043337",Almacen
CDLM 3,Oscar Ruben David (0017 - OSCAR DAVID),17/07/2023,0171-00005490,AZUCAR LEDESMA X 1 KG,20,"496,13","12006,346",Almacen
CDLM 3,Oscar Ruben David (0017 - OSCAR DAVID),17/07/2023,0171-00005490,TOMATE TRITURADO CASA DE LA TORRE,4,"449,9927","2177,964668",Almacen
CDLM 3,Oscar Ruben David (0017 - OSCAR DAVID),17/07/2023,0171-00005490,MASA EMP. LA SALTEÑA CRIOLLA X 15 UNID,3,"340,1596","1234,779348",Almacen
CDLM 3,Oscar Ruben David (0017 - OSCAR DAVID),17/07/2023,0171-00005490,QUESO CHEDDAR LA QUESERA POUCH X 4,4,"5219,6379","25263,047436",Almacen
CDLM 3,Oscar Ruben David (0017 - OSCAR DAVID),17/07/2023,0171-00005490,PROVOLONE MANJAR BLANCO,"7,9","2444,3903","23365,9268777",Almacen
CDLM 3,Oscar Ruben David (0017 - OSCAR DAVID),17/07/2023,0171-00005490,LAV. MAGISTRAL ACTIVA LIMON X 750,7,"753,9709","6386,133523",Limpieza
CDLM 3,Oscar Ruben David (0017 - OSCAR DAVID),17/07/2023,0171-00005490,ESPONJA CUADRICULADA MORTIMER,6,"83,1193","603,446118",Almacen
CDLM 2,Mercado De Guaymallen (1082 - MERCADO DE GUAYMALLEN),17/07/2023,0003-17072023,PAPA - BOLSA,3,5500,16500,Verduleria
CDLM 3,Oscar Ruben David (0017 - OSCAR DAVID),17/07/2023,0171-00005490,GALLETAS TERRABUSI VARIEDAD X 390G,6,"350,3737","2543,713062",Almacen
CDLM 3,Oscar Ruben David (0017 - OSCAR DAVID),17/07/2023,0171-00005490,AYUDIN LAVANDIUNA ANTI SPLASH X 1 LT,3,"224,2152","813,901176",Almacen
CDLM 4,Oscar Ruben David (0017 - OSCAR DAVID),17/07/2023,0168-00016228,CREMA LECHE SANTA MARIA X 2.5 LTS,1,"3263,4292","3948,749332",Almacen
CDLM 4,Oscar Ruben David (0017 - OSCAR DAVID),17/07/2023,0168-00016228,PAN DE SUPER PANCHO ALKOPAN X12,1,"559,9616","677,553536",Almacen
CDLM 4,Mercado De Guaymallen (1082 - MERCADO DE GUAYMALLEN),17/07/2023,0004-17072023,ZAPALLO COREANO - BOLSA,1,1200,1200,Verduleria
CDLM 4,Mercado De Guaymallen (1082 - MERCADO DE GUAYMALLEN),17/07/2023,0004-17072023,PAPA - BOLSA,2,5500,11000,Verduleria
CDLM 2,Lacteos Santa Fe S.A. (2104 - LACTEOS SANTA FE),17/07/2023,0005-00008505,MOZZARELLA PLANCHA,"303,9",1205,"443101,395",Lacteos
CDLM 6,Liñan Linares S.R.L (0943 - LA BOUTIQUE DEL JAMON),17/07/2023,0050-00015881,MANTECA EL KG,"2,505","1693,39","4978,767266715",Quesos y Fiambres
